#Language	English Name	Native Name	Script	Default Region	№ Locales	Target Level	≟	Computed Level	ICU	Confirmed	🄼%	ⓜ%	ⓑ%	ⓒ%	Missing Features
kxv_Deva	Kuvi (Devanagari)	कुवि (देवनागरी)	Deva	IN	1		 <	basic	ICU	1.0	0.3022342995169082	0.6713318284424379	1.0	1.0	
kxv_Orya	Kuvi (Odia)	କୁୱି (ଅଡ଼ିଆ)	Orya	IN	1		 <	basic	ICU	1.0	0.3008252818035427	0.6681715575620768	1.0	1.0	
kxv_Telu	Kuvi (Telugu)	కువి (తెలుగు)	Telu	IN	1		 <	basic	ICU	1.0	0.2955917874396135	0.6564334085778781	1.0	1.0	
kok_Latn	Konkani (Latin)	Konknni (Romi)	Latn	IN	1		 <	basic	ICU	1.0	0.29678826328310864	0.5475	1.0	1.0	
mt	Maltese	Malti	Latn	MT	1		 <	basic	ICU	0.9600538599640933	0.4208968814022308	0.4463594794231446	1.0	1.0	
tyv	Tuvinian	Тыва	Cyrl	RU	1		 <	basic	ICU	1.0	0.13174391121159182	0.32058545797922566	1.0	1.0	
sah	Yakut	саха тыла	Cyrl	RU	1		 <	basic	ICU	0.9381139489194499	0.16464542651593012	0.3076557299096529	1.0	1.0	
ie	Interlingue	Interlingue	Latn	EE	1		 <	basic	ICU	0.21030042918454936	0.10307649409796449	0.24675324675324675	1.0	1.0	
ii	Sichuan Yi	ꆈꌠꉙ	Yiii	CN	1		 <	basic	ICU	0.9652605459057072	0.08617886178861789	0.2112287160607455	1.0	1.0	
csw	Swampy Cree	ᓀᐦᐃᓇᐍᐏᐣ	Cans	CA	1		 <	basic	ICU	1.0	0.09405753217259652	0.1843137254901961	1.0	1.0	
oc	Occitan	occitan	Latn	FR	2		 <	basic	ICU	0.0750776178379904	0.059481865284974095	0.1512770137524558	1.0	1.0	
bua	Buriat	буряад	Cyrl	RU	1		 <	basic	ICU	1.0	0.03340572965146344	0.09487302347867753	1.0	1.0	
pms	Piedmontese	piemontèis	Latn	IT	1		 <	basic	ICU	1.0	0.02600633197648123	0.09107142857142857	1.0	1.0	
vmw	Makhuwa	emakhuwa	Latn	MZ	1		 <	basic	ICU	1.0	0.025588768115942028	0.09047333732774117	1.0	1.0	
nds	Low German	Neddersass’sch	Latn	DE	2		 <	basic	ICU	0.07513416815742398	0.026651735722284433	0.09021675454012888	1.0	1.0	
lmo	Lombard	Lombard	Latn	IT	1		 <	basic	ICU	0.9012345679012346	0.02510460251046025	0.0886904761904762	1.0	1.0	
za	Zhuang	Vahcuengh	Latn	CN	1		 <	basic	ICU	0.14747474747474748	0.024661186403021552	0.0849002849002849	1.0	1.0	
szl	Silesian	ślōnski	Latn	PL	1		 <	basic	ICU	0.030124908155767818	0.02445236882322975	0.07403936269915651	1.0	1.0	
lij	Ligurian	ligure	Latn	IT	1		 <	basic	ICU	0.013610683102208527	0.024482941488421426	0.07209106239460371	1.0	1.0	
prg	Prussian	prūsiskan	Latn	PL	1		 ≡		ICU	0.14849624060150377	0.021827076865180168	0.07327586206896551	0.987012987012987	1.0	
lld	Ladin	ladin	Latn	IT	1		 ≡			0.963776493256262	0.4449252187000282	0.9562419562419563	0.974025974025974	1.0	
ksh	Colognian	Kölsch	Latn	DE	1		 ≡		ICU	0.962742980561555	0.2701469380304828	0.5384263494967978	0.948051948051948	1.0	
se	Northern Sami	davvisámegiella	Latn	NO	3		 ≡		ICU	0.8283492822966507	0.20523415977961432	0.4032258064516129	0.9240506329113924	1.0	
os	Ossetic	ирон	Cyrl	GE	2		 ≡		ICU	0.9433962264150944	0.08505398749763213	0.1958041958041958	0.922077922077922	1.0	
dz	Dzongkha	རྫོང་ཁ	Tibt	BT	1		 ≡		ICU	0.8907501820830298	0.24040632054176073	0.5285512033978291	0.9069767441860465	1.0	
ccp	Chakma	𑄌𑄋𑄴𑄟𑄳𑄦	Cakm	BD	2		 ≡		ICU	0.8808837656099904	0.5273730884082889	0.85680285600952	0.845360824742268	1.0	
gsw	Swiss German	Schwiizertüütsch	Latn	CH	3		 ≡		ICU	0.7975863960504662	0.2739712444224095	0.6499503475670307	0.8441558441558441	1.0	
pis	Pijin	Pijin	Latn	SB	1		 ≡			1.0	0.021057398392392165	0.07489514679448772	0.8441558441558441	1.0	
smn	Inari Sami	anarâškielâ	Latn	FI	1		 ≡		ICU	0.9551724137931035	0.1510574018126888	0.3718568665377176	0.8266666666666667	1.0	
fur	Friulian	furlan	Latn	IT	1		 ≡		ICU	0.9314796425024826	0.1808957671415394	0.4368726888536714	0.8181818181818182	1.0	
tpi	Tok Pisin	Tok Pisin	Latn	PG	1		 ≡			0.743801652892562	0.02717083663534473	0.08987417615338526	0.8051948051948052	1.0	
ce	Chechen	нохчийн	Cyrl	RU	1		 ≡		ICU	0.9982935153583617	0.39731974329935826	0.8158813263525305	0.8	1.0	
en_Dsrt	English (Deseret)	𐐀𐑍𐑊𐐮𐑇 (𐐔𐐯𐑆𐐲𐑉𐐯𐐻)	Dsrt	US	1		 ≡			0.9982788296041308	0.09774316592498411	0.20043169904409497	0.7939698492462312	1.0	
ckb	Central Kurdish	‫کوردیی ناوەندی‬	Arab	IQ	2		 ≡		ICU	0.7473118279569892	0.14328548064691987	0.29743795036028825	0.7835051546391752	1.0	
mgo	Metaʼ	metaʼ	Latn	CM	1		 ≡		ICU	0.8801369863013698	0.055830243098475486	0.15289699570815452	0.7792207792207793	1.0	
sn	Shona	chiShona	Latn	ZW	1		 ≡		ICU	0.9260808926080892	0.13955637707948243	0.372454448017149	0.7733333333333333	1.0	
mg	Malagasy	Malagasy	Latn	MG	1		 ≡		ICU	0.9264497878359265	0.13759491073260824	0.36684491978609624	0.7733333333333333	1.0	
zgh	Standard Moroccan Tamazight	ⵜⴰⵎⴰⵣⵉⵖⵜ	Tfng	MA	1		 ≡		ICU	0.9730941704035875	0.13465045592705166	0.3117241379310345	0.7733333333333333	1.0	
jgo	Ngomba	Ndaꞌa	Latn	CM	1		 ≡		ICU	0.9041095890410958	0.07019894856200391	0.18860827512090275	0.7662337662337663	1.0	
yi	Yiddish	‫ייִדיש‬	Hebr	UA	1		 ≡		ICU	0.8405438813349815	0.12295851323446592	0.2694610778443114	0.7532467532467533	1.0	
haw	Hawaiian	ʻŌlelo Hawaiʻi	Latn	US	1		 ≡		ICU	0.8468677494199536	0.07795146030440148	0.21163166397415187	0.7466666666666667	1.0	
wae	Walser	Walser	Latn	CH	1		 ≡		ICU	0.9731471535982814	0.17287234042553193	0.41350210970464135	0.7066666666666667	1.0	
ln	Lingala	lingála	Latn	CD	4		 ≡		ICU	0.5929951690821256	0.10384536294468436	0.2785829307568438	0.7051282051282052	1.0	
ewo	Ewondo	ewondo	Latn	CM	1		 ≡		ICU	0.9717171717171718	0.11136209622769369	0.30077427039904703	0.68	1.0	
bas	Basaa	Ɓàsàa	Latn	CM	1		 ≡		ICU	0.9715447154471545	0.11068443641292071	0.2989874925550923	0.68	1.0	
mua	Mundang	MUNDAŊ	Latn	CM	1		 ≡		ICU	0.9428007889546351	0.11050969778980604	0.2988095238095238	0.68	1.0	
agq	Aghem	Aghem	Latn	CM	1		 ≡		ICU	0.9693877551020408	0.10998193315266486	0.2970238095238095	0.68	1.0	
sbp	Sangu	Ishisangu	Latn	TZ	1		 ≡		ICU	0.9688796680497925	0.10833427569829243	0.29348475791990436	0.68	1.0	
rn	Rundi	Ikirundi	Latn	BI	1		 ≡		ICU	0.9682875264270613	0.10629876738663349	0.2881052002390915	0.68	1.0	
twq	Tasawaq	Tasawaq senni	Latn	NE	1		 ≡		ICU	0.9695740365111561	0.10839508903882314	0.285876993166287	0.68	1.0	
dje	Zarma	Zarmaciine	Latn	NE	1		 ≡		ICU	0.9695121951219512	0.10817387457139697	0.2853075170842825	0.68	1.0	
yav	Yangben	nuasue	Latn	CM	1		 ≡		ICU	0.9669603524229075	0.10187485882087192	0.27575938058368077	0.68	1.0	
lu	Luba-Katanga	Tshiluba	Latn	CD	1		 ≡		ICU	0.9694501018329938	0.11048286780504353	0.2994620442319187	0.6666666666666666	1.0	
ksf	Bafia	rikpa	Latn	CM	1		 ≡		ICU	0.970954356846473	0.10828816621499548	0.2922619047619048	0.6666666666666666	1.0	
nmg	Kwasio	Kwasio	Latn	CM	1		 ≡		ICU	0.9688796680497925	0.10806233062330624	0.2916666666666667	0.6666666666666666	1.0	
ts	Tsonga	Xitsonga	Latn	ZA	1		 ≡			0.911042944785276	0.06631600660066006	0.18632202477113624	0.6666666666666666	1.0	ⓑ own_regions
dua	Duala	duálá	Latn	CM	1		 ≡		ICU	0.9265536723163842	0.042570009033423666	0.12678571428571428	0.6666666666666666	1.0	
dyo	Jola-Fonyi	joola	Latn	SN	1		 ≡		ICU	0.9616519174041298	0.07621847789211805	0.20800956365809922	0.6533333333333333	1.0	
nus	Nuer	Thok Nath	Latn	SS	1		 ≡		ICU	0.8975265017667845	0.059853190287972896	0.16497310221159595	0.6533333333333333	1.0	ⓑ own_regions
nnh	Ngiemboon	Shwóŋò ngiembɔɔn	Latn	CM	1		 ≡		ICU	0.8711340206185567	0.03942357179619146	0.1146223888591323	0.64	1.0	
lrc	Northern Luri	‫لۊری شومالی‬	Arab	IR	2		 ≡		ICU	0.9977777777777778	0.08158415841584159	0.16361256544502617	0.625	1.0	ⓑ own_regions
dav	Taita	Kitaita	Latn	KE	1		 ≡		ICU	0.9426877470355731	0.10980701952375578	0.29594272076372313	0.6133333333333333	1.0	
ebu	Embu	Kĩembu	Latn	KE	1		 ≡		ICU	0.9426877470355731	0.10980701952375578	0.29594272076372313	0.6133333333333333	1.0	
asa	Asu	Kipare	Latn	TZ	1		 ≡		ICU	0.9484126984126984	0.10049474335188621	0.2672043010752688	0.6133333333333333	1.0	
bez	Bena	Hibena	Latn	TZ	1		 ≡		ICU	0.9465346534653465	0.10049474335188621	0.2672043010752688	0.6133333333333333	1.0	
bem	Bemba	Ichibemba	Latn	ZM	1		 ≡		ICU	0.7787234042553192	0.03958461854822126	0.1086021505376344	0.6133333333333333	1.0	
mas	Masai	Maa	Latn	KE	2		 ≡		ICU	0.8974854932301741	0.09739792245191813	0.25981710597095214	0.6052631578947368	1.0	
tzm	Central Atlas Tamazight	Tamaziɣt n laṭlaṣ	Latn	MA	1		 ≡		ICU	0.948	0.09753883397216058	0.2526909277293696	0.6052631578947368	1.0	
vai	Vai	ꕙꔤ	Vaii	LR	1		 ≡		ICU	0.9437984496124031	0.10221902609410315	0.24075829383886255	0.6025641025641025	1.0	
luy	Luyia	Luluhia	Latn	KE	1		 ≡		ICU	0.9502982107355865	0.10996951563734898	0.2962962962962963	0.6	1.0	
teo	Teso	Kiteso	Latn	UG	2		 ≡		ICU	0.8994307400379506	0.09935205183585313	0.26465841850457233	0.5921052631578947	1.0	
kde	Makonde	Chimakonde	Latn	TZ	1		 ≡		ICU	0.9424603174603174	0.10917918030935983	0.2939068100358423	0.5866666666666667	1.0	
guz	Gusii	Ekegusii	Latn	KE	1		 ≡		ICU	0.9423459244532804	0.10895337021564865	0.29330943847072877	0.5866666666666667	1.0	
kam	Kamba	Kikamba	Latn	KE	1		 ≡		ICU	0.9423459244532804	0.10895337021564865	0.29330943847072877	0.5866666666666667	1.0	
kln	Kalenjin	Kalenjin	Latn	KE	1		 ≡		ICU	0.9423459244532804	0.10895337021564865	0.29330943847072877	0.5866666666666667	1.0	
luo	Luo	Dholuo	Latn	KE	1		 ≡		ICU	0.9692622950819673	0.10887507066139061	0.2927120669056153	0.5866666666666667	1.0	
ki	Kikuyu	Gikuyu	Latn	KE	1		 ≡		ICU	0.9422310756972112	0.10872756012193745	0.2927120669056153	0.5866666666666667	1.0	
mer	Meru	Kĩmĩrũ	Latn	KE	1		 ≡		ICU	0.9418837675350702	0.10805012984080388	0.2909199522102748	0.5866666666666667	1.0	
xog	Soga	Olusoga	Latn	UG	1		 ≡		ICU	0.948	0.0995050525881625	0.26426264800861143	0.5866666666666667	1.0	
rof	Rombo	Kihorombo	Latn	TZ	1		 ≡		ICU	0.9028571428571428	0.09925941164369471	0.26426264800861143	0.5866666666666667	1.0	
saq	Samburu	Kisampur	Latn	KE	1		 ≡		ICU	0.8994307400379506	0.09925941164369471	0.26426264800861143	0.5866666666666667	1.0	
ksb	Shambala	Kishambaa	Latn	TZ	1		 ≡		ICU	0.946	0.09929882449989688	0.263724434876211	0.5866666666666667	1.0	
rwk	Rwa	Kiruwa	Latn	TZ	1		 ≡		ICU	0.946	0.09929882449989688	0.263724434876211	0.5866666666666667	1.0	
jmc	Machame	Kimachame	Latn	TZ	1		 ≡		ICU	0.9026717557251909	0.09905369265583214	0.263724434876211	0.5866666666666667	1.0	
vun	Vunjo	Kyivunjo	Latn	TZ	1		 ≡		ICU	0.9026717557251909	0.09905369265583214	0.263724434876211	0.5866666666666667	1.0	
cgg	Chiga	Rukiga	Latn	UG	1		 ≡		ICU	0.9040307101727447	0.09860168620193296	0.2623655913978495	0.5866666666666667	1.0	
naq	Nama	Khoekhoegowab	Latn	NA	1		 ≡		ICU	0.8633879781420765	0.09114952299990554	0.24045053868756122	0.5866666666666667	1.0	
mgh	Makhuwa-Meetto	Makua	Latn	MZ	1		 ≡		ICU	0.9642857142857143	0.0752007237362886	0.20382546323968917	0.5866666666666667	1.0	
kek	Qʼeqchiʼ	Qʼeqchiʼ	Latn	GT	1		 ≡			1.0	0.01461425172765379	0.05165165165165165	0.5866666666666667	1.0	ⓑ own_regions
az_Cyrl	Azeri (Cyrillic)	азәрбајҹан (Кирил)	Cyrl	AZ	1		 ≡		ICU	0.9629139072847682	0.1257251631617114	0.2621127879269261	0.5757575757575758	1.0	
sg	Sango	Sängö	Latn	CF	1		 ≡		ICU	0.9478957915831663	0.10856562464733101	0.29176610978520284	0.5733333333333334	1.0	
ses	Koyraboro Senni	Koyraboro senni	Latn	ML	1		 ≡		ICU	0.9690721649484536	0.10798599344854852	0.2896305125148987	0.5733333333333334	1.0	
khq	Koyra Chiini	Koyra ciini	Latn	ML	1		 ≡		ICU	0.96900826446281	0.10776008132836326	0.28903456495828367	0.5733333333333334	1.0	
seh	Sena	sena	Latn	MZ	1		 ≡		ICU	0.9447852760736196	0.09680741503604531	0.25643776824034337	0.5733333333333334	1.0	
lag	Langi	Kɨlaangi	Latn	TZ	1		 ≡		ICU	0.9274509803921569	0.09117619183015828	0.2394711067580803	0.5733333333333334	1.0	
ff	Fula	Pulaar	Latn	SN	12		 ≡		ICU	0.9495145631067962	0.09980940916842211	0.254911838790932	0.5729166666666666	1.0	
kab	Kabyle	Taqbaylit	Latn	DZ	1		 ≡		ICU	0.11436498150431566	0.11512178026984406	0.2362660057827344	0.5714285714285714	1.0	
kkj	Kako	kakɔ	Latn	CM	1		 ≡		ICU	0.8674033149171271	0.0368155099515314	0.10758472296933835	0.5714285714285714	1.0	
lg	Ganda	Luganda	Latn	UG	1		 ≡		ICU	0.9456740442655935	0.0984739121468344	0.26103336921420883	0.56	1.0	
nyn	Nyankole	Runyankore	Latn	UG	1		 ≡		ICU	0.9021113243761996	0.09823081670438182	0.26103336921420883	0.56	1.0	
nd	North Ndebele	isiNdebele	Latn	ZW	1		 ≡		ICU	0.8984674329501916	0.09802509771651924	0.2604951560818084	0.56	1.0	
bo	Tibetan	བོད་སྐད་	Tibt	CN	2		 ≡		ICU	0.4261501210653753	0.039133473095737246	0.09565987599645705	0.5569620253164557	1.0	
bm	Bambara	bamanakan	Latn	ML	1		 ≡		ICU	0.9416498993963782	0.10670560485229698	0.28470171293561725	0.5394736842105263	1.0	
mfe	Morisyen	kreol morisien	Latn	MU	1		 ≡		ICU	0.9728033472803347	0.1065175646673444	0.28486293206197855	0.5333333333333333	1.0	
mzn	Mazanderani	‫مازرونی‬	Arab	IR	1		 ≡		ICU	0.9965034965034965	0.22122497287700957	0.35642701525054465	0.5157894736842106	1.0	
kaa	Kara-Kalpak	қарақалпақша	Cyrl	UZ	1		 ≡			0.9232081911262798	0.11353048409965566	0.266421681212678	0.5128205128205128	1.0	
kl	Kalaallisut	kalaallisut	Latn	GL	1		 ≡		ICU	0.656282450674974	0.2690111211301473	0.08276225619399051	0.5064935064935064	1.0	
pap	Papiamento	Papiamentu	Latn	CW	2		 ≡			0.061046511627906974	0.018172740888667	0.04885343968095713	0.5	1.0	
vai_Latn	Vai (Latin)	Vai (Latn)	Latn	LR	1		 ≡		ICU	0.9339407744874715	0.09341276978417266	0.2489651094027203	0.48717948717948717	1.0	
gv	Manx	Gaelg	Latn	IM	1		 ≡		ICU	0.3197969543147208	0.012955661060593869	0.03975659229208925	0.48	1.0	
kw	Cornish	kernewek	Latn	GB	1		 ≡		ICU	0.453125	0.011386063458327008	0.035034272658035034	0.48	1.0	
lkt	Lakota	Lakȟólʼiyapi	Latn	US	1		 ≡		ICU	0.8443708609271523	0.04377828054298642	0.07927927927927927	0.4666666666666667	1.0	
osa	Osage	𐓏𐓘𐓻𐓘𐓻𐓟	Osge	US	1		 ≡			0.6581196581196581	0.018727366787377134	0.04990403071017274	0.4533333333333333	1.0	
mus	Muscogee	Mvskoke	Latn	US	1		 ≡			0.5617977528089888	0.014387674181488614	0.04624624624624624	0.4533333333333333	1.0	
cic	Chickasaw	Chikashshanompaʼ	Latn	US	1		 ≡			0.4868421052631579	0.011442166081341338	0.03843843843843844	0.4533333333333333	1.0	
shi_Latn	Tachelhit (Latin)	Tashelḥiyt (Latn)	Latn	MA	1		 ≡		ICU	0.9215291750503019	0.085922374850189	0.21793103448275863	0.45263157894736844	1.0	
shi	Tachelhit	ⵜⴰⵛⵍⵃⵉⵜ	Tfng	MA	1		 ≡		ICU	0.9213709677419355	0.07968843618933494	0.1827998457385268	0.45263157894736844	1.0	
uz_Arab	Uzbek (Arabic)	‫اوزبیک (عربی)‬	Arab	AF	0		 ≡		ICU	0.6106194690265486	0.015985467756584923	0.0426975259377494	0.4387755102040816	1.0	
cad	Caddo	Caddo	Latn	US	1		 ≡			0.4492753623188406	0.010195989577432877	0.03543543543543543	0.4266666666666667	1.0	
gn	Guarani	avañe’ẽ	Latn	PY	1		 ≡			0.36363636363636365	0.009856123258185114	0.03543543543543543	0.4266666666666667	1.0	
pa_Arab	Punjabi (Arabic)	‫پنجابی (عربی)‬	Arab	PK	0		 ≡		ICU	0.9908675799086758	0.2463098795617133	0.046104928457869634	0.4020618556701031	1.0	
bss	Akoose	Akoose	Latn	CM	1		 ≡			1.0	0.013566986998304126	0.04360812425328554	0.38666666666666666	1.0	
ms_Arab	Malay (Arabic)	‫بهاس ملايو (عرب)‬	Arab	MY	2		 ≡			0.5817307692307693	0.046652945212192494	0.1004723057106054	0.3711340206185567	1.0	
hnj	Hmong Njua	𞄀𞄄𞄰𞄩𞄍𞄜𞄰	Hmnp	US	1		 ≡			0.9900990099009901	0.0234375	0.06046291922531885	0.32558139534883723	1.0	
cho	Choctaw	Chahta	Latn	US	1		 ≡			1.0	0.006797326384955251	0.024624624624624624	0.30666666666666664	1.0	
rhg	Rohingya	‫𐴌𐴗𐴥𐴝𐴙𐴚𐴒𐴙𐴝‬	Rohg	MM	2		 ≡			1.0	0.15595033814474613	0.06241457858769932	0.2948717948717949	1.0	ⓑ own_regions
bgn	Western Balochi	‫بلوچی [رخشانی]‬	Arab	PK	5		 ≡			1.0	0.08375358449520419	0.13531209079004802	0.2727272727272727	1.0	ⓑ own_regions
az_Arab	Azeri (Arabic)	‫تۆرکجه‬	Arab	IR	0		 ≡			1.0	0.019001085776330078	0.03202846975088968	0.25742574257425743	1.0	ⓑ own_regions
ss	Swati	siSwati	Latn	ZA	2		 ≡			0.288135593220339	0.005371345935337259	0.01891891891891892	0.25	1.0	ⓑ own_regions
bal	Baluchi	‫بلۆچی‬	Arab	PK	1		 ≡			0.09363295880149813	0.006574074074074074	0.019182652210175146	0.24210526315789474	1.0	
iu	Inuktitut	ᐃᓄᒃᑎᑐᑦ	Cans	CA	1		 ≡			0.7052631578947368	0.013348555370158954	0.034538805363673306	0.23684210526315788	1.0	
nr	South Ndebele	isiNdebele	Latn	ZA	1		 ≡			0.25	0.004752066115702479	0.0167658193618172	0.22666666666666666	1.0	ⓑ own_regions
ve	Venda	Tshivenḓa	Latn	ZA	1		 ≡			0.22727272727272727	0.004752066115702479	0.0167658193618172	0.22666666666666666	1.0	ⓑ own_regions
sms	Skolt Sami	sääʹmǩiõll	Latn	FI	1		 ≡			0.07650273224043716	0.00417298937784522	0.014677103718199608	0.22666666666666666	1.0	
ann	Obolo	Obolo	Latn	NG	1		 ≡			1.0	0.00441326241937309	0.016138673042438732	0.2077922077922078	1.0	ⓑ own_regions
mn_Mong	Mongolian (Mongolian)	mn (Mong)	Mong	CN	0		 ≡			1.0	0.008623887240356082	0.022083333333333333	0.189873417721519	1.0	ⓑ own_language, ⓑ own_regions
sdh	Southern Kurdish	‫کوردی خوارگ‬	Arab	IR	2		 ≡			1.0	0.005844748858447489	0.016168148746968473	0.1875	1.0	ⓑ own_regions
la	Latin	Latina	Latn	VA	1		 ≡			0.07253269916765755	0.012196474110211774	0.02873900293255132	0.18181818181818182	1.0	
byn	Blin	ብሊን	Ethi	ER	1		 ≡			0.03869047619047619	0.003954172158572442	0.011965025310630465	0.18181818181818182	1.0	
wal	Wolaytta	ወላይታቱ	Ethi	ET	1		 ≡			0.05172413793103448	0.0037636049232021157	0.01152073732718894	0.18181818181818182	1.0	
tig	Tigre	ትግረ	Ethi	ER	1		 ≡			0.03880597014925373	0.003639417693169093	0.01103097157403479	0.18181818181818182	1.0	
sgs	Samogitian	sgs	Latn	LT	1		 ≡			0.6190476190476191	0.003157383419689119	0.010551948051948052	0.18181818181818182	1.0	ⓑ own_language, ⓑ own_regions
en_Shaw	English (Shavian)	𐑦𐑙𐑜𐑤𐑦𐑖 (Shaw)	Shaw	GB	1		 ≡			0.09628217349857007	0.018512658227848103	0.04081006443694385	0.1791044776119403	1.0	
mni_Mtei	Manipuri (Meitei Mayek)	ꯃꯤꯇꯩꯂꯣꯟ (ꯃꯤꯇꯩ ꯃꯌꯦꯛ)	Mtei	IN	1		 ≡			0.6363636363636364	0.004548211036992117	0.014084507042253521	0.17894736842105263	1.0	ⓑ own_regions
sat_Deva	Santali (Devanagari)	सानताड़ी (देवानागारी)	Deva	IN	1		 ≡			0.6666666666666666	0.004137931034482759	0.012456208641494744	0.17894736842105263	1.0	ⓑ own_regions
ssy	Saho	Saho	Latn	ER	1		 ≡			0.14893617021276595	0.004052684903748734	0.013457556935817806	0.17333333333333334	1.0	
wbp	Warlpiri	Warlpiri	Latn	AU	1		 ≡			1.0	0.0033986631924776255	0.012612612612612612	0.17333333333333334	1.0	ⓑ own_regions
cu	Church Slavic	церковнослове́нскїй	Cyrl	RU	1		 ≡			0.02869757174392936	0.00392399834779017	0.011938872970391595	0.17105263157894737	1.0	
dv	Divehi	‫ދިވެހިބަސް‬	Thaa	MV	1		 ≡			0.46875	0.003911342894393742	0.011435832274459974	0.17105263157894737	1.0	
ab	Abkhazian	Аԥсшәа	Cyrl	GE	1		 ≡			0.01289237668161435	0.005957883923985619	0.01650943396226415	0.16883116883116883	1.0	
an	Aragonese	aragonés	Latn	ES	1		 ≡			0.013009540329575022	0.004187946884576098	0.013662637940094587	0.16883116883116883	1.0	
co	Corsican	corsu	Latn	FR	1		 ≡			0.013431013431013432	0.0037677304964539005	0.012994350282485875	0.16883116883116883	1.0	
frr	Northern Frisian	Nordfriisk	Latn	DE	1		 ≡			0.002604489644053082	0.004601977871340449	0.012172284644194757	0.16883116883116883	1.0	
myv	Erzya	эрзянь кель	Cyrl	RU	1		 ≡			0.025252525252525252	0.0033095459716620127	0.010541447053186392	0.16883116883116883	1.0	
rif	Riffian	Tarifit	Latn	MA	1		 ≡			0.016271501627150162	0.007035883003316916	0.01583710407239819	0.16666666666666666	1.0	
moh	Mohawk	Kanienʼkéha	Latn	CA	1		 ≡			1.0	0.003965107057890563	0.013813813813813814	0.16	1.0	ⓑ own_regions
cch	Atsam	Atsam	Latn	NG	1		 ≡			0.19047619047619047	0.003963311063299739	0.01378070701018574	0.16	1.0	ⓑ own_regions
ny	Nyanja	Nyanja	Latn	MW	1		 ≡			0.25	0.003822314049586777	0.012979989183342347	0.16	1.0	ⓑ own_regions
kaj	Jju	Kaje	Latn	NG	1		 ≡			0.19117647058823528	0.0038207352333746386	0.012951969778737183	0.16	1.0	ⓑ own_regions
kcg	Tyap	Katab	Latn	NG	1		 ≡			0.203125	0.0038207352333746386	0.012951969778737183	0.16	1.0	ⓑ own_regions
quc	Kʼicheʼ	Kʼicheʼ	Latn	GT	1		 ≡			1.0	0.28877308258751555	0.012012012012012012	0.16	1.0	ⓑ own_regions
jbo	Lojban	la .lojban.	Latn	001	1		 ≡			0.6923076923076923	0.003285374419395038	0.012012012012012012	0.16	1.0	ⓑ own_regions
arn	Mapuche	Mapudungun	Latn	CL	1		 ≡			1.0	0.003058796873229863	0.011411411411411412	0.16	1.0	ⓑ own_regions
mic	Mi'kmaw	Lʼnuiʼsuti	Latn	CA	1		 ≡			0.47058823529411764	0.003058796873229863	0.011411411411411412	0.16	1.0	ⓑ own_regions
nv	Navajo	Diné Bizaad	Latn	US	1		 ≡			1.0	0.003058796873229863	0.011411411411411412	0.16	1.0	ⓑ own_regions
ken	Kenyang	Kɛnyaŋ	Latn	CM	1		 ≡			1.0	0.0030542986425339366	0.011363636363636364	0.16	1.0	ⓑ own_regions
ltg	Latgalian	latgalīšu	Latn	LV	1		 ≡			0.09302325581395349	0.003052226995252091	0.01130952380952381	0.16	1.0	
sid	Sidamo	Sidaamu Afo	Latn	ET	1		 ≡			0.1568627450980392	0.003005008347245409	0.010888252148997135	0.16	1.0	
io	Ido	Ido	Latn	001	1		 ≡			1.0	0.0029958677685950415	0.01081665765278529	0.16	1.0	ⓑ own_regions
wa	Walloon	walon	Latn	BE	1		 ≡			1.0	0.002992467237643174	0.010752688172043012	0.16	1.0	ⓑ own_regions
trv	Taroko	patas Taroko	Latn	TW	1		 ≡			0.05660377358490566	0.003747795414462081	0.01072234762979684	0.16	1.0	ⓑ own_regions
blt	Tai Dam	ꪼꪕꪒꪾ	Tavt	VN	1		 ≡			1.0	0.0028970512157268495	0.009596928982725527	0.16	1.0	ⓑ own_regions
mdf	Moksha	мокшень кяль	Cyrl	RU	1		 ≡			0.12307692307692308	0.0027941633033219497	0.009121459433509362	0.16	1.0	ⓑ own_regions
bew	Betawi	Betawi	Latn	ID	1		 ≡			0.0020130850528434826	0.002662984515238189	0.00903041825095057	0.16	1.0	
cop	Coptic	ϯⲙⲉⲧⲣⲉⲙⲛ̀ⲭⲏⲙⲓ	Copt	EG	1		 ≡			0.0032710280373831778	0.0025929989029620025	0.008429458740017746	0.16	1.0	
kpe	Kpelle	Kpɛlɛɛ	Latn	LR	2		 ≡			1.0	0.004191209787041232	0.014405762304921969	0.15789473684210525	1.0	ⓑ own_regions
oka	Okanagan	n̓səl̓xcin̓	Latn	CA	2		 ≡			1.0	0.003058450385138197	0.011404561824729893	0.15789473684210525	1.0	ⓑ own_regions
sma	Southern Sami	Åarjelsaemien gïele	Latn	SE	2		 ≡			1.0	0.0029397818871503083	0.010268948655256724	0.15789473684210525	1.0	ⓑ own_regions
smj	Lule Sami	julevsámegiella	Latn	SE	2		 ≡			1.0	0.0029397818871503083	0.010268948655256724	0.15789473684210525	1.0	ⓑ own_regions
gez	Geez	ግዕዝኛ	Ethi	ET	2		 ≡			0.02857142857142857	0.0028959456760535253	0.008892841262783458	0.15789473684210525	1.0	
aa	Afar	Qafar	Latn	ET	3		 ≡			0.15217391304347827	0.004249754821837201	0.01366120218579235	0.15584415584415584	1.0	
