#LCode	English Name	Script	Locale Level	Path Level	STStatus	Bailey	Section	Page	Header	Code	ST Link
lt	Lithuanian	Latin	modern	modern	n/a	Boforto {0}	Units	Speed and Acceleration	beaufort	long-few-genitive	https://st.unicode.org/v#/lt//3848fd36aa6e0c6c
lt	Lithuanian	Latin	modern	modern	n/a	Boforto {0}	Units	Speed and Acceleration	beaufort	long-few-instrumental	https://st.unicode.org/v#/lt//57792aa24c83e99e
lt	Lithuanian	Latin	modern	modern	n/a	Boforto {0}	Units	Speed and Acceleration	beaufort	long-few-locative	https://st.unicode.org/v#/lt//6021744c6dab5bd8
lt	Lithuanian	Latin	modern	modern	n/a	Boforto {0}	Units	Speed and Acceleration	beaufort	long-many-accusative	https://st.unicode.org/v#/lt//25639965d1aae41e
lt	Lithuanian	Latin	modern	modern	n/a	Boforto {0}	Units	Speed and Acceleration	beaufort	long-many-dative	https://st.unicode.org/v#/lt//76d2bb3634b5b976
lt	Lithuanian	Latin	modern	modern	n/a	Boforto {0}	Units	Speed and Acceleration	beaufort	long-many-genitive	https://st.unicode.org/v#/lt//623378be815a023d
lt	Lithuanian	Latin	modern	modern	n/a	Boforto {0}	Units	Speed and Acceleration	beaufort	long-many-instrumental	https://st.unicode.org/v#/lt//39e5bb839b752447
lt	Lithuanian	Latin	modern	modern	n/a	Boforto {0}	Units	Speed and Acceleration	beaufort	long-many-locative	https://st.unicode.org/v#/lt//6530c7edc5dcbad9
lt	Lithuanian	Latin	modern	modern	n/a	Boforto {0}	Units	Speed and Acceleration	beaufort	long-other-accusative	https://st.unicode.org/v#/lt//79cee894f939dc50
lt	Lithuanian	Latin	modern	modern	n/a	Boforto {0}	Units	Speed and Acceleration	beaufort	long-other-dative	https://st.unicode.org/v#/lt//1f5904c6c78bde2c
lt	Lithuanian	Latin	modern	modern	n/a	Boforto {0}	Units	Speed and Acceleration	beaufort	long-other-genitive	https://st.unicode.org/v#/lt//10ff2790cceb0bcd
lt	Lithuanian	Latin	modern	modern	n/a	Boforto {0}	Units	Speed and Acceleration	beaufort	long-other-instrumental	https://st.unicode.org/v#/lt//2031d48de3d8f38
lt	Lithuanian	Latin	modern	modern	n/a	Boforto {0}	Units	Speed and Acceleration	beaufort	long-other-locative	https://st.unicode.org/v#/lt//2c43088505ea85da
lv	Latvian	Latin	modern	modern	n/a	null	Units	Speed and Acceleration	beaufort	long-gender	https://st.unicode.org/v#/lv//3defcd1fe1341e8c
lv	Latvian	Latin	modern	modern	n/a	{0} baļļu pēc Boforta skalas	Units	Speed and Acceleration	beaufort	long-zero-accusative	https://st.unicode.org/v#/lv//53acf21da6c8254e
lv	Latvian	Latin	modern	modern	n/a	{0} baļļu pēc Boforta skalas	Units	Speed and Acceleration	beaufort	long-zero-dative	https://st.unicode.org/v#/lv//51829ee2152148ee
lv	Latvian	Latin	modern	modern	n/a	{0} baļļu pēc Boforta skalas	Units	Speed and Acceleration	beaufort	long-zero-genitive	https://st.unicode.org/v#/lv//78e39f9ccaa5d9c3
lv	Latvian	Latin	modern	modern	n/a	{0} baļļu pēc Boforta skalas	Units	Speed and Acceleration	beaufort	long-zero-locative	https://st.unicode.org/v#/lv//9bb21b7229b4c6e
lv	Latvian	Latin	modern	modern	n/a	{0} balle pēc Boforta skalas	Units	Speed and Acceleration	beaufort	long-one-accusative	https://st.unicode.org/v#/lv//7896021e2580947c
lv	Latvian	Latin	modern	modern	n/a	{0} balle pēc Boforta skalas	Units	Speed and Acceleration	beaufort	long-one-dative	https://st.unicode.org/v#/lv//4e7a731c6601ecb
lv	Latvian	Latin	modern	modern	n/a	{0} balle pēc Boforta skalas	Units	Speed and Acceleration	beaufort	long-one-genitive	https://st.unicode.org/v#/lv//6336269dc5f34261
lv	Latvian	Latin	modern	modern	n/a	{0} balle pēc Boforta skalas	Units	Speed and Acceleration	beaufort	long-one-locative	https://st.unicode.org/v#/lv//7e777e7ef24a5470
lv	Latvian	Latin	modern	modern	n/a	{0} balles pēc Boforta skalas	Units	Speed and Acceleration	beaufort	long-other-accusative	https://st.unicode.org/v#/lv//79cee894f939dc50
lv	Latvian	Latin	modern	modern	n/a	{0} balles pēc Boforta skalas	Units	Speed and Acceleration	beaufort	long-other-dative	https://st.unicode.org/v#/lv//1f5904c6c78bde2c
lv	Latvian	Latin	modern	modern	n/a	{0} balles pēc Boforta skalas	Units	Speed and Acceleration	beaufort	long-other-genitive	https://st.unicode.org/v#/lv//10ff2790cceb0bcd
lv	Latvian	Latin	modern	modern	n/a	{0} balles pēc Boforta skalas	Units	Speed and Acceleration	beaufort	long-other-locative	https://st.unicode.org/v#/lv//2c43088505ea85da
mr	Marathi	Devanagari	modern	modern	n/a	null	Units	Speed and Acceleration	beaufort	long-gender	https://st.unicode.org/v#/mr//3defcd1fe1341e8c
mr	Marathi	Devanagari	modern	modern	n/a	{0} ब्युफोर्ट	Units	Speed and Acceleration	beaufort	long-one-ablative	https://st.unicode.org/v#/mr//172b4b93042282b
mr	Marathi	Devanagari	modern	modern	n/a	{0} ब्युफोर्ट	Units	Speed and Acceleration	beaufort	long-one-accusative	https://st.unicode.org/v#/mr//7896021e2580947c
mr	Marathi	Devanagari	modern	modern	n/a	{0} ब्युफोर्ट	Units	Speed and Acceleration	beaufort	long-one-dative	https://st.unicode.org/v#/mr//4e7a731c6601ecb
mr	Marathi	Devanagari	modern	modern	n/a	{0} ब्युफोर्ट	Units	Speed and Acceleration	beaufort	long-one-ergative	https://st.unicode.org/v#/mr//ed6d7088188b8f1
mr	Marathi	Devanagari	modern	modern	n/a	{0} ब्युफोर्ट	Units	Speed and Acceleration	beaufort	long-one-genitive	https://st.unicode.org/v#/mr//6336269dc5f34261
mr	Marathi	Devanagari	modern	modern	n/a	{0} ब्युफोर्ट	Units	Speed and Acceleration	beaufort	long-one-locative	https://st.unicode.org/v#/mr//7e777e7ef24a5470
mr	Marathi	Devanagari	modern	modern	n/a	{0} ब्युफोर्ट	Units	Speed and Acceleration	beaufort	long-other-ablative	https://st.unicode.org/v#/mr//6c20a6562c8734b5
mr	Marathi	Devanagari	modern	modern	n/a	{0} ब्युफोर्ट	Units	Speed and Acceleration	beaufort	long-other-accusative	https://st.unicode.org/v#/mr//79cee894f939dc50
mr	Marathi	Devanagari	modern	modern	n/a	{0} ब्युफोर्ट	Units	Speed and Acceleration	beaufort	long-other-dative	https://st.unicode.org/v#/mr//1f5904c6c78bde2c
mr	Marathi	Devanagari	modern	modern	n/a	{0} ब्युफोर्ट	Units	Speed and Acceleration	beaufort	long-other-ergative	https://st.unicode.org/v#/mr//5e22b7c8e6150ada
mr	Marathi	Devanagari	modern	modern	n/a	{0} ब्युफोर्ट	Units	Speed and Acceleration	beaufort	long-other-genitive	https://st.unicode.org/v#/mr//10ff2790cceb0bcd
mr	Marathi	Devanagari	modern	modern	n/a	{0} ब्युफोर्ट	Units	Speed and Acceleration	beaufort	long-other-locative	https://st.unicode.org/v#/mr//2c43088505ea85da
nl	Dutch	Latin	modern	modern	n/a	null	Units	Speed and Acceleration	beaufort	long-gender	https://st.unicode.org/v#/nl//3defcd1fe1341e8c
nn	Norwegian Nynorsk	Latin	modern	modern	n/a	null	Units	Speed and Acceleration	beaufort	long-gender	https://st.unicode.org/v#/nn//3defcd1fe1341e8c
no	Norwegian	Latin	modern	modern	n/a	null	Units	Speed and Acceleration	beaufort	long-gender	https://st.unicode.org/v#/no//3defcd1fe1341e8c
no	Norwegian	Latin	modern	modern	n/a	beaufort {0}	Units	Speed and Acceleration	beaufort	long-one-genitive	https://st.unicode.org/v#/no//6336269dc5f34261
no	Norwegian	Latin	modern	modern	n/a	beaufort {0}	Units	Speed and Acceleration	beaufort	long-other-genitive	https://st.unicode.org/v#/no//10ff2790cceb0bcd
pa	Punjabi	Gurmukhi	modern	modern	n/a	null	Units	Speed and Acceleration	beaufort	long-gender	https://st.unicode.org/v#/pa//3defcd1fe1341e8c
pa	Punjabi	Gurmukhi	modern	modern	n/a	ਬਿਊਫੋਰਟ {0}	Units	Speed and Acceleration	beaufort	long-one-oblique	https://st.unicode.org/v#/pa//36d5ff2ffc44d805
pa	Punjabi	Gurmukhi	modern	modern	n/a	ਬਿਊਫੋਰਟ {0}	Units	Speed and Acceleration	beaufort	long-other-oblique	https://st.unicode.org/v#/pa//dda3548153a9017
pcm	Nigerian Pidgin	Latin	moderate	moderate	n/a	Brítísh Índián Óshen Tẹ́rẹ́tri	Locale Display Names	Territories (Africa)	Eastern Africa	IO-biot	https://st.unicode.org/v#/pcm//5d5fdfb3f9090dae
pcm	Nigerian Pidgin	Latin	moderate	moderate	n/a	Brítísh Índián Óshen Tẹ́rẹ́tri	Locale Display Names	Territories (Africa)	Eastern Africa	IO-chagos	https://st.unicode.org/v#/pcm//417c7a965a4f3421
pcm	Nigerian Pidgin	Latin	moderate	moderate	n/a	Brítísh Índián Óshen Tẹ́rẹ́tri	Locale Display Names	Territories (Africa)	Eastern Africa	IO	https://st.unicode.org/v#/pcm//37586518da29ac68
pl	Polish	Latin	modern	modern	n/a	null	Units	Speed and Acceleration	beaufort	long-gender	https://st.unicode.org/v#/pl//3defcd1fe1341e8c
pl	Polish	Latin	modern	modern	n/a	{0} w skali Beauforta	Units	Speed and Acceleration	beaufort	long-one-accusative	https://st.unicode.org/v#/pl//7896021e2580947c
pl	Polish	Latin	modern	modern	n/a	{0} w skali Beauforta	Units	Speed and Acceleration	beaufort	long-one-genitive	https://st.unicode.org/v#/pl//6336269dc5f34261
pl	Polish	Latin	modern	modern	n/a	{0} w skali Beauforta	Units	Speed and Acceleration	beaufort	long-few-accusative	https://st.unicode.org/v#/pl//5b56bebead33bce6
pl	Polish	Latin	modern	modern	n/a	{0} w skali Beauforta	Units	Speed and Acceleration	beaufort	long-few-genitive	https://st.unicode.org/v#/pl//3848fd36aa6e0c6c
pl	Polish	Latin	modern	modern	n/a	{0} w skali Beauforta	Units	Speed and Acceleration	beaufort	long-many-accusative	https://st.unicode.org/v#/pl//25639965d1aae41e
pl	Polish	Latin	modern	modern	n/a	{0} w skali Beauforta	Units	Speed and Acceleration	beaufort	long-many-genitive	https://st.unicode.org/v#/pl//623378be815a023d
pl	Polish	Latin	modern	modern	n/a	{0} w skali Beauforta	Units	Speed and Acceleration	beaufort	long-other-accusative	https://st.unicode.org/v#/pl//79cee894f939dc50
pl	Polish	Latin	modern	modern	n/a	{0} w skali Beauforta	Units	Speed and Acceleration	beaufort	long-other-genitive	https://st.unicode.org/v#/pl//10ff2790cceb0bcd
ps	Pashto	Arabic	modern	modern	n/a	{0} ppi	Units	Graphics	dot-per-inch	long-one-nominative	https://st.unicode.org/v#/ps//4a07da762c024572
ps	Pashto	Arabic	modern	modern	n/a	{0} ppi	Units	Graphics	dot-per-inch	long-other-nominative	https://st.unicode.org/v#/ps//221cd3440356f52a
ps	Pashto	Arabic	modern	modern	n/a	ppi	Units	Graphics	dot-per-inch	short-displayName	https://st.unicode.org/v#/ps//17a54c1f2da45bb7
ps	Pashto	Arabic	modern	modern	n/a	{0} ppi	Units	Graphics	dot-per-inch	short-one-nominative	https://st.unicode.org/v#/ps//791480fc6e659127
ps	Pashto	Arabic	modern	modern	n/a	{0} ppi	Units	Graphics	dot-per-inch	short-other-nominative	https://st.unicode.org/v#/ps//69113b3f2fd9d5bc
pt	Portuguese	Latin	modern	modern	n/a	null	Units	Speed and Acceleration	beaufort	long-gender	https://st.unicode.org/v#/pt//3defcd1fe1341e8c
ro	Romanian	Latin	modern	modern	n/a	null	Units	Speed and Acceleration	beaufort	long-gender	https://st.unicode.org/v#/ro//3defcd1fe1341e8c
ro	Romanian	Latin	modern	modern	n/a	Beaufort {0}	Units	Speed and Acceleration	beaufort	long-one-genitive	https://st.unicode.org/v#/ro//6336269dc5f34261
ro	Romanian	Latin	modern	modern	n/a	Beaufort {0}	Units	Speed and Acceleration	beaufort	long-few-genitive	https://st.unicode.org/v#/ro//3848fd36aa6e0c6c
ro	Romanian	Latin	modern	modern	n/a	Beaufort {0}	Units	Speed and Acceleration	beaufort	long-other-genitive	https://st.unicode.org/v#/ro//10ff2790cceb0bcd
ru	Russian	Cyrillic	modern	modern	n/a	null	Units	Speed and Acceleration	beaufort	long-gender	https://st.unicode.org/v#/ru//3defcd1fe1341e8c
ru	Russian	Cyrillic	modern	modern	n/a	{0} балл Бофорта	Units	Speed and Acceleration	beaufort	long-one-accusative	https://st.unicode.org/v#/ru//7896021e2580947c
ru	Russian	Cyrillic	modern	modern	n/a	{0} балл Бофорта	Units	Speed and Acceleration	beaufort	long-one-dative	https://st.unicode.org/v#/ru//4e7a731c6601ecb
ru	Russian	Cyrillic	modern	modern	n/a	{0} балл Бофорта	Units	Speed and Acceleration	beaufort	long-one-genitive	https://st.unicode.org/v#/ru//6336269dc5f34261
ru	Russian	Cyrillic	modern	modern	n/a	{0} балл Бофорта	Units	Speed and Acceleration	beaufort	long-one-instrumental	https://st.unicode.org/v#/ru//48456e9ff5abcf2c
ru	Russian	Cyrillic	modern	modern	n/a	{0} балл Бофорта	Units	Speed and Acceleration	beaufort	long-one-prepositional	https://st.unicode.org/v#/ru//1905d3a3f609ebb0
ru	Russian	Cyrillic	modern	modern	n/a	{0} балла Бофорта	Units	Speed and Acceleration	beaufort	long-few-accusative	https://st.unicode.org/v#/ru//5b56bebead33bce6
ru	Russian	Cyrillic	modern	modern	n/a	{0} балла Бофорта	Units	Speed and Acceleration	beaufort	long-few-dative	https://st.unicode.org/v#/ru//62edfb96099a98e8
ru	Russian	Cyrillic	modern	modern	n/a	{0} балла Бофорта	Units	Speed and Acceleration	beaufort	long-few-genitive	https://st.unicode.org/v#/ru//3848fd36aa6e0c6c
ru	Russian	Cyrillic	modern	modern	n/a	{0} балла Бофорта	Units	Speed and Acceleration	beaufort	long-few-instrumental	https://st.unicode.org/v#/ru//57792aa24c83e99e
ru	Russian	Cyrillic	modern	modern	n/a	{0} балла Бофорта	Units	Speed and Acceleration	beaufort	long-few-prepositional	https://st.unicode.org/v#/ru//55c2999ae6022cce
ru	Russian	Cyrillic	modern	modern	n/a	{0} баллов Бофорта	Units	Speed and Acceleration	beaufort	long-many-accusative	https://st.unicode.org/v#/ru//25639965d1aae41e
ru	Russian	Cyrillic	modern	modern	n/a	{0} баллов Бофорта	Units	Speed and Acceleration	beaufort	long-many-dative	https://st.unicode.org/v#/ru//76d2bb3634b5b976
ru	Russian	Cyrillic	modern	modern	n/a	{0} баллов Бофорта	Units	Speed and Acceleration	beaufort	long-many-genitive	https://st.unicode.org/v#/ru//623378be815a023d
ru	Russian	Cyrillic	modern	modern	n/a	{0} баллов Бофорта	Units	Speed and Acceleration	beaufort	long-many-instrumental	https://st.unicode.org/v#/ru//39e5bb839b752447
ru	Russian	Cyrillic	modern	modern	n/a	{0} баллов Бофорта	Units	Speed and Acceleration	beaufort	long-many-prepositional	https://st.unicode.org/v#/ru//6f98a8d24e6d3d2a
ru	Russian	Cyrillic	modern	modern	n/a	{0} балла Бофорта	Units	Speed and Acceleration	beaufort	long-other-accusative	https://st.unicode.org/v#/ru//79cee894f939dc50
ru	Russian	Cyrillic	modern	modern	n/a	{0} балла Бофорта	Units	Speed and Acceleration	beaufort	long-other-dative	https://st.unicode.org/v#/ru//1f5904c6c78bde2c
ru	Russian	Cyrillic	modern	modern	n/a	{0} балла Бофорта	Units	Speed and Acceleration	beaufort	long-other-genitive	https://st.unicode.org/v#/ru//10ff2790cceb0bcd
ru	Russian	Cyrillic	modern	modern	n/a	{0} балла Бофорта	Units	Speed and Acceleration	beaufort	long-other-instrumental	https://st.unicode.org/v#/ru//2031d48de3d8f38
ru	Russian	Cyrillic	modern	modern	n/a	{0} балла Бофорта	Units	Speed and Acceleration	beaufort	long-other-prepositional	https://st.unicode.org/v#/ru//6e19aab5c4cada55
sk	Slovak	Latin	modern	modern	n/a	null	Units	Speed and Acceleration	beaufort	long-gender	https://st.unicode.org/v#/sk//3defcd1fe1341e8c
sk	Slovak	Latin	modern	modern	n/a	{0} stupeň Beaufortovej stupnice	Units	Speed and Acceleration	beaufort	long-one-accusative	https://st.unicode.org/v#/sk//7896021e2580947c
sk	Slovak	Latin	modern	modern	n/a	{0} stupeň Beaufortovej stupnice	Units	Speed and Acceleration	beaufort	long-one-dative	https://st.unicode.org/v#/sk//4e7a731c6601ecb
sk	Slovak	Latin	modern	modern	n/a	{0} stupeň Beaufortovej stupnice	Units	Speed and Acceleration	beaufort	long-one-genitive	https://st.unicode.org/v#/sk//6336269dc5f34261
sk	Slovak	Latin	modern	modern	n/a	{0} stupeň Beaufortovej stupnice	Units	Speed and Acceleration	beaufort	long-one-instrumental	https://st.unicode.org/v#/sk//48456e9ff5abcf2c
sk	Slovak	Latin	modern	modern	n/a	{0} stupeň Beaufortovej stupnice	Units	Speed and Acceleration	beaufort	long-one-locative	https://st.unicode.org/v#/sk//7e777e7ef24a5470
sk	Slovak	Latin	modern	modern	n/a	{0} stupne Beaufortovej stupnice	Units	Speed and Acceleration	beaufort	long-few-accusative	https://st.unicode.org/v#/sk//5b56bebead33bce6
sk	Slovak	Latin	modern	modern	n/a	{0} stupne Beaufortovej stupnice	Units	Speed and Acceleration	beaufort	long-few-dative	https://st.unicode.org/v#/sk//62edfb96099a98e8
sk	Slovak	Latin	modern	modern	n/a	{0} stupne Beaufortovej stupnice	Units	Speed and Acceleration	beaufort	long-few-genitive	https://st.unicode.org/v#/sk//3848fd36aa6e0c6c
sk	Slovak	Latin	modern	modern	n/a	{0} stupne Beaufortovej stupnice	Units	Speed and Acceleration	beaufort	long-few-instrumental	https://st.unicode.org/v#/sk//57792aa24c83e99e
sk	Slovak	Latin	modern	modern	n/a	{0} stupne Beaufortovej stupnice	Units	Speed and Acceleration	beaufort	long-few-locative	https://st.unicode.org/v#/sk//6021744c6dab5bd8
sk	Slovak	Latin	modern	modern	n/a	{0} stupňa Beaufortovej stupnice	Units	Speed and Acceleration	beaufort	long-many-accusative	https://st.unicode.org/v#/sk//25639965d1aae41e
sk	Slovak	Latin	modern	modern	n/a	{0} stupňa Beaufortovej stupnice	Units	Speed and Acceleration	beaufort	long-many-dative	https://st.unicode.org/v#/sk//76d2bb3634b5b976
sk	Slovak	Latin	modern	modern	n/a	{0} stupňa Beaufortovej stupnice	Units	Speed and Acceleration	beaufort	long-many-genitive	https://st.unicode.org/v#/sk//623378be815a023d
sk	Slovak	Latin	modern	modern	n/a	{0} stupňa Beaufortovej stupnice	Units	Speed and Acceleration	beaufort	long-many-instrumental	https://st.unicode.org/v#/sk//39e5bb839b752447
sk	Slovak	Latin	modern	modern	n/a	{0} stupňa Beaufortovej stupnice	Units	Speed and Acceleration	beaufort	long-many-locative	https://st.unicode.org/v#/sk//6530c7edc5dcbad9
sk	Slovak	Latin	modern	modern	n/a	{0} stupňov Beaufortovej stupnice	Units	Speed and Acceleration	beaufort	long-other-accusative	https://st.unicode.org/v#/sk//79cee894f939dc50
sk	Slovak	Latin	modern	modern	n/a	{0} stupňov Beaufortovej stupnice	Units	Speed and Acceleration	beaufort	long-other-dative	https://st.unicode.org/v#/sk//1f5904c6c78bde2c
sk	Slovak	Latin	modern	modern	n/a	{0} stupňov Beaufortovej stupnice	Units	Speed and Acceleration	beaufort	long-other-genitive	https://st.unicode.org/v#/sk//10ff2790cceb0bcd
sk	Slovak	Latin	modern	modern	n/a	{0} stupňov Beaufortovej stupnice	Units	Speed and Acceleration	beaufort	long-other-instrumental	https://st.unicode.org/v#/sk//2031d48de3d8f38
sk	Slovak	Latin	modern	modern	n/a	{0} stupňov Beaufortovej stupnice	Units	Speed and Acceleration	beaufort	long-other-locative	https://st.unicode.org/v#/sk//2c43088505ea85da
sl	Slovenian	Latin	modern	modern	n/a	null	Units	Speed and Acceleration	beaufort	long-gender	https://st.unicode.org/v#/sl//3defcd1fe1341e8c
sl	Slovenian	Latin	modern	modern	n/a	{0} bofor	Units	Speed and Acceleration	beaufort	long-one-accusative	https://st.unicode.org/v#/sl//7896021e2580947c
sl	Slovenian	Latin	modern	modern	n/a	{0} bofor	Units	Speed and Acceleration	beaufort	long-one-dative	https://st.unicode.org/v#/sl//4e7a731c6601ecb
sl	Slovenian	Latin	modern	modern	n/a	{0} bofor	Units	Speed and Acceleration	beaufort	long-one-genitive	https://st.unicode.org/v#/sl//6336269dc5f34261
sl	Slovenian	Latin	modern	modern	n/a	{0} bofor	Units	Speed and Acceleration	beaufort	long-one-instrumental	https://st.unicode.org/v#/sl//48456e9ff5abcf2c
sl	Slovenian	Latin	modern	modern	n/a	{0} bofor	Units	Speed and Acceleration	beaufort	long-one-locative	https://st.unicode.org/v#/sl//7e777e7ef24a5470
sl	Slovenian	Latin	modern	modern	n/a	{0} bofora	Units	Speed and Acceleration	beaufort	long-two-accusative	https://st.unicode.org/v#/sl//247ee450964279f2
sl	Slovenian	Latin	modern	modern	n/a	{0} bofora	Units	Speed and Acceleration	beaufort	long-two-dative	https://st.unicode.org/v#/sl//2aa11dd51b1c1f59
sl	Slovenian	Latin	modern	modern	n/a	{0} bofora	Units	Speed and Acceleration	beaufort	long-two-genitive	https://st.unicode.org/v#/sl//f54fbe9a9d70b44
sl	Slovenian	Latin	modern	modern	n/a	{0} bofora	Units	Speed and Acceleration	beaufort	long-two-instrumental	https://st.unicode.org/v#/sl//4cf42d0403411802
sl	Slovenian	Latin	modern	modern	n/a	{0} bofora	Units	Speed and Acceleration	beaufort	long-two-locative	https://st.unicode.org/v#/sl//42294968f9763ee2
sl	Slovenian	Latin	modern	modern	n/a	{0} bofori	Units	Speed and Acceleration	beaufort	long-few-accusative	https://st.unicode.org/v#/sl//5b56bebead33bce6
sl	Slovenian	Latin	modern	modern	n/a	{0} bofori	Units	Speed and Acceleration	beaufort	long-few-dative	https://st.unicode.org/v#/sl//62edfb96099a98e8
sl	Slovenian	Latin	modern	modern	n/a	{0} bofori	Units	Speed and Acceleration	beaufort	long-few-genitive	https://st.unicode.org/v#/sl//3848fd36aa6e0c6c
sl	Slovenian	Latin	modern	modern	n/a	{0} bofori	Units	Speed and Acceleration	beaufort	long-few-instrumental	https://st.unicode.org/v#/sl//57792aa24c83e99e
sl	Slovenian	Latin	modern	modern	n/a	{0} bofori	Units	Speed and Acceleration	beaufort	long-few-locative	https://st.unicode.org/v#/sl//6021744c6dab5bd8
sl	Slovenian	Latin	modern	modern	n/a	{0} boforov	Units	Speed and Acceleration	beaufort	long-other-accusative	https://st.unicode.org/v#/sl//79cee894f939dc50
sl	Slovenian	Latin	modern	modern	n/a	{0} boforov	Units	Speed and Acceleration	beaufort	long-other-dative	https://st.unicode.org/v#/sl//1f5904c6c78bde2c
sl	Slovenian	Latin	modern	modern	n/a	{0} boforov	Units	Speed and Acceleration	beaufort	long-other-genitive	https://st.unicode.org/v#/sl//10ff2790cceb0bcd
sl	Slovenian	Latin	modern	modern	n/a	{0} boforov	Units	Speed and Acceleration	beaufort	long-other-instrumental	https://st.unicode.org/v#/sl//2031d48de3d8f38
sl	Slovenian	Latin	modern	modern	n/a	{0} boforov	Units	Speed and Acceleration	beaufort	long-other-locative	https://st.unicode.org/v#/sl//2c43088505ea85da
sr	Serbian	Cyrillic	modern	modern	n/a	null	Units	Speed and Acceleration	beaufort	long-gender	https://st.unicode.org/v#/sr//3defcd1fe1341e8c
sr	Serbian	Cyrillic	modern	modern	n/a	Бофор {0}	Units	Speed and Acceleration	beaufort	long-one-accusative	https://st.unicode.org/v#/sr//7896021e2580947c
sr	Serbian	Cyrillic	modern	modern	n/a	Бофор {0}	Units	Speed and Acceleration	beaufort	long-one-genitive	https://st.unicode.org/v#/sr//6336269dc5f34261
sr	Serbian	Cyrillic	modern	modern	n/a	Бофор {0}	Units	Speed and Acceleration	beaufort	long-one-instrumental	https://st.unicode.org/v#/sr//48456e9ff5abcf2c
sr	Serbian	Cyrillic	modern	modern	n/a	Б {0}	Units	Speed and Acceleration	beaufort	long-few-accusative	https://st.unicode.org/v#/sr//5b56bebead33bce6
sr	Serbian	Cyrillic	modern	modern	n/a	Б {0}	Units	Speed and Acceleration	beaufort	long-few-genitive	https://st.unicode.org/v#/sr//3848fd36aa6e0c6c
sr	Serbian	Cyrillic	modern	modern	n/a	Б {0}	Units	Speed and Acceleration	beaufort	long-few-instrumental	https://st.unicode.org/v#/sr//57792aa24c83e99e
sr	Serbian	Cyrillic	modern	modern	n/a	Бофор {0}	Units	Speed and Acceleration	beaufort	long-other-accusative	https://st.unicode.org/v#/sr//79cee894f939dc50
sr	Serbian	Cyrillic	modern	modern	n/a	Бофор {0}	Units	Speed and Acceleration	beaufort	long-other-genitive	https://st.unicode.org/v#/sr//10ff2790cceb0bcd
sr	Serbian	Cyrillic	modern	modern	n/a	Бофор {0}	Units	Speed and Acceleration	beaufort	long-other-instrumental	https://st.unicode.org/v#/sr//2031d48de3d8f38
sv	Swedish	Latin	modern	modern	n/a	null	Units	Speed and Acceleration	beaufort	long-gender	https://st.unicode.org/v#/sv//3defcd1fe1341e8c
sv	Swedish	Latin	modern	modern	n/a	Beaufort {0}	Units	Speed and Acceleration	beaufort	long-one-genitive	https://st.unicode.org/v#/sv//6336269dc5f34261
sv	Swedish	Latin	modern	modern	n/a	Beaufort {0}	Units	Speed and Acceleration	beaufort	long-other-genitive	https://st.unicode.org/v#/sv//10ff2790cceb0bcd
ta	Tamil	Tamil	modern	modern	n/a	பியூஃபோர்ட் {0}	Units	Speed and Acceleration	beaufort	long-one-ablative	https://st.unicode.org/v#/ta//172b4b93042282b
ta	Tamil	Tamil	modern	modern	n/a	பியூஃபோர்ட் {0}	Units	Speed and Acceleration	beaufort	long-one-accusative	https://st.unicode.org/v#/ta//7896021e2580947c
ta	Tamil	Tamil	modern	modern	n/a	பியூஃபோர்ட் {0}	Units	Speed and Acceleration	beaufort	long-one-dative	https://st.unicode.org/v#/ta//4e7a731c6601ecb
ta	Tamil	Tamil	modern	modern	n/a	பியூஃபோர்ட் {0}	Units	Speed and Acceleration	beaufort	long-other-ablative	https://st.unicode.org/v#/ta//6c20a6562c8734b5
ta	Tamil	Tamil	modern	modern	n/a	பியூஃபோர்ட் {0}	Units	Speed and Acceleration	beaufort	long-other-accusative	https://st.unicode.org/v#/ta//79cee894f939dc50
ta	Tamil	Tamil	modern	modern	n/a	பியூஃபோர்ட் {0}	Units	Speed and Acceleration	beaufort	long-other-dative	https://st.unicode.org/v#/ta//1f5904c6c78bde2c
tk	Turkmen	Latin	modern	modern	n/a	santimetr başyna nokat	Units	Graphics	dot-per-centimeter	long-displayName	https://st.unicode.org/v#/tk//54a4125b5015b378
tk	Turkmen	Latin	modern	modern	n/a	{0} santimetr başyna nokat	Units	Graphics	dot-per-centimeter	long-one-nominative	https://st.unicode.org/v#/tk//6fe032ea41cb21a7
tk	Turkmen	Latin	modern	modern	n/a	{0} santimetr başyna nokat	Units	Graphics	dot-per-centimeter	long-other-nominative	https://st.unicode.org/v#/tk//1dcbf457b29d276b
tk	Turkmen	Latin	modern	modern	n/a	nokat	Units	Graphics	dot	long-displayName	https://st.unicode.org/v#/tk//6f52d9bd7df8af32
‡to	Tongan	Latin	moderate	moderate	n/a	Potu fonua moana ʻInitia fakapilitānia	Locale Display Names	Territories (Africa)	Eastern Africa	IO-biot	https://st.unicode.org/v#/to//5d5fdfb3f9090dae
‡to	Tongan	Latin	moderate	moderate	n/a	AED	Currencies	Western Asia (C)	Western Asia: United Arab Emirates	AED-name	https://st.unicode.org/v#/to//17d4e6f6de04303
‡to	Tongan	Latin	moderate	moderate	n/a	AED	Currencies	Western Asia (C)	Western Asia: United Arab Emirates	AED-name-other	https://st.unicode.org/v#/to//fc25f99c4635c72
