#LCode	English Name	Script	Locale Level	Path Level	STStatus	Bailey	Section	Page	Header	Code	ST Link
to	Tongan	Latin	modern	moderate	n/a	TMT	Currencies	Central Asia (C)	Central Asia: Turkmenistan	TMT-name-other	http://st.unicode.org/cldr-apps/v#/to//42a472578581176a
to	Tongan	Latin	modern	moderate	n/a	TND	Currencies	Northern Africa	Northern Africa: Tunisia	TND-name	http://st.unicode.org/cldr-apps/v#/to//73a60a5d0bdef125
to	Tongan	Latin	modern	moderate	n/a	TND	Currencies	Northern Africa	Northern Africa: Tunisia	TND-name-other	http://st.unicode.org/cldr-apps/v#/to//245ef6da57371757
to	Tongan	Latin	modern	moderate	n/a	TRY	Currencies	Western Asia (C)	Western Asia: Turkey	TRY-name	http://st.unicode.org/cldr-apps/v#/to//6411097bf18d98f4
to	Tongan	Latin	modern	moderate	n/a	TRY	Currencies	Western Asia (C)	Western Asia: Turkey	TRY-name-other	http://st.unicode.org/cldr-apps/v#/to//58b39ea2dc1b0a21
to	Tongan	Latin	modern	moderate	n/a	TTD	Currencies	North America (C)	Caribbean: Trinidad & Tobago	TTD-name	http://st.unicode.org/cldr-apps/v#/to//1b35ad5dfa4a275b
to	Tongan	Latin	modern	moderate	n/a	TTD	Currencies	North America (C)	Caribbean: Trinidad & Tobago	TTD-name-other	http://st.unicode.org/cldr-apps/v#/to//6266a09bb76629e4
to	Tongan	Latin	modern	moderate	n/a	TWD	Currencies	Eastern Asia (C)	Eastern Asia: Taiwan	TWD-name	http://st.unicode.org/cldr-apps/v#/to//5f7acd68757a6f54
to	Tongan	Latin	modern	moderate	n/a	TWD	Currencies	Eastern Asia (C)	Eastern Asia: Taiwan	TWD-name-other	http://st.unicode.org/cldr-apps/v#/to//259b54921bcd9b12
to	Tongan	Latin	modern	moderate	n/a	TZS	Currencies	Eastern Africa	Eastern Africa: Tanzania	TZS-name	http://st.unicode.org/cldr-apps/v#/to//c06401c2e762cc3
to	Tongan	Latin	modern	moderate	n/a	TZS	Currencies	Eastern Africa	Eastern Africa: Tanzania	TZS-name-other	http://st.unicode.org/cldr-apps/v#/to//e0fe70b059b5d70
to	Tongan	Latin	modern	moderate	n/a	UAH	Currencies	Southern/Eastern Europe	Eastern Europe: Ukraine	UAH-name	http://st.unicode.org/cldr-apps/v#/to//5b3dc472f0f89855
to	Tongan	Latin	modern	moderate	n/a	UAH	Currencies	Southern/Eastern Europe	Eastern Europe: Ukraine	UAH-name-other	http://st.unicode.org/cldr-apps/v#/to//11045d7d4af40497
to	Tongan	Latin	modern	moderate	n/a	UGX	Currencies	Eastern Africa	Eastern Africa: Uganda	UGX-name	http://st.unicode.org/cldr-apps/v#/to//70ad1080e10b0c4
to	Tongan	Latin	modern	moderate	n/a	UGX	Currencies	Eastern Africa	Eastern Africa: Uganda	UGX-name-other	http://st.unicode.org/cldr-apps/v#/to//233e89b75528a379
to	Tongan	Latin	modern	moderate	n/a	USD	Currencies	North America (C)	Northern America: United States	USD-name	http://st.unicode.org/cldr-apps/v#/to//373485933b14a065
to	Tongan	Latin	modern	moderate	n/a	USD	Currencies	North America (C)	Northern America: United States	USD-name-other	http://st.unicode.org/cldr-apps/v#/to//d262a61b952e7df
to	Tongan	Latin	modern	moderate	n/a	UYU	Currencies	South America (C)	South America: Uruguay	UYU-name	http://st.unicode.org/cldr-apps/v#/to//4b184ef10ba5b933
to	Tongan	Latin	modern	moderate	n/a	UYU	Currencies	South America (C)	South America: Uruguay	UYU-name-other	http://st.unicode.org/cldr-apps/v#/to//47653eb433702576
to	Tongan	Latin	modern	moderate	n/a	UZS	Currencies	Central Asia (C)	Central Asia: Uzbekistan	UZS-name	http://st.unicode.org/cldr-apps/v#/to//6e2f836249b6bad8
to	Tongan	Latin	modern	moderate	n/a	UZS	Currencies	Central Asia (C)	Central Asia: Uzbekistan	UZS-name-other	http://st.unicode.org/cldr-apps/v#/to//3847c97b0e7dc012
to	Tongan	Latin	modern	moderate	n/a	VES	Currencies	South America (C)	South America: Venezuela	VES-name	http://st.unicode.org/cldr-apps/v#/to//1fc1d6845d2b7bd8
to	Tongan	Latin	modern	moderate	n/a	VES	Currencies	South America (C)	South America: Venezuela	VES-name-other	http://st.unicode.org/cldr-apps/v#/to//1c41a8e6bc4d7e70
to	Tongan	Latin	modern	moderate	n/a	VND	Currencies	Southeast Asia (C)	Southeast Asia: Vietnam	VND-name	http://st.unicode.org/cldr-apps/v#/to//23e936abfc604eea
to	Tongan	Latin	modern	moderate	n/a	VND	Currencies	Southeast Asia (C)	Southeast Asia: Vietnam	VND-name-other	http://st.unicode.org/cldr-apps/v#/to//24adb55e48861a14
to	Tongan	Latin	modern	moderate	n/a	XAF	Currencies	Middle Africa	Middle Africa: Cameroon	XAF-name	http://st.unicode.org/cldr-apps/v#/to//59950f0984422791
to	Tongan	Latin	modern	moderate	n/a	XAF	Currencies	Middle Africa	Middle Africa: Cameroon	XAF-name-other	http://st.unicode.org/cldr-apps/v#/to//33a0b90dde75a54d
to	Tongan	Latin	modern	moderate	n/a	XCD	Currencies	North America (C)	Caribbean: St. Lucia	XCD-name	http://st.unicode.org/cldr-apps/v#/to//47adb2fb4e385c44
to	Tongan	Latin	modern	moderate	n/a	XCD	Currencies	North America (C)	Caribbean: St. Lucia	XCD-name-other	http://st.unicode.org/cldr-apps/v#/to//3dbe7f0262fbca0c
to	Tongan	Latin	modern	moderate	n/a	XOF	Currencies	Western Africa	Western Africa: Côte d’Ivoire	XOF-name	http://st.unicode.org/cldr-apps/v#/to//4a74ce35a9fa3778
to	Tongan	Latin	modern	moderate	n/a	XOF	Currencies	Western Africa	Western Africa: Côte d’Ivoire	XOF-name-other	http://st.unicode.org/cldr-apps/v#/to//65549279c516211c
to	Tongan	Latin	modern	moderate	n/a	YER	Currencies	Western Asia (C)	Western Asia: Yemen	YER-name	http://st.unicode.org/cldr-apps/v#/to//75799399ab241bea
to	Tongan	Latin	modern	moderate	n/a	YER	Currencies	Western Asia (C)	Western Asia: Yemen	YER-name-other	http://st.unicode.org/cldr-apps/v#/to//322127d1134e2203
to	Tongan	Latin	modern	moderate	n/a	ZAR	Currencies	Southern Africa	Southern Africa: South Africa	ZAR-name	http://st.unicode.org/cldr-apps/v#/to//55ded7c3e2119125
to	Tongan	Latin	modern	moderate	n/a	ZAR	Currencies	Southern Africa	Southern Africa: South Africa	ZAR-name-other	http://st.unicode.org/cldr-apps/v#/to//79ce671545a1de35
to	Tongan	Latin	modern	moderate	n/a	ZMW	Currencies	Eastern Africa	Eastern Africa: Zambia	ZMW-name	http://st.unicode.org/cldr-apps/v#/to//486757ac213b6cd7
to	Tongan	Latin	modern	moderate	n/a	ZMW	Currencies	Eastern Africa	Eastern Africa: Zambia	ZMW-name-other	http://st.unicode.org/cldr-apps/v#/to//5b92687755e570b4
to	Tongan	Latin	modern	modern	n/a	HH/EA	Date & Time	Fields	Date Fields	dayperiod-short	http://st.unicode.org/cldr-apps/v#/to//64532e2c24e52150
to	Tongan	Latin	modern	modern	n/a	HH/EA	Date & Time	Fields	Date Fields	dayperiod-narrow	http://st.unicode.org/cldr-apps/v#/to//6fe83bbc0013a09e
yo	Yoruba	Latin	modern	moderate	n/a	null	Timezones	Western Asia	Gulf	standard-long	http://st.unicode.org/cldr-apps/v#/yo//6601365ed5da78fd
‡yrl	Nheengatu	Latin	moderate	moderate	n/a	{1} {0}	Date & Time	Generic	Formats - Standard - Date & Time Combination Formats	full-atTime	http://st.unicode.org/cldr-apps/v#/yrl//684c7861e871aabd
‡yrl	Nheengatu	Latin	moderate	moderate	n/a	{1} {0}	Date & Time	Generic	Formats - Standard - Date & Time Combination Formats	long-atTime	http://st.unicode.org/cldr-apps/v#/yrl//68d56b9b9ac13d3c
‡yrl	Nheengatu	Latin	moderate	moderate	n/a	{1} {0}	Date & Time	Generic	Formats - Standard - Date & Time Combination Formats	medium-atTime	http://st.unicode.org/cldr-apps/v#/yrl//2c0d283f4538da0e
‡yrl	Nheengatu	Latin	moderate	moderate	n/a	{1} {0}	Date & Time	Generic	Formats - Standard - Date & Time Combination Formats	short-atTime	http://st.unicode.org/cldr-apps/v#/yrl//307554bf43a9b71c
‡yrl	Nheengatu	Latin	moderate	moderate	n/a	GGGGG y-MM-dd	Date & Time	Generic	Formats - Flexible - Date Formats	GyMd	http://st.unicode.org/cldr-apps/v#/yrl//2460eb0ab964182f
‡yrl	Nheengatu	Latin	moderate	moderate	n/a	{1} {0}	Date & Time	Gregorian	Formats - Standard - Date & Time Combination Formats	full-atTime	http://st.unicode.org/cldr-apps/v#/yrl//2d13c5d451e3bf53
‡yrl	Nheengatu	Latin	moderate	moderate	n/a	{1} {0}	Date & Time	Gregorian	Formats - Standard - Date & Time Combination Formats	long-atTime	http://st.unicode.org/cldr-apps/v#/yrl//1eb22f6111d66f88
‡yrl	Nheengatu	Latin	moderate	moderate	n/a	{1} {0}	Date & Time	Gregorian	Formats - Standard - Date & Time Combination Formats	medium-atTime	http://st.unicode.org/cldr-apps/v#/yrl//43da060150c3ffc1
‡yrl	Nheengatu	Latin	moderate	moderate	n/a	{1} {0}	Date & Time	Gregorian	Formats - Standard - Date & Time Combination Formats	short-atTime	http://st.unicode.org/cldr-apps/v#/yrl//41c6220a73c6b71a
‡yrl	Nheengatu	Latin	moderate	moderate	n/a	GGGGG y-MM-dd	Date & Time	Gregorian	Formats - Flexible - Date Formats	GyMd	http://st.unicode.org/cldr-apps/v#/yrl//720b48090ba506b2
‡yrl	Nheengatu	Latin	moderate	moderate	n/a	null	Timezones	North America	Yukon	standard-long	http://st.unicode.org/cldr-apps/v#/yrl//5a474fd785a80c35
‡yrl	Nheengatu	Latin	moderate	moderate	n/a	~	Numbers	Symbols	Symbols 	approximatelySign	http://st.unicode.org/cldr-apps/v#/yrl//69689fb86ae60444
‡yrl	Nheengatu	Latin	moderate	moderate	n/a	#,##0.00	Numbers	Number Formatting Patterns	Standard Patterns 	accounting-currency-noCurrency	http://st.unicode.org/cldr-apps/v#/yrl//5666b8876422ed2e
