#LCode	English Name	Script	Locale Level	Path Level	STStatus	Bailey	Section	Page	Header	Code	ST Link
to	Tongan	Latin	moderate	moderate	n/a	VES	Currencies	South America (C)	South America: Venezuela	VES-name-other	https://st.unicode.org/v#/to//1c41a8e6bc4d7e70
to	Tongan	Latin	moderate	moderate	n/a	VND	Currencies	Southeast Asia (C)	Southeast Asia: Vietnam	VND-name	https://st.unicode.org/v#/to//23e936abfc604eea
to	Tongan	Latin	moderate	moderate	n/a	VND	Currencies	Southeast Asia (C)	Southeast Asia: Vietnam	VND-name-other	https://st.unicode.org/v#/to//24adb55e48861a14
to	Tongan	Latin	moderate	moderate	n/a	XAF	Currencies	Middle Africa	Middle Africa: Cameroon	XAF-name	https://st.unicode.org/v#/to//59950f0984422791
to	Tongan	Latin	moderate	moderate	n/a	XAF	Currencies	Middle Africa	Middle Africa: Cameroon	XAF-name-other	https://st.unicode.org/v#/to//33a0b90dde75a54d
to	Tongan	Latin	moderate	moderate	n/a	XCD	Currencies	North America (C)	Caribbean: St. Lucia	XCD-name	https://st.unicode.org/v#/to//47adb2fb4e385c44
to	Tongan	Latin	moderate	moderate	n/a	XCD	Currencies	North America (C)	Caribbean: St. Lucia	XCD-name-other	https://st.unicode.org/v#/to//3dbe7f0262fbca0c
to	Tongan	Latin	moderate	moderate	n/a	XCG	Currencies	North America (C)	Caribbean: Curaçao	XCG-name	https://st.unicode.org/v#/to//3dc582eba521f2ed
to	Tongan	Latin	moderate	moderate	n/a	XCG	Currencies	North America (C)	Caribbean: Curaçao	XCG-name-other	https://st.unicode.org/v#/to//1d749fe766a5ff6b
to	Tongan	Latin	moderate	moderate	n/a	XOF	Currencies	Western Africa	Western Africa: Côte d’Ivoire	XOF-name	https://st.unicode.org/v#/to//4a74ce35a9fa3778
to	Tongan	Latin	moderate	moderate	n/a	XOF	Currencies	Western Africa	Western Africa: Côte d’Ivoire	XOF-name-other	https://st.unicode.org/v#/to//65549279c516211c
to	Tongan	Latin	moderate	moderate	n/a	YER	Currencies	Western Asia (C)	Western Asia: Yemen	YER-name	https://st.unicode.org/v#/to//75799399ab241bea
to	Tongan	Latin	moderate	moderate	n/a	YER	Currencies	Western Asia (C)	Western Asia: Yemen	YER-name-other	https://st.unicode.org/v#/to//322127d1134e2203
to	Tongan	Latin	moderate	moderate	n/a	ZAR	Currencies	Southern Africa	Southern Africa: South Africa	ZAR-name	https://st.unicode.org/v#/to//55ded7c3e2119125
to	Tongan	Latin	moderate	moderate	n/a	ZAR	Currencies	Southern Africa	Southern Africa: South Africa	ZAR-name-other	https://st.unicode.org/v#/to//79ce671545a1de35
to	Tongan	Latin	moderate	moderate	n/a	ZMW	Currencies	Eastern Africa	Eastern Africa: Zambia	ZMW-name	https://st.unicode.org/v#/to//486757ac213b6cd7
to	Tongan	Latin	moderate	moderate	n/a	ZMW	Currencies	Eastern Africa	Eastern Africa: Zambia	ZMW-name-other	https://st.unicode.org/v#/to//5b92687755e570b4
to	Tongan	Latin	moderate	moderate	n/a	ZWG	Currencies	Eastern Africa	Eastern Africa: Zimbabwe	ZWG-name	https://st.unicode.org/v#/to//597a8bf1d9abe2a5
to	Tongan	Latin	moderate	moderate	n/a	ZWG	Currencies	Eastern Africa	Eastern Africa: Zimbabwe	ZWG-name-other	https://st.unicode.org/v#/to//47e96b4285144797
to	Tongan	Latin	moderate	moderate	n/a	Saaki	Locale Display Names	Territories (Europe)	Northern Europe	CQ	https://st.unicode.org/v#/to//7df36d3a79aacaf4
to	Tongan	Latin	moderate	moderate	n/a	/	Date & Time	Generic	Formats - Numeric - separator	Date	https://st.unicode.org/v#/to//373513a7ce47d340
to	Tongan	Latin	moderate	moderate	n/a	:	Date & Time	Generic	Formats - Numeric - separator	Time	https://st.unicode.org/v#/to//701f41ee72af59ed
to	Tongan	Latin	moderate	moderate	n/a	{1}, {0}	Date & Time	Generic	Formats - Standard - Date & Time Combination Formats	full-relative	https://st.unicode.org/v#/to//b8b55f00b0180a9
to	Tongan	Latin	moderate	moderate	n/a	{1}, {0}	Date & Time	Generic	Formats - Standard - Date & Time Combination Formats	long-relative	https://st.unicode.org/v#/to//449809cb91dbb281
to	Tongan	Latin	moderate	moderate	n/a	{1}, {0}	Date & Time	Generic	Formats - Standard - Date & Time Combination Formats	medium-relative	https://st.unicode.org/v#/to//1c09da19b962fd5f
to	Tongan	Latin	moderate	moderate	n/a	{1}, {0}	Date & Time	Generic	Formats - Standard - Date & Time Combination Formats	short-relative	https://st.unicode.org/v#/to//430829513e94c0e5
to	Tongan	Latin	moderate	moderate	n/a	E h a	Date & Time	Generic	Formats - Flexible - 12 Hour Time Formats	Eh	https://st.unicode.org/v#/to//80e65b4cca5799
to	Tongan	Latin	moderate	moderate	n/a	MM y G	Date & Time	Generic	Formats - Flexible - Date Formats	GyM	https://st.unicode.org/v#/to//67d2a1ac024cf291
to	Tongan	Latin	moderate	moderate	n/a	E dd/MM/y G	Date & Time	Generic	Formats - Flexible - Date Formats	GyMEd	https://st.unicode.org/v#/to//4304769b5de6924b
to	Tongan	Latin	moderate	moderate	n/a	ddd MMM y G	Date & Time	Generic	Formats - Flexible - Date Formats	GyMMMddd	https://st.unicode.org/v#/to//5be00b5b9132f781
to	Tongan	Latin	moderate	moderate	n/a	E ddd MMM y G	Date & Time	Generic	Formats - Flexible - Date Formats	GyMMMEddd	https://st.unicode.org/v#/to//603a79a6eac89f6a
to	Tongan	Latin	moderate	moderate	n/a	h a v	Date & Time	Generic	Formats - Flexible - 12 Hour Time Formats	hv	https://st.unicode.org/v#/to//3d7f877d23b667e0
to	Tongan	Latin	moderate	moderate	n/a	HH v	Date & Time	Generic	Formats - Flexible - 24 Hour Time Formats	Hv	https://st.unicode.org/v#/to//6c886cedf4875d66
to	Tongan	Latin	moderate	moderate	n/a	ddd MMM	Date & Time	Generic	Formats - Flexible - Date Formats	MMMddd	https://st.unicode.org/v#/to//2f89b98fe16795c5
to	Tongan	Latin	moderate	moderate	n/a	E ddd MMM	Date & Time	Generic	Formats - Flexible - Date Formats	MMMEddd	https://st.unicode.org/v#/to//4fa24a77126102f9
to	Tongan	Latin	moderate	moderate	n/a	ddd MMMM	Date & Time	Generic	Formats - Flexible - Date Formats	MMMMddd	https://st.unicode.org/v#/to//400d5ffdcdaedd09
to	Tongan	Latin	moderate	moderate	n/a	ddd MMM y G	Date & Time	Generic	Formats - Flexible - Date Formats	yyyyMMMddd	https://st.unicode.org/v#/to//4e149fb9e38c193f
to	Tongan	Latin	moderate	moderate	n/a	E ddd MMM y G	Date & Time	Generic	Formats - Flexible - Date Formats	yyyyMMMEddd	https://st.unicode.org/v#/to//6a4e46bfa8add33d
to	Tongan	Latin	moderate	moderate	n/a	{0} – {1}	Date & Time	Generic	Formats - Intervals - Range	mixed	https://st.unicode.org/v#/to//58efca47ccdca539
to	Tongan	Latin	moderate	moderate	n/a	{0}–{1}	Date & Time	Generic	Formats - Intervals - Range	non-numeric	https://st.unicode.org/v#/to//5aa5aae3b3752ad9
to	Tongan	Latin	moderate	moderate	n/a	{0}–{1}	Date & Time	Generic	Formats - Intervals - Range	numeric	https://st.unicode.org/v#/to//7dd6e0170bb598cd
to	Tongan	Latin	moderate	moderate	n/a	d – d MMM	Date & Time	Generic	Formats - Intervals - Date Formats	MMMMd/d	https://st.unicode.org/v#/to//17d16777286b2000
to	Tongan	Latin	moderate	moderate	n/a	d MMMM – d MMMM	Date & Time	Generic	Formats - Intervals - Date Formats	MMMMd/M	https://st.unicode.org/v#/to//2cdabb3e33d3f8c1
to	Tongan	Latin	moderate	moderate	n/a	{0}	Date & Time	Gregorian	DayOfMonth - abbreviated - Formatting	other	https://st.unicode.org/v#/to//552b78d8dcc72e80
to	Tongan	Latin	moderate	moderate	n/a	/	Date & Time	Gregorian	Formats - Numeric - separator	Date	https://st.unicode.org/v#/to//32c0b5a15f23273d
to	Tongan	Latin	moderate	moderate	n/a	:	Date & Time	Gregorian	Formats - Numeric - separator	Time	https://st.unicode.org/v#/to//6d623c0a4cbfd3e4
to	Tongan	Latin	moderate	moderate	n/a	{1} 'taimi' {0}	Date & Time	Gregorian	Formats - Standard - Date & Time Combination Formats	full-relative	https://st.unicode.org/v#/to//69aea48d4dcafa1c
to	Tongan	Latin	moderate	moderate	n/a	{1} 'taimi' {0}	Date & Time	Gregorian	Formats - Standard - Date & Time Combination Formats	long-relative	https://st.unicode.org/v#/to//4704ea450f1ac1c7
to	Tongan	Latin	moderate	moderate	n/a	{1}, {0}	Date & Time	Gregorian	Formats - Standard - Date & Time Combination Formats	medium-relative	https://st.unicode.org/v#/to//1b31e46c02586a17
to	Tongan	Latin	moderate	moderate	n/a	{1} {0}	Date & Time	Gregorian	Formats - Standard - Date & Time Combination Formats	short-relative	https://st.unicode.org/v#/to//61ddc9a418010f71
to	Tongan	Latin	moderate	moderate	n/a	E h B	Date & Time	Gregorian	Formats - Flexible - 12 Hour Time Formats	EBh	https://st.unicode.org/v#/to//2b8bb64fac2acfc3
to	Tongan	Latin	moderate	moderate	n/a	E h a	Date & Time	Gregorian	Formats - Flexible - 12 Hour Time Formats	Eh	https://st.unicode.org/v#/to//f3b6f1e799dc395
to	Tongan	Latin	moderate	moderate	n/a	M y G	Date & Time	Gregorian	Formats - Flexible - Date Formats	GyM	https://st.unicode.org/v#/to//6d3920cb38c6376
to	Tongan	Latin	moderate	moderate	n/a	E d M y G	Date & Time	Gregorian	Formats - Flexible - Date Formats	GyMEd	https://st.unicode.org/v#/to//3c9a947bdffca050
to	Tongan	Latin	moderate	moderate	n/a	ddd MMM y G	Date & Time	Gregorian	Formats - Flexible - Date Formats	GyMMMddd	https://st.unicode.org/v#/to//1448633d3d7929b4
to	Tongan	Latin	moderate	moderate	n/a	E ddd MMM y G	Date & Time	Gregorian	Formats - Flexible - Date Formats	GyMMMEddd	https://st.unicode.org/v#/to//279bb5a21f5b3965
to	Tongan	Latin	moderate	moderate	n/a	MMMM y G	Date & Time	Gregorian	Formats - Flexible - Date Formats	GyMMMM	https://st.unicode.org/v#/to//75be2c5885156280
to	Tongan	Latin	moderate	moderate	n/a	d MMMM y G	Date & Time	Gregorian	Formats - Flexible - Date Formats	GyMMMMd	https://st.unicode.org/v#/to//241e8d953124cebd
to	Tongan	Latin	moderate	moderate	n/a	ddd MMMM y G	Date & Time	Gregorian	Formats - Flexible - Date Formats	GyMMMMddd	https://st.unicode.org/v#/to//6a12bc655d5ce185
to	Tongan	Latin	moderate	moderate	n/a	E d MMMM y G	Date & Time	Gregorian	Formats - Flexible - Date Formats	GyMMMMEd	https://st.unicode.org/v#/to//69bf5c84dce4f246
to	Tongan	Latin	moderate	moderate	n/a	E ddd MMMM y G	Date & Time	Gregorian	Formats - Flexible - Date Formats	GyMMMMEddd	https://st.unicode.org/v#/to//6d64c47a2b76e9fb
to	Tongan	Latin	moderate	moderate	n/a	h a v	Date & Time	Gregorian	Formats - Flexible - 12 Hour Time Formats	hv	https://st.unicode.org/v#/to//e119c296a55debd
to	Tongan	Latin	moderate	moderate	n/a	HH v	Date & Time	Gregorian	Formats - Flexible - 24 Hour Time Formats	Hv	https://st.unicode.org/v#/to//e9e82d88304c79f
to	Tongan	Latin	moderate	moderate	n/a	ddd MMM	Date & Time	Gregorian	Formats - Flexible - Date Formats	MMMddd	https://st.unicode.org/v#/to//20c0a8816bd67ef6
to	Tongan	Latin	moderate	moderate	n/a	E ddd MMM	Date & Time	Gregorian	Formats - Flexible - Date Formats	MMMEddd	https://st.unicode.org/v#/to//54e1190a95f49538
to	Tongan	Latin	moderate	moderate	n/a	ddd MMMM	Date & Time	Gregorian	Formats - Flexible - Date Formats	MMMMddd	https://st.unicode.org/v#/to//7cf3368cd635d6c8
to	Tongan	Latin	moderate	moderate	n/a	E ddd MMMM	Date & Time	Gregorian	Formats - Flexible - Date Formats	MMMMEddd	https://st.unicode.org/v#/to//7696ab9f172ec45f
to	Tongan	Latin	moderate	moderate	n/a	ddd MMM y	Date & Time	Gregorian	Formats - Flexible - Date Formats	yMMMddd	https://st.unicode.org/v#/to//16f54ebfeff8b128
to	Tongan	Latin	moderate	moderate	n/a	E d MMM y	Date & Time	Gregorian	Formats - Flexible - Date Formats	yMMMEddd	https://st.unicode.org/v#/to//2c2aa65c7fed7860
to	Tongan	Latin	moderate	basic	n/a	d MMMM y	Date & Time	Gregorian	Formats - Flexible - Date Formats	yMMMMd	https://st.unicode.org/v#/to//4fe1298242362b2b
to	Tongan	Latin	moderate	moderate	n/a	d MMMM y	Date & Time	Gregorian	Formats - Flexible - Date Formats	yMMMMddd	https://st.unicode.org/v#/to//7e794182e68e2c55
to	Tongan	Latin	moderate	basic	n/a	E d MMMM y	Date & Time	Gregorian	Formats - Flexible - Date Formats	yMMMMEd	https://st.unicode.org/v#/to//67d70e4c34bba1a3
to	Tongan	Latin	moderate	moderate	n/a	E d MMMM y	Date & Time	Gregorian	Formats - Flexible - Date Formats	yMMMMEddd	https://st.unicode.org/v#/to//e64a74b2ab0f7bc
to	Tongan	Latin	moderate	moderate	n/a	{0} {1}	Date & Time	Gregorian	Formats - Flexible - Append	Date-Timezone	https://st.unicode.org/v#/to//7fa71371abb195ab
to	Tongan	Latin	moderate	moderate	n/a	{1} {0}	Date & Time	Gregorian	Formats - Flexible - Append	Day-Of-Week	https://st.unicode.org/v#/to//107872cff5810356
to	Tongan	Latin	moderate	moderate	n/a	{0} {1}	Date & Time	Gregorian	Formats - Flexible - Append	Era	https://st.unicode.org/v#/to//658623b519e4419f
to	Tongan	Latin	moderate	moderate	n/a	{1} {0}	Date & Time	Gregorian	Formats - Flexible - Append	Time-Day-Of-Week	https://st.unicode.org/v#/to//2b39c621a5f7495b
to	Tongan	Latin	moderate	moderate	n/a	{0} – {1}	Date & Time	Gregorian	Formats - Intervals - Range	mixed	https://st.unicode.org/v#/to//2f55fb8565f389c5
to	Tongan	Latin	moderate	moderate	n/a	{0} – {1}	Date & Time	Gregorian	Formats - Intervals - Range	non-numeric	https://st.unicode.org/v#/to//1df870e2f136df54
to	Tongan	Latin	moderate	moderate	n/a	{0} – {1}	Date & Time	Gregorian	Formats - Intervals - Range	numeric	https://st.unicode.org/v#/to//580075dda1720cdf
to	Tongan	Latin	moderate	moderate	n/a	d – d MMMM	Date & Time	Gregorian	Formats - Intervals - Date Formats	MMMMd/d	https://st.unicode.org/v#/to//d9bdb15b05e77dd
to	Tongan	Latin	moderate	moderate	n/a	d MMMM – d MMMM	Date & Time	Gregorian	Formats - Intervals - Date Formats	MMMMd/M	https://st.unicode.org/v#/to//40b2d0873cab224b
to	Tongan	Latin	moderate	basic	n/a	UTC{0}	Timezones	Timezone Display Patterns	null	GMT Format-utc	https://st.unicode.org/v#/to//3a87a42ed8f4d4b1
to	Tongan	Latin	moderate	moderate	n/a	GMT+?	Timezones	Timezone Display Patterns	null	GMT Unknown Format	https://st.unicode.org/v#/to//bbbadb93fde127
to	Tongan	Latin	moderate	moderate	n/a	UTC+?	Timezones	Timezone Display Patterns	null	GMT Unknown Format-utc	https://st.unicode.org/v#/to//52c764ac12208d73
to	Tongan	Latin	moderate	moderate	n/a	{0}/{1}	Timezones	Timezone Display Patterns	null	Dual Standard/Daylight Format	https://st.unicode.org/v#/to//617abc8969d51a65
to	Tongan	Latin	moderate	moderate	n/a	houa fakatoake	Timezones	Western Asia	Turkey	generic-long	https://st.unicode.org/v#/to//68d13963fcc3d7d7
to	Tongan	Latin	moderate	moderate	n/a	houa fakatoake taimi totonu	Timezones	Western Asia	Turkey	standard-long	https://st.unicode.org/v#/to//341b226a27cc10ea
to	Tongan	Latin	moderate	moderate	n/a	houa fakatoake taimi liliu	Timezones	Western Asia	Turkey	daylight-long	https://st.unicode.org/v#/to//5f1aba00354d8de2
to	Tongan	Latin	moderate	moderate	n/a	houa fakaʻulumitisi	Timezones	Eastern Asia	Urumqi	standard-long	https://st.unicode.org/v#/to//6cc40a7f1a8cb19c
to	Tongan	Latin	moderate	moderate	n/a	¤ #,##0.00	Numbers	Number Formatting Patterns	Standard Patterns 	standard-currency-alphaNextToNumber	https://st.unicode.org/v#/to//6154e7673c3829ce
to	Tongan	Latin	moderate	moderate	n/a	#,##0.00	Numbers	Number Formatting Patterns	Standard Patterns 	standard-currency-noCurrency	https://st.unicode.org/v#/to//5e1a988d076003b6
to	Tongan	Latin	moderate	moderate	n/a	¤ #,##0.00	Numbers	Number Formatting Patterns	Standard Patterns 	accounting-currency-alphaNextToNumber	https://st.unicode.org/v#/to//7abd37d9426d5dfa
ur	Urdu	Arabic	modern	modern	n/a	علاقائی ذیلی تقسیم	Locale Display Names	Keys	sd	sd	https://st.unicode.org/v#/ur//7927fd4d5a0f1577
ur	Urdu	Arabic	modern	modern	n/a	مشینی ترجمہ	Locale Display Names	Keys	t0	t0	https://st.unicode.org/v#/ur//5990a115b0ab52e1
ur	Urdu	Arabic	modern	modern	n/a	ریاضیاتی ڈبل اسٹرک	Locale Display Names	Keys	numbers	numbers-mathdbl-core	https://st.unicode.org/v#/ur//6bcb163dd054f3b
ur	Urdu	Arabic	modern	moderate	n/a	{0}	Date & Time	Generic	DayOfMonth - abbreviated - Formatting	other	https://st.unicode.org/v#/ur//700cf0f8a246e004
ur	Urdu	Arabic	modern	moderate	n/a	{0}	Date & Time	Gregorian	DayOfMonth - abbreviated - Formatting	other	https://st.unicode.org/v#/ur//552b78d8dcc72e80
ur	Urdu	Arabic	modern	moderate	n/a	MMMM y G	Date & Time	Gregorian	Formats - Flexible - Date Formats	GyMMMM	https://st.unicode.org/v#/ur//75be2c5885156280
ur	Urdu	Arabic	modern	moderate	n/a	d MMMM yG	Date & Time	Gregorian	Formats - Flexible - Date Formats	GyMMMMd	https://st.unicode.org/v#/ur//241e8d953124cebd
ur	Urdu	Arabic	modern	moderate	n/a	E، ddd MMMM y	Date & Time	Gregorian	Formats - Flexible - Date Formats	yMMMMEddd	https://st.unicode.org/v#/ur//e64a74b2ab0f7bc
ur	Urdu	Arabic	modern	moderate	n/a	{0}–{1}	Date & Time	Gregorian	Formats - Intervals - Range	non-numeric	https://st.unicode.org/v#/ur//1df870e2f136df54
ur	Urdu	Arabic	modern	moderate	n/a	آکری کا وقت	Timezones	South America	Acre	generic-long	https://st.unicode.org/v#/ur//6e1533dc1ac65c19
ur	Urdu	Arabic	modern	moderate	n/a	آکری کا معیاری وقت	Timezones	South America	Acre	standard-long	https://st.unicode.org/v#/ur//602de040f42264a3
ur	Urdu	Arabic	modern	moderate	n/a	آکری کا موسم گرما کا وقت	Timezones	South America	Acre	daylight-long	https://st.unicode.org/v#/ur//25fda076cbcef668
ur	Urdu	Arabic	modern	moderate	n/a	Ürümqi ٹائم	Timezones	Eastern Asia	Urumqi	standard-long	https://st.unicode.org/v#/ur//6cc40a7f1a8cb19c
ur	Urdu	Arabic	modern	modern	n/a	امید | تبدیلی | حشرہ | سنڈی | میٹامورفوسس | نازک | ہجرت	Characters	Animals & Nature	animal-bug	🫌 –keywords	https://st.unicode.org/v#/ur//59cb2941b338d57f
ur	Urdu	Arabic	modern	modern	n/a	پریشانی | چٹنی | چھوٹا اچار کھیرا | خمیر | کھیرا | مصالحہ | نمکین محلول	Characters	Food & Drink	food-vegetable	🫝 –keywords	https://st.unicode.org/v#/ur//e89f0311012142a
ur	Urdu	Arabic	modern	modern	n/a	ٹوٹتا چہرہ	Characters	Smileys & Emotion	face-smiling	🫫 -name	https://st.unicode.org/v#/ur//42e8830260876de3
ur	Urdu	Arabic	modern	modern	n/a	بائیں طرف انگوٹھے کا نشان	Characters	People & Body	hand-fingers-closed	🫹 -name	https://st.unicode.org/v#/ur//4bd5b2f3300a92cc
ur	Urdu	Arabic	modern	modern	n/a	دائیں طرف انگوٹھے کا نشان	Characters	People & Body	hand-fingers-closed	🫺 -name	https://st.unicode.org/v#/ur//270f46c1104a2dc4
yue	Cantonese	Traditional	modern	moderate	n/a	{0}日	Date & Time	Generic	DayOfMonth - abbreviated - Formatting	other	https://st.unicode.org/v#/yue//700cf0f8a246e004
yue	Cantonese	Traditional	modern	moderate	n/a	G y MMM ddd	Date & Time	Generic	Formats - Flexible - Date Formats	GyMMMddd	https://st.unicode.org/v#/yue//5be00b5b9132f781
yue	Cantonese	Traditional	modern	moderate	n/a	G y MMM ddd, E	Date & Time	Generic	Formats - Flexible - Date Formats	GyMMMEddd	https://st.unicode.org/v#/yue//603a79a6eac89f6a
yue	Cantonese	Traditional	modern	moderate	n/a	MMM ddd	Date & Time	Generic	Formats - Flexible - Date Formats	MMMddd	https://st.unicode.org/v#/yue//2f89b98fe16795c5
yue	Cantonese	Traditional	modern	moderate	n/a	MMM ddd, E	Date & Time	Generic	Formats - Flexible - Date Formats	MMMEddd	https://st.unicode.org/v#/yue//4fa24a77126102f9
yue	Cantonese	Traditional	modern	moderate	n/a	MMMM ddd	Date & Time	Generic	Formats - Flexible - Date Formats	MMMMddd	https://st.unicode.org/v#/yue//400d5ffdcdaedd09
yue	Cantonese	Traditional	modern	moderate	n/a	G y MMM ddd	Date & Time	Generic	Formats - Flexible - Date Formats	yyyyMMMddd	https://st.unicode.org/v#/yue//4e149fb9e38c193f
yue	Cantonese	Traditional	modern	moderate	n/a	G y MMM ddd, E	Date & Time	Generic	Formats - Flexible - Date Formats	yyyyMMMEddd	https://st.unicode.org/v#/yue//6a4e46bfa8add33d
yue	Cantonese	Traditional	modern	moderate	n/a	MMMM d–d	Date & Time	Generic	Formats - Intervals - Date Formats	MMMMd/d	https://st.unicode.org/v#/yue//17d16777286b2000
yue	Cantonese	Traditional	modern	moderate	n/a	MMMM d – MMMM d	Date & Time	Generic	Formats - Intervals - Date Formats	MMMMd/M	https://st.unicode.org/v#/yue//2cdabb3e33d3f8c1
yue	Cantonese	Traditional	modern	moderate	n/a	G y MMM ddd	Date & Time	Gregorian	Formats - Flexible - Date Formats	GyMMMddd	https://st.unicode.org/v#/yue//1448633d3d7929b4
yue	Cantonese	Traditional	modern	moderate	n/a	G y MMM ddd, E	Date & Time	Gregorian	Formats - Flexible - Date Formats	GyMMMEddd	https://st.unicode.org/v#/yue//279bb5a21f5b3965
yue	Cantonese	Traditional	modern	moderate	n/a	G y MMMM	Date & Time	Gregorian	Formats - Flexible - Date Formats	GyMMMM	https://st.unicode.org/v#/yue//75be2c5885156280
yue	Cantonese	Traditional	modern	moderate	n/a	G y MMMM d	Date & Time	Gregorian	Formats - Flexible - Date Formats	GyMMMMd	https://st.unicode.org/v#/yue//241e8d953124cebd
yue	Cantonese	Traditional	modern	moderate	n/a	G y MMMM ddd	Date & Time	Gregorian	Formats - Flexible - Date Formats	GyMMMMddd	https://st.unicode.org/v#/yue//6a12bc655d5ce185
yue	Cantonese	Traditional	modern	moderate	n/a	G y MMMM d, E	Date & Time	Gregorian	Formats - Flexible - Date Formats	GyMMMMEd	https://st.unicode.org/v#/yue//69bf5c84dce4f246
yue	Cantonese	Traditional	modern	moderate	n/a	G y MMMM ddd, E	Date & Time	Gregorian	Formats - Flexible - Date Formats	GyMMMMEddd	https://st.unicode.org/v#/yue//6d64c47a2b76e9fb
yue	Cantonese	Traditional	modern	moderate	n/a	MMM ddd	Date & Time	Gregorian	Formats - Flexible - Date Formats	MMMddd	https://st.unicode.org/v#/yue//20c0a8816bd67ef6
yue	Cantonese	Traditional	modern	moderate	n/a	MMM ddd, E	Date & Time	Gregorian	Formats - Flexible - Date Formats	MMMEddd	https://st.unicode.org/v#/yue//54e1190a95f49538
yue	Cantonese	Traditional	modern	moderate	n/a	MMMM ddd	Date & Time	Gregorian	Formats - Flexible - Date Formats	MMMMddd	https://st.unicode.org/v#/yue//7cf3368cd635d6c8
yue	Cantonese	Traditional	modern	moderate	n/a	MMMM d, E	Date & Time	Gregorian	Formats - Flexible - Date Formats	MMMMEd	https://st.unicode.org/v#/yue//1a4d65abf8d05b0d
yue	Cantonese	Traditional	modern	moderate	n/a	MMMM ddd, E	Date & Time	Gregorian	Formats - Flexible - Date Formats	MMMMEddd	https://st.unicode.org/v#/yue//7696ab9f172ec45f
yue	Cantonese	Traditional	modern	moderate	n/a	y MMM ddd	Date & Time	Gregorian	Formats - Flexible - Date Formats	yMMMddd	https://st.unicode.org/v#/yue//16f54ebfeff8b128
yue	Cantonese	Traditional	modern	moderate	n/a	y MMM ddd, E	Date & Time	Gregorian	Formats - Flexible - Date Formats	yMMMEddd	https://st.unicode.org/v#/yue//2c2aa65c7fed7860
yue	Cantonese	Traditional	modern	basic	n/a	y MMMM d	Date & Time	Gregorian	Formats - Flexible - Date Formats	yMMMMd	https://st.unicode.org/v#/yue//4fe1298242362b2b
yue	Cantonese	Traditional	modern	moderate	n/a	y MMMM ddd	Date & Time	Gregorian	Formats - Flexible - Date Formats	yMMMMddd	https://st.unicode.org/v#/yue//7e794182e68e2c55
yue	Cantonese	Traditional	modern	basic	n/a	y MMMM d, E	Date & Time	Gregorian	Formats - Flexible - Date Formats	yMMMMEd	https://st.unicode.org/v#/yue//67d70e4c34bba1a3
yue	Cantonese	Traditional	modern	moderate	n/a	y MMMM ddd, E	Date & Time	Gregorian	Formats - Flexible - Date Formats	yMMMMEddd	https://st.unicode.org/v#/yue//e64a74b2ab0f7bc
yue	Cantonese	Traditional	modern	moderate	n/a	MMMM d–d	Date & Time	Gregorian	Formats - Intervals - Date Formats	MMMMd/d	https://st.unicode.org/v#/yue//d9bdb15b05e77dd
yue	Cantonese	Traditional	modern	moderate	n/a	MMMM d – MMMM d	Date & Time	Gregorian	Formats - Intervals - Date Formats	MMMMd/M	https://st.unicode.org/v#/yue//40b2d0873cab224b
yue	Cantonese	Traditional	modern	modern	n/a	E18-006	Characters	Travel & Places 2	transport-water	🛙 –keywords	https://st.unicode.org/v#/yue//20261b9c9f04556b
yue	Cantonese	Traditional	modern	modern	n/a	E18-006	Characters	Travel & Places 2	transport-water	🛙 -name	https://st.unicode.org/v#/yue//181dc207aac39fb8
yue	Cantonese	Traditional	modern	modern	n/a	E18-007	Characters	Travel & Places 2	sky & weather	🪋 –keywords	https://st.unicode.org/v#/yue//15ae039960fb3771
yue	Cantonese	Traditional	modern	modern	n/a	E18-007	Characters	Travel & Places 2	sky & weather	🪋 -name	https://st.unicode.org/v#/yue//f1bdab4dcdf1e4f
yue	Cantonese	Traditional	modern	modern	n/a	E18-008	Characters	Objects2	writing	🪌 –keywords	https://st.unicode.org/v#/yue//4977243479693549
yue	Cantonese	Traditional	modern	modern	n/a	E18-009	Characters	Objects2	tool	🪍 –keywords	https://st.unicode.org/v#/yue//6b502bc74f7dfe3c
yue	Cantonese	Traditional	modern	modern	n/a	E18-009	Characters	Objects2	tool	🪍 -name	https://st.unicode.org/v#/yue//c5f9a6f91ad98d1
yue	Cantonese	Traditional	modern	modern	n/a	E18-004	Characters	Animals & Nature	animal-bug	🫌 –keywords	https://st.unicode.org/v#/yue//59cb2941b338d57f
yue	Cantonese	Traditional	modern	modern	n/a	E18-004	Characters	Animals & Nature	animal-bug	🫌 -name	https://st.unicode.org/v#/yue//7b553c15d2c6e687
yue	Cantonese	Traditional	modern	modern	n/a	E18-005	Characters	Food & Drink	food-vegetable	🫝 –keywords	https://st.unicode.org/v#/yue//e89f0311012142a
yue	Cantonese	Traditional	modern	modern	n/a	E18-005	Characters	Food & Drink	food-vegetable	🫝 -name	https://st.unicode.org/v#/yue//67392a4fbba1d7e0
yue	Cantonese	Traditional	modern	modern	n/a	E18-001	Characters	Smileys & Emotion	face-smiling	🫫 –keywords	https://st.unicode.org/v#/yue//563990ffb0101cca
yue	Cantonese	Traditional	modern	modern	n/a	E18-001	Characters	Smileys & Emotion	face-smiling	🫫 -name	https://st.unicode.org/v#/yue//42e8830260876de3
