#Locale	Prov.	Unconf.	Missing	Path*	Attributes
luo	2	0	0	//ldml/dates/calendars/calendar[@type='*']/dateTimeFormats/intervalFormats/intervalFormatFallback	gregorian; iso8601
luo	1	0	0	//ldml/dates/timeZoneNames/fallbackFormat	
luo	1	0	0	//ldml/dates/timeZoneNames/gmtFormat	
luo	1	0	0	//ldml/dates/timeZoneNames/gmtUnknownFormat	
luo	1	0	0	//ldml/dates/timeZoneNames/gmtZeroFormat	
luo	1	0	0	//ldml/dates/timeZoneNames/hourFormat	
luo	1	0	0	//ldml/dates/timeZoneNames/metazone[@type='*']/long/standard	GMT
luo	1	0	0	//ldml/dates/timeZoneNames/regionFormat	
luo	2	0	0	//ldml/dates/timeZoneNames/regionFormat[@type='*']	daylight
luo	3	0	0	//ldml/localeDisplayNames/codePatterns/codePattern[@type='*']	language; script; territory
luo	1	0	0	//ldml/localeDisplayNames/localeDisplayPattern/localePattern	
luo	1	0	0	//ldml/localeDisplayNames/localeDisplayPattern/localeSeparator	
luo	3	0	0	//ldml/localeDisplayNames/measurementSystemNames/measurementSystemName[@type='*']	UK; US; metric
luo	1	0	0	//ldml/localeDisplayNames/scripts/script[@type='*']	Latn
luo	1	0	0	//ldml/numbers/decimalFormats[@numberSystem='*']/decimalFormatLength/decimalFormat[@type='*']/pattern[@type='*']	latn
luo	1	0	0	//ldml/numbers/percentFormats[@numberSystem='*']/percentFormatLength/percentFormat[@type='*']/pattern[@type='*']	latn
luo	1	0	0	//ldml/numbers/scientificFormats[@numberSystem='*']/scientificFormatLength/scientificFormat[@type='*']/pattern[@type='*']	latn
luo	1	0	0	//ldml/numbers/symbols[@numberSystem='*']/decimal	latn
luo	1	0	0	//ldml/numbers/symbols[@numberSystem='*']/group	latn
luo	1	0	0	//ldml/numbers/symbols[@numberSystem='*']/minusSign	latn
luo	1	0	0	//ldml/numbers/symbols[@numberSystem='*']/percentSign	latn
luo	1	0	0	//ldml/numbers/symbols[@numberSystem='*']/plusSign	latn
luo	41	0	0	Totals	
					
luy	13	0	0	//ldml/dates/calendars/calendar[@type='*']/dateTimeFormats/availableFormats/dateFormatItem[@id='*']	gregorian, Hmsv; gregorian, hms; gregorian, hmsv; gregorian, yMMMd; gregorian, yMd; iso8601, Hm; iso8601, Hms; iso8601, Hmsv; iso8601, hm; iso8601, hms; iso8601, hmsv; iso8601, yMMMd; iso8601, yMd
luy	2	0	0	//ldml/dates/calendars/calendar[@type='*']/dateTimeFormats/intervalFormats/intervalFormatFallback	gregorian; iso8601
luy	1	0	0	//ldml/dates/timeZoneNames/fallbackFormat	
luy	1	0	0	//ldml/dates/timeZoneNames/gmtFormat	
luy	1	0	0	//ldml/dates/timeZoneNames/gmtUnknownFormat	
luy	1	0	0	//ldml/dates/timeZoneNames/gmtZeroFormat	
luy	1	0	0	//ldml/dates/timeZoneNames/hourFormat	
luy	1	0	0	//ldml/dates/timeZoneNames/metazone[@type='*']/long/standard	GMT
luy	1	0	0	//ldml/dates/timeZoneNames/regionFormat	
luy	2	0	0	//ldml/dates/timeZoneNames/regionFormat[@type='*']	daylight
luy	3	0	0	//ldml/localeDisplayNames/codePatterns/codePattern[@type='*']	language; script; territory
luy	1	0	0	//ldml/localeDisplayNames/localeDisplayPattern/localePattern	
luy	1	0	0	//ldml/localeDisplayNames/localeDisplayPattern/localeSeparator	
luy	2	0	0	//ldml/localeDisplayNames/measurementSystemNames/measurementSystemName[@type='*']	UK; US
luy	1	0	0	//ldml/localeDisplayNames/scripts/script[@type='*']	Latn
luy	1	0	0	//ldml/numbers/decimalFormats[@numberSystem='*']/decimalFormatLength/decimalFormat[@type='*']/pattern[@type='*']	latn
luy	1	0	0	//ldml/numbers/percentFormats[@numberSystem='*']/percentFormatLength/percentFormat[@type='*']/pattern[@type='*']	latn
luy	1	0	0	//ldml/numbers/scientificFormats[@numberSystem='*']/scientificFormatLength/scientificFormat[@type='*']/pattern[@type='*']	latn
luy	1	0	0	//ldml/numbers/symbols[@numberSystem='*']/decimal	latn
luy	1	0	0	//ldml/numbers/symbols[@numberSystem='*']/group	latn
luy	1	0	0	//ldml/numbers/symbols[@numberSystem='*']/minusSign	latn
luy	1	0	0	//ldml/numbers/symbols[@numberSystem='*']/percentSign	latn
luy	1	0	0	//ldml/numbers/symbols[@numberSystem='*']/plusSign	latn
luy	40	0	0	Totals	
					
lzz	16	0	0	//ldml/dates/calendars/calendar[@type='*']/dateTimeFormats/availableFormats/dateFormatItem[@id='*']	gregorian, Hm; gregorian, Hms; gregorian, Hmsv; gregorian, hm; gregorian, hms; gregorian, hmsv; gregorian, yMMMd; gregorian, yMd; iso8601, Hm; iso8601, Hms; iso8601, Hmsv; iso8601, hm; iso8601, hms; iso8601, hmsv; iso8601, yMMMd; iso8601, yMd
lzz	2	0	0	//ldml/dates/calendars/calendar[@type='*']/dateTimeFormats/intervalFormats/intervalFormatFallback	gregorian; iso8601
lzz	2	0	0	//ldml/dates/calendars/calendar[@type='*']/dayPeriods/dayPeriodContext[@type='*']/dayPeriodWidth[@type='*']/dayPeriod[@type='*']	gregorian, format, wide, am; gregorian, format, wide, pm
lzz	7	0	0	//ldml/dates/calendars/calendar[@type='*']/days/dayContext[@type='*']/dayWidth[@type='*']/day[@type='*']	gregorian, format, wide, fri; gregorian, format, wide, mon; gregorian, format, wide, sat; gregorian, format, wide, sun; gregorian, format, wide, thu; gregorian, format, wide, tue; gregorian, format, wide, wed
lzz	12	0	0	//ldml/dates/calendars/calendar[@type='*']/months/monthContext[@type='*']/monthWidth[@type='*']/month[@type='*']	gregorian, format, wide, 1; gregorian, format, wide, 10; gregorian, format, wide, 11; gregorian, format, wide, 12; gregorian, format, wide, 2; gregorian, format, wide, 3; gregorian, format, wide, 4; gregorian, format, wide, 5; gregorian, format, wide, 6; gregorian, format, wide, 7; gregorian, format, wide, 8; gregorian, format, wide, 9
lzz	1	0	0	//ldml/dates/timeZoneNames/fallbackFormat	
lzz	1	0	0	//ldml/dates/timeZoneNames/gmtFormat	
lzz	1	0	0	//ldml/dates/timeZoneNames/gmtUnknownFormat	
lzz	1	0	0	//ldml/dates/timeZoneNames/gmtZeroFormat	
lzz	1	0	0	//ldml/dates/timeZoneNames/hourFormat	
lzz	1	0	0	//ldml/dates/timeZoneNames/metazone[@type='*']/long/standard	GMT
lzz	1	0	0	//ldml/dates/timeZoneNames/regionFormat	
lzz	2	0	0	//ldml/dates/timeZoneNames/regionFormat[@type='*']	daylight
lzz	1	0	0	//ldml/delimiters/alternateQuotationEnd	
lzz	1	0	0	//ldml/delimiters/alternateQuotationStart	
lzz	1	0	0	//ldml/delimiters/quotationEnd	
lzz	1	0	0	//ldml/delimiters/quotationStart	
lzz	3	0	0	//ldml/localeDisplayNames/codePatterns/codePattern[@type='*']	language; script; territory
lzz	2	0	0	//ldml/localeDisplayNames/languages/language[@type='*']	lzz
lzz	1	0	0	//ldml/localeDisplayNames/localeDisplayPattern/localePattern	
lzz	1	0	0	//ldml/localeDisplayNames/localeDisplayPattern/localeSeparator	
lzz	3	0	0	//ldml/localeDisplayNames/measurementSystemNames/measurementSystemName[@type='*']	UK; US; metric
lzz	1	0	0	//ldml/localeDisplayNames/scripts/script[@type='*']	Latn
lzz	2	0	0	//ldml/localeDisplayNames/territories/territory[@type='*']	TR
lzz	1	0	0	//ldml/numbers/currencyFormats[@numberSystem='*']/currencyFormatLength/currencyFormat[@type='*']/pattern[@type='*']	latn
lzz	1	0	0	//ldml/numbers/decimalFormats[@numberSystem='*']/decimalFormatLength/decimalFormat[@type='*']/pattern[@type='*']	latn
lzz	1	0	0	//ldml/numbers/percentFormats[@numberSystem='*']/percentFormatLength/percentFormat[@type='*']/pattern[@type='*']	latn
lzz	1	0	0	//ldml/numbers/scientificFormats[@numberSystem='*']/scientificFormatLength/scientificFormat[@type='*']/pattern[@type='*']	latn
lzz	1	0	0	//ldml/numbers/symbols[@numberSystem='*']/decimal	latn
lzz	1	0	0	//ldml/numbers/symbols[@numberSystem='*']/group	latn
lzz	1	0	0	//ldml/numbers/symbols[@numberSystem='*']/minusSign	latn
lzz	1	0	0	//ldml/numbers/symbols[@numberSystem='*']/percentSign	latn
lzz	1	0	0	//ldml/numbers/symbols[@numberSystem='*']/plusSign	latn
lzz	74	0	0	Totals	
					
mas	13	0	0	//ldml/dates/calendars/calendar[@type='*']/dateTimeFormats/availableFormats/dateFormatItem[@id='*']	gregorian, Hmsv; gregorian, hms; gregorian, hmsv; gregorian, yMMMd; gregorian, yMd; iso8601, Hm; iso8601, Hms; iso8601, Hmsv; iso8601, hm; iso8601, hms; iso8601, hmsv; iso8601, yMMMd; iso8601, yMd
mas	2	0	0	//ldml/dates/calendars/calendar[@type='*']/dateTimeFormats/intervalFormats/intervalFormatFallback	gregorian; iso8601
mas	1	0	0	//ldml/dates/timeZoneNames/fallbackFormat	
mas	1	0	0	//ldml/dates/timeZoneNames/gmtFormat	
mas	1	0	0	//ldml/dates/timeZoneNames/gmtUnknownFormat	
mas	1	0	0	//ldml/dates/timeZoneNames/gmtZeroFormat	
mas	1	0	0	//ldml/dates/timeZoneNames/hourFormat	
mas	1	0	0	//ldml/dates/timeZoneNames/metazone[@type='*']/long/standard	GMT
mas	1	0	0	//ldml/dates/timeZoneNames/regionFormat	
mas	2	0	0	//ldml/dates/timeZoneNames/regionFormat[@type='*']	daylight
mas	3	0	0	//ldml/localeDisplayNames/codePatterns/codePattern[@type='*']	language; script; territory
mas	1	0	0	//ldml/localeDisplayNames/localeDisplayPattern/localePattern	
mas	1	0	0	//ldml/localeDisplayNames/localeDisplayPattern/localeSeparator	
mas	2	0	0	//ldml/localeDisplayNames/measurementSystemNames/measurementSystemName[@type='*']	UK; US
mas	1	0	0	//ldml/localeDisplayNames/scripts/script[@type='*']	Latn
mas	1	0	0	//ldml/numbers/decimalFormats[@numberSystem='*']/decimalFormatLength/decimalFormat[@type='*']/pattern[@type='*']	latn
mas	1	0	0	//ldml/numbers/percentFormats[@numberSystem='*']/percentFormatLength/percentFormat[@type='*']/pattern[@type='*']	latn
mas	1	0	0	//ldml/numbers/scientificFormats[@numberSystem='*']/scientificFormatLength/scientificFormat[@type='*']/pattern[@type='*']	latn
mas	1	0	0	//ldml/numbers/symbols[@numberSystem='*']/decimal	latn
mas	1	0	0	//ldml/numbers/symbols[@numberSystem='*']/group	latn
mas	1	0	0	//ldml/numbers/symbols[@numberSystem='*']/minusSign	latn
mas	1	0	0	//ldml/numbers/symbols[@numberSystem='*']/percentSign	latn
mas	1	0	0	//ldml/numbers/symbols[@numberSystem='*']/plusSign	latn
mas	40	0	0	Totals	
					
mdf	16	0	0	//ldml/dates/calendars/calendar[@type='*']/dateTimeFormats/availableFormats/dateFormatItem[@id='*']	gregorian, Hm; gregorian, Hms; gregorian, Hmsv; gregorian, hm; gregorian, hms; gregorian, hmsv; gregorian, yMMMd; gregorian, yMd; iso8601, Hm; iso8601, Hms; iso8601, Hmsv; iso8601, hm; iso8601, hms; iso8601, hmsv; iso8601, yMMMd; iso8601, yMd
mdf	2	0	0	//ldml/dates/calendars/calendar[@type='*']/dateTimeFormats/intervalFormats/intervalFormatFallback	gregorian; iso8601
mdf	2	0	0	//ldml/dates/calendars/calendar[@type='*']/dayPeriods/dayPeriodContext[@type='*']/dayPeriodWidth[@type='*']/dayPeriod[@type='*']	gregorian, format, wide, am; gregorian, format, wide, pm
mdf	7	0	0	//ldml/dates/calendars/calendar[@type='*']/days/dayContext[@type='*']/dayWidth[@type='*']/day[@type='*']	gregorian, format, wide, fri; gregorian, format, wide, mon; gregorian, format, wide, sat; gregorian, format, wide, sun; gregorian, format, wide, thu; gregorian, format, wide, tue; gregorian, format, wide, wed
mdf	12	0	0	//ldml/dates/calendars/calendar[@type='*']/months/monthContext[@type='*']/monthWidth[@type='*']/month[@type='*']	gregorian, format, wide, 1; gregorian, format, wide, 10; gregorian, format, wide, 11; gregorian, format, wide, 12; gregorian, format, wide, 2; gregorian, format, wide, 3; gregorian, format, wide, 4; gregorian, format, wide, 5; gregorian, format, wide, 6; gregorian, format, wide, 7; gregorian, format, wide, 8; gregorian, format, wide, 9
mdf	1	0	0	//ldml/dates/timeZoneNames/fallbackFormat	
mdf	1	0	0	//ldml/dates/timeZoneNames/gmtFormat	
mdf	1	0	0	//ldml/dates/timeZoneNames/gmtUnknownFormat	
mdf	1	0	0	//ldml/dates/timeZoneNames/gmtZeroFormat	
mdf	1	0	0	//ldml/dates/timeZoneNames/hourFormat	
mdf	1	0	0	//ldml/dates/timeZoneNames/metazone[@type='*']/long/standard	GMT
mdf	1	0	0	//ldml/dates/timeZoneNames/regionFormat	
mdf	2	0	0	//ldml/dates/timeZoneNames/regionFormat[@type='*']	daylight
mdf	1	0	0	//ldml/delimiters/alternateQuotationEnd	
mdf	1	0	0	//ldml/delimiters/alternateQuotationStart	
mdf	1	0	0	//ldml/delimiters/quotationEnd	
mdf	1	0	0	//ldml/delimiters/quotationStart	
mdf	3	0	0	//ldml/localeDisplayNames/codePatterns/codePattern[@type='*']	language; script; territory
mdf	0	0	1	//ldml/localeDisplayNames/languages/language[@type='*']	en
mdf	1	0	0	//ldml/localeDisplayNames/localeDisplayPattern/localePattern	
mdf	1	0	0	//ldml/localeDisplayNames/localeDisplayPattern/localeSeparator	
mdf	3	0	0	//ldml/localeDisplayNames/measurementSystemNames/measurementSystemName[@type='*']	UK; US; metric
mdf	0	0	1	//ldml/localeDisplayNames/scripts/script[@type='*']	Cyrl
mdf	2	0	0	//ldml/localeDisplayNames/territories/territory[@type='*']	RU
mdf	1	0	0	//ldml/numbers/currencyFormats[@numberSystem='*']/currencyFormatLength/currencyFormat[@type='*']/pattern[@type='*']	latn
mdf	1	0	0	//ldml/numbers/decimalFormats[@numberSystem='*']/decimalFormatLength/decimalFormat[@type='*']/pattern[@type='*']	latn
mdf	1	0	0	//ldml/numbers/percentFormats[@numberSystem='*']/percentFormatLength/percentFormat[@type='*']/pattern[@type='*']	latn
mdf	1	0	0	//ldml/numbers/scientificFormats[@numberSystem='*']/scientificFormatLength/scientificFormat[@type='*']/pattern[@type='*']	latn
mdf	1	0	0	//ldml/numbers/symbols[@numberSystem='*']/decimal	latn
mdf	1	0	0	//ldml/numbers/symbols[@numberSystem='*']/group	latn
mdf	1	0	0	//ldml/numbers/symbols[@numberSystem='*']/minusSign	latn
mdf	1	0	0	//ldml/numbers/symbols[@numberSystem='*']/percentSign	latn
mdf	1	0	0	//ldml/numbers/symbols[@numberSystem='*']/plusSign	latn
mdf	71	0	2	Totals	
					
mer	13	0	0	//ldml/dates/calendars/calendar[@type='*']/dateTimeFormats/availableFormats/dateFormatItem[@id='*']	gregorian, Hmsv; gregorian, hms; gregorian, hmsv; gregorian, yMMMd; gregorian, yMd; iso8601, Hm; iso8601, Hms; iso8601, Hmsv; iso8601, hm; iso8601, hms; iso8601, hmsv; iso8601, yMMMd; iso8601, yMd
mer	2	0	0	//ldml/dates/calendars/calendar[@type='*']/dateTimeFormats/intervalFormats/intervalFormatFallback	gregorian; iso8601
mer	1	0	0	//ldml/dates/timeZoneNames/fallbackFormat	
mer	1	0	0	//ldml/dates/timeZoneNames/gmtFormat	
mer	1	0	0	//ldml/dates/timeZoneNames/gmtUnknownFormat	
mer	1	0	0	//ldml/dates/timeZoneNames/gmtZeroFormat	
mer	1	0	0	//ldml/dates/timeZoneNames/hourFormat	
mer	1	0	0	//ldml/dates/timeZoneNames/metazone[@type='*']/long/standard	GMT
mer	1	0	0	//ldml/dates/timeZoneNames/regionFormat	
mer	2	0	0	//ldml/dates/timeZoneNames/regionFormat[@type='*']	daylight
mer	3	0	0	//ldml/localeDisplayNames/codePatterns/codePattern[@type='*']	language; script; territory
mer	1	0	0	//ldml/localeDisplayNames/localeDisplayPattern/localePattern	
mer	1	0	0	//ldml/localeDisplayNames/localeDisplayPattern/localeSeparator	
mer	3	0	0	//ldml/localeDisplayNames/measurementSystemNames/measurementSystemName[@type='*']	UK; US; metric
mer	1	0	0	//ldml/localeDisplayNames/scripts/script[@type='*']	Latn
mer	1	0	0	//ldml/numbers/decimalFormats[@numberSystem='*']/decimalFormatLength/decimalFormat[@type='*']/pattern[@type='*']	latn
mer	1	0	0	//ldml/numbers/percentFormats[@numberSystem='*']/percentFormatLength/percentFormat[@type='*']/pattern[@type='*']	latn
mer	1	0	0	//ldml/numbers/scientificFormats[@numberSystem='*']/scientificFormatLength/scientificFormat[@type='*']/pattern[@type='*']	latn
mer	1	0	0	//ldml/numbers/symbols[@numberSystem='*']/decimal	latn
mer	1	0	0	//ldml/numbers/symbols[@numberSystem='*']/group	latn
mer	1	0	0	//ldml/numbers/symbols[@numberSystem='*']/minusSign	latn
mer	1	0	0	//ldml/numbers/symbols[@numberSystem='*']/percentSign	latn
mer	1	0	0	//ldml/numbers/symbols[@numberSystem='*']/plusSign	latn
mer	41	0	0	Totals	
					
mfe	15	0	0	//ldml/dates/calendars/calendar[@type='*']/dateTimeFormats/availableFormats/dateFormatItem[@id='*']	gregorian, Hm; gregorian, Hms; gregorian, Hmsv; gregorian, hm; gregorian, hms; gregorian, hmsv; gregorian, yMd; iso8601, Hm; iso8601, Hms; iso8601, Hmsv; iso8601, hm; iso8601, hms; iso8601, hmsv; iso8601, yMMMd; iso8601, yMd
mfe	2	0	0	//ldml/dates/calendars/calendar[@type='*']/dateTimeFormats/intervalFormats/intervalFormatFallback	gregorian; iso8601
mfe	2	0	0	//ldml/dates/calendars/calendar[@type='*']/dayPeriods/dayPeriodContext[@type='*']/dayPeriodWidth[@type='*']/dayPeriod[@type='*']	gregorian, format, wide, am; gregorian, format, wide, pm
mfe	1	0	0	//ldml/dates/timeZoneNames/fallbackFormat	
mfe	1	0	0	//ldml/dates/timeZoneNames/gmtFormat	
mfe	1	0	0	//ldml/dates/timeZoneNames/gmtUnknownFormat	
mfe	1	0	0	//ldml/dates/timeZoneNames/gmtZeroFormat	
mfe	1	0	0	//ldml/dates/timeZoneNames/hourFormat	
mfe	1	0	0	//ldml/dates/timeZoneNames/metazone[@type='*']/long/standard	GMT
mfe	1	0	0	//ldml/dates/timeZoneNames/regionFormat	
mfe	2	0	0	//ldml/dates/timeZoneNames/regionFormat[@type='*']	daylight
mfe	3	0	0	//ldml/localeDisplayNames/codePatterns/codePattern[@type='*']	language; script; territory
mfe	1	0	0	//ldml/localeDisplayNames/localeDisplayPattern/localePattern	
mfe	1	0	0	//ldml/localeDisplayNames/localeDisplayPattern/localeSeparator	
mfe	3	0	0	//ldml/localeDisplayNames/measurementSystemNames/measurementSystemName[@type='*']	UK; US; metric
mfe	1	0	0	//ldml/localeDisplayNames/scripts/script[@type='*']	Latn
mfe	1	0	0	//ldml/numbers/currencyFormats[@numberSystem='*']/currencyFormatLength/currencyFormat[@type='*']/pattern[@type='*']	latn
mfe	1	0	0	//ldml/numbers/decimalFormats[@numberSystem='*']/decimalFormatLength/decimalFormat[@type='*']/pattern[@type='*']	latn
mfe	1	0	0	//ldml/numbers/percentFormats[@numberSystem='*']/percentFormatLength/percentFormat[@type='*']/pattern[@type='*']	latn
mfe	1	0	0	//ldml/numbers/scientificFormats[@numberSystem='*']/scientificFormatLength/scientificFormat[@type='*']/pattern[@type='*']	latn
mfe	1	0	0	//ldml/numbers/symbols[@numberSystem='*']/decimal	latn
mfe	1	0	0	//ldml/numbers/symbols[@numberSystem='*']/minusSign	latn
mfe	1	0	0	//ldml/numbers/symbols[@numberSystem='*']/percentSign	latn
mfe	1	0	0	//ldml/numbers/symbols[@numberSystem='*']/plusSign	latn
mfe	45	0	0	Totals	
					
mg	8	0	0	//ldml/dates/calendars/calendar[@type='*']/dateTimeFormats/availableFormats/dateFormatItem[@id='*']	iso8601, Hm; iso8601, Hms; iso8601, Hmsv; iso8601, hm; iso8601, hms; iso8601, hmsv; iso8601, yMMMd; iso8601, yMd
mg	1	0	0	//ldml/dates/calendars/calendar[@type='*']/dateTimeFormats/intervalFormats/intervalFormatFallback	iso8601
mg	1	0	0	//ldml/dates/timeZoneNames/fallbackFormat	
mg	1	0	0	//ldml/dates/timeZoneNames/gmtFormat	
mg	1	0	0	//ldml/dates/timeZoneNames/gmtUnknownFormat	
mg	1	0	0	//ldml/dates/timeZoneNames/gmtZeroFormat	
mg	1	0	0	//ldml/dates/timeZoneNames/hourFormat	
mg	1	0	0	//ldml/dates/timeZoneNames/metazone[@type='*']/long/standard	GMT
mg	1	0	0	//ldml/dates/timeZoneNames/regionFormat	
mg	2	0	0	//ldml/dates/timeZoneNames/regionFormat[@type='*']	daylight
mg	3	0	0	//ldml/localeDisplayNames/codePatterns/codePattern[@type='*']	language; script; territory
mg	1	0	0	//ldml/localeDisplayNames/localeDisplayPattern/localePattern	
mg	1	0	0	//ldml/localeDisplayNames/localeDisplayPattern/localeSeparator	
mg	3	0	0	//ldml/localeDisplayNames/measurementSystemNames/measurementSystemName[@type='*']	UK; US; metric
mg	1	0	0	//ldml/localeDisplayNames/scripts/script[@type='*']	Latn
mg	27	0	0	Totals	
					
mgh	10	0	0	//ldml/dates/calendars/calendar[@type='*']/dateTimeFormats/availableFormats/dateFormatItem[@id='*']	gregorian, Hmsv; gregorian, hmsv; iso8601, Hm; iso8601, Hms; iso8601, Hmsv; iso8601, hm; iso8601, hms; iso8601, hmsv; iso8601, yMMMd; iso8601, yMd
mgh	2	0	0	//ldml/dates/calendars/calendar[@type='*']/dateTimeFormats/intervalFormats/intervalFormatFallback	gregorian; iso8601
mgh	1	0	0	//ldml/dates/timeZoneNames/fallbackFormat	
mgh	1	0	0	//ldml/dates/timeZoneNames/gmtFormat	
mgh	1	0	0	//ldml/dates/timeZoneNames/gmtUnknownFormat	
mgh	1	0	0	//ldml/dates/timeZoneNames/gmtZeroFormat	
mgh	1	0	0	//ldml/dates/timeZoneNames/hourFormat	
mgh	1	0	0	//ldml/dates/timeZoneNames/metazone[@type='*']/long/standard	GMT
mgh	1	0	0	//ldml/dates/timeZoneNames/regionFormat	
mgh	2	0	0	//ldml/dates/timeZoneNames/regionFormat[@type='*']	daylight
mgh	1	0	0	//ldml/delimiters/alternateQuotationEnd	
mgh	1	0	0	//ldml/delimiters/alternateQuotationStart	
mgh	1	0	0	//ldml/delimiters/quotationEnd	
mgh	1	0	0	//ldml/delimiters/quotationStart	
mgh	3	0	0	//ldml/localeDisplayNames/codePatterns/codePattern[@type='*']	language; script; territory
mgh	1	0	0	//ldml/localeDisplayNames/localeDisplayPattern/localePattern	
mgh	1	0	0	//ldml/localeDisplayNames/localeDisplayPattern/localeSeparator	
mgh	3	0	0	//ldml/localeDisplayNames/measurementSystemNames/measurementSystemName[@type='*']	UK; US; metric
mgh	1	0	0	//ldml/localeDisplayNames/scripts/script[@type='*']	Latn
mgh	1	0	0	//ldml/numbers/currencyFormats[@numberSystem='*']/currencyFormatLength/currencyFormat[@type='*']/pattern[@type='*']	latn
mgh	1	0	0	//ldml/numbers/decimalFormats[@numberSystem='*']/decimalFormatLength/decimalFormat[@type='*']/pattern[@type='*']	latn
mgh	1	0	0	//ldml/numbers/percentFormats[@numberSystem='*']/percentFormatLength/percentFormat[@type='*']/pattern[@type='*']	latn
mgh	1	0	0	//ldml/numbers/scientificFormats[@numberSystem='*']/scientificFormatLength/scientificFormat[@type='*']/pattern[@type='*']	latn
mgh	1	0	0	//ldml/numbers/symbols[@numberSystem='*']/minusSign	latn
mgh	1	0	0	//ldml/numbers/symbols[@numberSystem='*']/percentSign	latn
mgh	1	0	0	//ldml/numbers/symbols[@numberSystem='*']/plusSign	latn
mgh	41	0	0	Totals	
					
mgo	16	0	0	//ldml/dates/calendars/calendar[@type='*']/dateTimeFormats/availableFormats/dateFormatItem[@id='*']	gregorian, Hm; gregorian, Hms; gregorian, Hmsv; gregorian, hm; gregorian, hms; gregorian, hmsv; gregorian, yMMMd; gregorian, yMd; iso8601, Hm; iso8601, Hms; iso8601, Hmsv; iso8601, hm; iso8601, hms; iso8601, hmsv; iso8601, yMMMd; iso8601, yMd
mgo	1	0	0	//ldml/dates/calendars/calendar[@type='*']/dateTimeFormats/intervalFormats/intervalFormatFallback	iso8601
mgo	1	0	0	//ldml/dates/timeZoneNames/gmtUnknownFormat	
mgo	1	0	0	//ldml/dates/timeZoneNames/metazone[@type='*']/long/standard	GMT
mgo	2	0	0	//ldml/dates/timeZoneNames/regionFormat[@type='*']	daylight
mgo	1	0	0	//ldml/localeDisplayNames/languages/language[@type='*']	en
mgo	1	0	0	//ldml/localeDisplayNames/localeDisplayPattern/localePattern	
mgo	1	0	0	//ldml/localeDisplayNames/localeDisplayPattern/localeSeparator	
mgo	3	0	0	//ldml/localeDisplayNames/measurementSystemNames/measurementSystemName[@type='*']	UK; US; metric
mgo	27	0	0	Totals	
					
mhn	16	0	0	//ldml/dates/calendars/calendar[@type='*']/dateTimeFormats/availableFormats/dateFormatItem[@id='*']	gregorian, Hm; gregorian, Hms; gregorian, Hmsv; gregorian, hm; gregorian, hms; gregorian, hmsv; gregorian, yMMMd; gregorian, yMd; iso8601, Hm; iso8601, Hms; iso8601, Hmsv; iso8601, hm; iso8601, hms; iso8601, hmsv; iso8601, yMMMd; iso8601, yMd
mhn	2	0	0	//ldml/dates/calendars/calendar[@type='*']/dateTimeFormats/intervalFormats/intervalFormatFallback	gregorian; iso8601
mhn	2	0	0	//ldml/dates/calendars/calendar[@type='*']/dayPeriods/dayPeriodContext[@type='*']/dayPeriodWidth[@type='*']/dayPeriod[@type='*']	gregorian, format, wide, am; gregorian, format, wide, pm
mhn	7	0	0	//ldml/dates/calendars/calendar[@type='*']/days/dayContext[@type='*']/dayWidth[@type='*']/day[@type='*']	gregorian, format, wide, fri; gregorian, format, wide, mon; gregorian, format, wide, sat; gregorian, format, wide, sun; gregorian, format, wide, thu; gregorian, format, wide, tue; gregorian, format, wide, wed
mhn	12	0	0	//ldml/dates/calendars/calendar[@type='*']/months/monthContext[@type='*']/monthWidth[@type='*']/month[@type='*']	gregorian, format, wide, 1; gregorian, format, wide, 10; gregorian, format, wide, 11; gregorian, format, wide, 12; gregorian, format, wide, 2; gregorian, format, wide, 3; gregorian, format, wide, 4; gregorian, format, wide, 5; gregorian, format, wide, 6; gregorian, format, wide, 7; gregorian, format, wide, 8; gregorian, format, wide, 9
mhn	1	0	0	//ldml/dates/timeZoneNames/fallbackFormat	
mhn	1	0	0	//ldml/dates/timeZoneNames/gmtFormat	
mhn	1	0	0	//ldml/dates/timeZoneNames/gmtUnknownFormat	
mhn	1	0	0	//ldml/dates/timeZoneNames/gmtZeroFormat	
mhn	1	0	0	//ldml/dates/timeZoneNames/hourFormat	
mhn	1	0	0	//ldml/dates/timeZoneNames/metazone[@type='*']/long/standard	GMT
mhn	1	0	0	//ldml/dates/timeZoneNames/regionFormat	
mhn	2	0	0	//ldml/dates/timeZoneNames/regionFormat[@type='*']	daylight
mhn	1	0	0	//ldml/delimiters/alternateQuotationEnd	
mhn	1	0	0	//ldml/delimiters/alternateQuotationStart	
mhn	1	0	0	//ldml/delimiters/quotationEnd	
mhn	1	0	0	//ldml/delimiters/quotationStart	
mhn	3	0	0	//ldml/localeDisplayNames/codePatterns/codePattern[@type='*']	language; script; territory
mhn	3	0	0	//ldml/localeDisplayNames/languages/language[@type='*']	en; mhn
mhn	1	0	0	//ldml/localeDisplayNames/localeDisplayPattern/localePattern	
mhn	1	0	0	//ldml/localeDisplayNames/localeDisplayPattern/localeSeparator	
mhn	3	0	0	//ldml/localeDisplayNames/measurementSystemNames/measurementSystemName[@type='*']	UK; US; metric
mhn	1	0	0	//ldml/localeDisplayNames/scripts/script[@type='*']	Latn
mhn	2	0	0	//ldml/localeDisplayNames/territories/territory[@type='*']	IT
