#Language	English Name	Native Name	Script	Default Region	№ Locales	Target Level	≟	Computed Level	ICU	Confirmed	🄼%	ⓜ%	ⓑ%	ⓒ%	Missing Features
sah	Yakut	саха тыла	Cyrl	RU	1		 <	basic	ICU	0.9381139489194499	0.16478090927792635	0.30824202000952833	1.0	1.0	
ie	Interlingue	Interlingue	Latn	EE	1		 <	basic	ICU	0.21030042918454936	0.10315319505162311	0.2471812662619254	1.0	1.0	
ii	Sichuan Yi	ꆈꌠꉙ	Yiii	CN	1		 <	basic	ICU	0.9652605459057072	0.08624898291293735	0.21161825726141079	1.0	1.0	
csw	Swampy Cree	ᓀᐦᐃᓇᐍᐏᐣ	Cans	CA	1		 <	basic	ICU	1.0	0.09412878787878788	0.18463553033609778	1.0	1.0	
oc	Occitan	occitan	Latn	FR	2		 <	basic	ICU	0.0750776178379904	0.05953121758971168	0.1515748031496063	1.0	1.0	
bua	Buriat	буряад	Cyrl	RU	1		 <	basic		1.0	0.033433391988406995	0.09505520883341334	1.0	1.0	
pms	Piedmontese	piemontèis	Latn	IT	1		 <	basic		1.0	0.026029877772747848	0.09128878281622911	1.0	1.0	
vmw	Makhuwa	emakhuwa	Latn	MZ	1		 <	basic	ICU	1.0	0.025611967361740706	0.09069069069069069	1.0	1.0	
nds	Low German	Neddersass’sch	Latn	DE	2		 <	basic	ICU	0.07513416815742398	0.026675633266083836	0.0904286553141515	1.0	1.0	
lmo	Lombard	Lombard	Latn	IT	1		 <	basic	ICU	0.9012345679012346	0.025127334465195245	0.08890214797136038	1.0	1.0	
za	Zhuang	Vahcuengh	Latn	CN	1		 <	basic	ICU	0.14747474747474748	0.024683122081387593	0.08509423186750428	1.0	1.0	
szl	Silesian	ślōnski	Latn	PL	1		 <	basic	ICU	0.030124908155767818	0.024472315692872438	0.07417840375586854	1.0	1.0	
lij	Ligurian	ligure	Latn	IT	1		 <	basic	ICU	0.013610683102208527	0.02450026534583407	0.07221283783783784	1.0	1.0	
prg	Prussian	prūsiskan	Latn	PL	1		 ≡		ICU	0.14849624060150377	0.021843517559551832	0.07341650671785029	0.987012987012987	1.0	
lld	Ladin	ladin	Latn	IT	1		 ≡			0.963776493256262	0.4452602842888073	0.9578856897292651	0.974025974025974	1.0	
ksh	Colognian	Kölsch	Latn	DE	1		 ≡		ICU	0.962742980561555	0.2703443236825281	0.5394133822181485	0.948051948051948	1.0	
se	Northern Sami	davvisámegiella	Latn	NO	3		 ≡		ICU	0.8283492822966507	0.2053850395147951	0.40399239543726234	0.9240506329113924	1.0	
os	Ossetic	ирон	Cyrl	GE	2		 ≡		ICU	0.9433962264150944	0.08511848341232227	0.19614711033274956	0.922077922077922	1.0	
dz	Dzongkha	རྫོང་ཁ	Tibt	BT	1		 ≡		ICU	0.8907501820830298	0.24060382008626002	0.5295508274231678	0.9069767441860465	1.0	
ccp	Chakma	𑄌𑄋𑄴𑄟𑄳𑄦	Cakm	BD	2		 ≡		ICU	0.8809123649459784	0.5278456941048628	0.8581644815256257	0.845360824742268	1.0	
gsw	Swiss German	Schwiizertüütsch	Latn	CH	3		 ≡		ICU	0.7975863960504662	0.2741887466507889	0.6512437810945274	0.8441558441558441	1.0	
pis	Pijin	Pijin	Latn	SB	1		 ≡			1.0	0.021076487252124645	0.07507507507507508	0.8441558441558441	1.0	
smn	Inari Sami	anarâškielâ	Latn	FI	1		 ≡		ICU	0.9551724137931035	0.15117157974300832	0.37257751937984496	0.8266666666666667	1.0	
fur	Friulian	furlan	Latn	IT	1		 ≡		ICU	0.9314796425024826	0.1810442096625295	0.43779777660137636	0.8181818181818182	1.0	
tpi	Tok Pisin	Tok Pisin	Latn	PG	1		 ≡			0.743801652892562	0.027195467422096317	0.09009009009009009	0.8051948051948052	1.0	
ce	Chechen	нохчийн	Cyrl	RU	1		 ≡		ICU	0.9982935153583617	0.39761994710993576	0.8173076923076923	0.8	1.0	
en_Dsrt	English (Deseret)	𐐀𐑍𐑊𐐮𐑇 (𐐔𐐯𐑆𐐲𐑉𐐯𐐻)	Dsrt	US	1		 ≡			0.9982788296041308	0.09780534351145038	0.20067922198209323	0.7939698492462312	1.0	
ckb	Central Kurdish	‫کوردیی ناوەندی‬	Arab	IQ	2		 ≡		ICU	0.7473118279569892	0.14338970721949446	0.2979149959903769	0.7835051546391752	1.0	
mgo	Metaʼ	metaʼ	Latn	CM	1		 ≡		ICU	0.8801369863013698	0.05587628865979381	0.1532258064516129	0.7792207792207793	1.0	
sn	Shona	chiShona	Latn	ZW	1		 ≡		ICU	0.9260808926080892	0.1396711202466598	0.3732545649838883	0.7733333333333333	1.0	
mg	Malagasy	Malagasy	Latn	MG	1		 ≡		ICU	0.9264497878359265	0.1377079482439926	0.36763129689174706	0.7733333333333333	1.0	
zgh	Standard Moroccan Tamazight	ⵜⴰⵎⴰⵣⵉⵖⵜ	Tfng	MA	1		 ≡		ICU	0.9730941704035875	0.13475968363415128	0.31229847996315063	0.7733333333333333	1.0	
jgo	Ngomba	Ndaꞌa	Latn	CM	1		 ≡		ICU	0.9041095890410958	0.07025688641287527	0.1890145395799677	0.7662337662337663	1.0	
yi	Yiddish	‫ייִדיש‬	Hebr	UA	1		 ≡		ICU	0.8405438813349815	0.1230509111403344	0.2699228791773779	0.7532467532467533	1.0	
haw	Hawaiian	ʻŌlelo Hawaiʻi	Latn	US	1		 ≡		ICU	0.8468677494199536	0.07801564429806505	0.21208850512682137	0.7466666666666667	1.0	
wae	Walser	Walser	Latn	CH	1		 ≡		ICU	0.9731471535982814	0.17301392301392302	0.4143763213530655	0.7066666666666667	1.0	
ln	Lingala	lingála	Latn	CD	4		 ≡		ICU	0.5929951690821256	0.10393084996912945	0.279182356105433	0.7051282051282052	1.0	
ewo	Ewondo	ewondo	Latn	CM	1		 ≡		ICU	0.9717171717171718	0.11146280804883563	0.30149253731343284	0.68	1.0	
bas	Basaa	Ɓàsàa	Latn	CM	1		 ≡		ICU	0.9715447154471545	0.11078453538322405	0.29970149253731343	0.68	1.0	
mua	Mundang	MUNDAŊ	Latn	CM	1		 ≡		ICU	0.9428007889546351	0.11060948081264109	0.29952267303102625	0.68	1.0	
agq	Aghem	Aghem	Latn	CM	1		 ≡		ICU	0.9693877551020408	0.11008137432188066	0.2977326968973747	0.68	1.0	
sbp	Sangu	Ishisangu	Latn	TZ	1		 ≡		ICU	0.9688796680497925	0.10843237125070741	0.29418813660874776	0.68	1.0	
rn	Rundi	Ikirundi	Latn	BI	1		 ≡		ICU	0.9682875264270613	0.10639501980758348	0.28879568603954464	0.68	1.0	
twq	Tasawaq	Tasawaq senni	Latn	NE	1		 ≡		ICU	0.9695740365111561	0.10849108823203808	0.2865296803652968	0.68	1.0	
dje	Zarma	Zarmaciine	Latn	NE	1		 ≡		ICU	0.9695121951219512	0.10826967784789107	0.285958904109589	0.68	1.0	
yav	Yangben	nuasue	Latn	CM	1		 ≡		ICU	0.9669603524229075	0.10196699073027357	0.2764179104477612	0.68	1.0	
lu	Luba-Katanga	Tshiluba	Latn	CD	1		 ≡		ICU	0.9694501018329938	0.11058290888511602	0.30017974835230676	0.6666666666666666	1.0	
ksf	Bafia	rikpa	Latn	CM	1		 ≡		ICU	0.970954356846473	0.10838607594936708	0.29295942720763724	0.6666666666666666	1.0	
nmg	Kwasio	Kwasio	Latn	CM	1		 ≡		ICU	0.9688796680497925	0.10816003616636528	0.29236276849642007	0.6666666666666666	1.0	
ts	Tsonga	Xitsonga	Latn	ZA	1		 ≡			0.911042944785276	0.06637076796036334	0.1867242309767944	0.6666666666666666	1.0	ⓑ own_regions
dua	Duala	duálá	Latn	CM	1		 ≡		ICU	0.9265536723163842	0.04260849909584087	0.12708830548926014	0.6666666666666666	1.0	
dyo	Jola-Fonyi	joola	Latn	SN	1		 ≡		ICU	0.9616519174041298	0.07628749292586305	0.2085080886758538	0.6533333333333333	1.0	
nus	Nuer	Thok Nath	Latn	SS	1		 ≡		ICU	0.8975265017667845	0.059907313213518706	0.16536848412222888	0.6533333333333333	1.0	ⓑ own_regions
nnh	Ngiemboon	Shwóŋò ngiembɔɔn	Latn	CM	1		 ≡		ICU	0.8711340206185567	0.0394560626352117	0.11486849168008588	0.64	1.0	
lrc	Northern Luri	‫لۊری شومالی‬	Arab	IR	2		 ≡		ICU	0.9977777777777778	0.08164883075703527	0.1638986013986014	0.625	1.0	ⓑ own_regions
dav	Taita	Kitaita	Latn	KE	1		 ≡		ICU	0.9426877470355731	0.10990624647012312	0.2966507177033493	0.6133333333333333	1.0	
ebu	Embu	Kĩembu	Latn	KE	1		 ≡		ICU	0.9426877470355731	0.10990624647012312	0.2966507177033493	0.6133333333333333	1.0	
asa	Asu	Kipare	Latn	TZ	1		 ≡		ICU	0.9484126984126984	0.10057767691355478	0.2677801724137931	0.6133333333333333	1.0	
bez	Bena	Hibena	Latn	TZ	1		 ≡		ICU	0.9465346534653465	0.10057767691355478	0.2677801724137931	0.6133333333333333	1.0	
bem	Bemba	Ichibemba	Latn	ZM	1		 ≡		ICU	0.7787234042553192	0.039617205186252315	0.10883620689655173	0.6133333333333333	1.0	
mas	Masai	Maa	Latn	KE	2		 ≡		ICU	0.8974854932301741	0.09747812660833763	0.26037735849056604	0.6052631578947368	1.0	
tzm	Central Atlas Tamazight	Tamaziɣt n laṭlaṣ	Latn	MA	1		 ≡		ICU	0.948	0.09761760549162124	0.2532100667693888	0.6052631578947368	1.0	
vai	Vai	ꕙꔤ	Vaii	LR	1		 ≡		ICU	0.9437984496124031	0.10230310507916923	0.24121557454890788	0.6025641025641025	1.0	
luy	Luyia	Luluhia	Latn	KE	1		 ≡		ICU	0.9502982107355865	0.1100689343428636	0.2970059880239521	0.6	1.0	
teo	Teso	Kiteso	Latn	UG	2		 ≡		ICU	0.8994307400379506	0.09943386515697375	0.2652291105121294	0.5921052631578947	1.0	
kde	Makonde	Chimakonde	Latn	TZ	1		 ≡		ICU	0.9424603174603174	0.10927788450672392	0.2946107784431138	0.5866666666666667	1.0	
guz	Gusii	Ekegusii	Latn	KE	1		 ≡		ICU	0.9423459244532804	0.10905187026782687	0.2940119760479042	0.5866666666666667	1.0	
kam	Kamba	Kikamba	Latn	KE	1		 ≡		ICU	0.9423459244532804	0.10905187026782687	0.2940119760479042	0.5866666666666667	1.0	
kln	Kalenjin	Kalenjin	Latn	KE	1		 ≡		ICU	0.9423459244532804	0.10905187026782687	0.2940119760479042	0.5866666666666667	1.0	
luo	Luo	Dholuo	Latn	KE	1		 ≡		ICU	0.9692622950819673	0.10897363358605862	0.2934131736526946	0.5866666666666667	1.0	
ki	Kikuyu	Gikuyu	Latn	KE	1		 ≡		ICU	0.9422310756972112	0.10882585602892983	0.2934131736526946	0.5866666666666667	1.0	
mer	Meru	Kĩmĩrũ	Latn	KE	1		 ≡		ICU	0.9418837675350702	0.10814781331223867	0.29161676646706586	0.5866666666666667	1.0	
xog	Soga	Olusoga	Latn	UG	1		 ≡		ICU	0.948	0.09958720330237358	0.26483279395900755	0.5866666666666667	1.0	
rof	Rombo	Kihorombo	Latn	TZ	1		 ≡		ICU	0.9028571428571428	0.09934115709285567	0.26483279395900755	0.5866666666666667	1.0	
saq	Samburu	Kisampur	Latn	KE	1		 ≡		ICU	0.8994307400379506	0.09934115709285567	0.26483279395900755	0.5866666666666667	1.0	
ksb	Shambala	Kishambaa	Latn	TZ	1		 ≡		ICU	0.946	0.09938080495356037	0.26429341963322545	0.5866666666666667	1.0	
rwk	Rwa	Kiruwa	Latn	TZ	1		 ≡		ICU	0.946	0.09938080495356037	0.26429341963322545	0.5866666666666667	1.0	
jmc	Machame	Kimachame	Latn	TZ	1		 ≡		ICU	0.9026717557251909	0.09913526868437307	0.26429341963322545	0.5866666666666667	1.0	
vun	Vunjo	Kyivunjo	Latn	TZ	1		 ≡		ICU	0.9026717557251909	0.09913526868437307	0.26429341963322545	0.5866666666666667	1.0	
cgg	Chiga	Rukiga	Latn	UG	1		 ≡		ICU	0.9040307101727447	0.09868285655484668	0.2629310344827586	0.5866666666666667	1.0	
naq	Nama	Khoekhoegowab	Latn	NA	1		 ≡		ICU	0.8633879781420765	0.09121845164949428	0.2409224730127576	0.5866666666666667	1.0	
mgh	Makhuwa-Meetto	Makua	Latn	MZ	1		 ≡		ICU	0.9642857142857143	0.07526881720430108	0.2043139604553625	0.5866666666666667	1.0	
kek	Qʼeqchiʼ	Qʼeqchiʼ	Latn	GT	1		 ≡			1.0	0.014627508787844426	0.05177603853100542	0.5866666666666667	1.0	ⓑ own_regions
az_Cyrl	Azeri (Cyrillic)	азәрбајҹан (Кирил)	Cyrl	AZ	1		 ≡		ICU	0.9629139072847682	0.12581640058055152	0.26252983293556087	0.5757575757575758	1.0	
sg	Sango	Sängö	Latn	CF	1		 ≡		ICU	0.9478957915831663	0.10866372980910426	0.29246411483253587	0.5733333333333334	1.0	
ses	Koyraboro Senni	Koyraboro senni	Latn	ML	1		 ≡		ICU	0.9690721649484536	0.10808366308648955	0.2903225806451613	0.5733333333333334	1.0	
khq	Koyra Chiini	Koyra ciini	Latn	ML	1		 ≡		ICU	0.96900826446281	0.10785754663651781	0.2897252090800478	0.5733333333333334	1.0	
seh	Sena	sena	Latn	MZ	1		 ≡		ICU	0.9447852760736196	0.0968872397443826	0.256989247311828	0.5733333333333334	1.0	
lag	Langi	Kɨlaangi	Latn	TZ	1		 ≡		ICU	0.9274509803921569	0.09124537607891492	0.23994111874386653	0.5733333333333334	1.0	
ff	Fula	Pulaar	Latn	SN	12		 ≡		ICU	0.9495145631067962	0.09988956932034936	0.25542655224634025	0.5729166666666666	1.0	
kab	Kabyle	Taqbaylit	Latn	DZ	1		 ≡		ICU	0.11545566502463055	0.11590391022268981	0.23665701282581714	0.5714285714285714	1.0	
kkj	Kako	kakɔ	Latn	CM	1		 ≡		ICU	0.8674033149171271	0.03684590773041593	0.1078167115902965	0.5714285714285714	1.0	
lg	Ganda	Luganda	Latn	UG	1		 ≡		ICU	0.9456740442655935	0.09855521155830753	0.261596548004315	0.56	1.0	
nyn	Nyankole	Runyankore	Latn	UG	1		 ≡		ICU	0.9021113243761996	0.09831171505044266	0.261596548004315	0.56	1.0	
nd	North Ndebele	isiNdebele	Latn	ZW	1		 ≡		ICU	0.8984674329501916	0.09810582664196006	0.26105717367853293	0.56	1.0	
bo	Tibetan	བོད་སྐད་	Tibt	CN	2		 ≡		ICU	0.4261501210653753	0.039164751723448896	0.09582963620230701	0.5569620253164557	1.0	
bm	Bambara	bamanakan	Latn	ML	1		 ≡		ICU	0.9416498993963782	0.10680157391793142	0.28537596210775606	0.5394736842105263	1.0	
mfe	Morisyen	kreol morisien	Latn	MU	1		 ≡		ICU	0.9728033472803347	0.10661390616167327	0.2855436081242533	0.5333333333333333	1.0	
mzn	Mazanderani	‫مازرونی‬	Arab	IR	1		 ≡		ICU	0.9965034965034965	0.22139966439640707	0.35704932343954604	0.5157894736842106	1.0	
kaa	Kara-Kalpak	қарақалпақша	Cyrl	UZ	1		 ≡			0.9232081911262798	0.11362254206365295	0.266912103083295	0.5128205128205128	1.0	
kl	Kalaallisut	kalaallisut	Latn	GL	1		 ≡		ICU	0.656282450674974	0.2692269126641933	0.08293713681986266	0.5064935064935064	1.0	
pap	Papiamento	Papiamentu	Latn	CW	2		 ≡			0.061046511627906974	0.018187268911761766	0.04895104895104895	0.5	1.0	
vai_Latn	Vai (Latin)	Vai (Latn)	Latn	LR	1		 ≡		ICU	0.9339407744874715	0.09349684968496849	0.24955542382928275	0.48717948717948717	1.0	
gv	Manx	Gaelg	Latn	IM	1		 ≡		ICU	0.3197969543147208	0.012964006763829616	0.039821210889882164	0.48	1.0	
kw	Cornish	kernewek	Latn	GB	1		 ≡		ICU	0.453125	0.01139298192313535	0.03508771929824561	0.48	1.0	
lkt	Lakota	Lakȟólʼiyapi	Latn	US	1		 ≡		ICU	0.8443708609271523	0.043817934782608696	0.07947019867549669	0.4666666666666667	1.0	
osa	Osage	𐓏𐓘𐓻𐓘𐓻𐓟	Osge	US	1		 ≡			0.6581196581196581	0.01874288081184633	0.05	0.4533333333333333	1.0	
mus	Muscogee	Mvskoke	Latn	US	1		 ≡			0.5617977528089888	0.014400725705862342	0.046357615894039736	0.4533333333333333	1.0	
cic	Chickasaw	Chikashshanompaʼ	Latn	US	1		 ≡			0.4868421052631579	0.011452545640095249	0.03853100541842264	0.4533333333333333	1.0	
shi_Latn	Tachelhit (Latin)	Tashelḥiyt (Latn)	Latn	MA	1		 ≡		ICU	0.9215291750503019	0.08598579204723683	0.21833256563795486	0.45263157894736844	1.0	
shi	Tachelhit	ⵜⴰⵛⵍⵃⵉⵜ	Tfng	MA	1		 ≡		ICU	0.9213709677419355	0.07974304068522484	0.18308227114716108	0.45263157894736844	1.0	
uz_Arab	Uzbek (Arabic)	‫اوزبیک (عربی)‬	Arab	AF	0		 ≡		ICU	0.6106194690265486	0.01599709143792038	0.04276578737010392	0.4387755102040816	1.0	
cad	Caddo	Caddo	Latn	US	1		 ≡			0.4492753623188406	0.010205238689193786	0.03552077062010837	0.4266666666666667	1.0	
gn	Guarani	avañe’ẽ	Latn	PY	1		 ≡			0.36363636363636365	0.00986506406622066	0.03552077062010837	0.4266666666666667	1.0	
pa_Arab	Punjabi (Arabic)	‫پنجابی (عربی)‬	Arab	PK	0		 ≡		ICU	0.9908675799086758	0.2464884458541006	0.04617834394904458	0.4020618556701031	1.0	
bss	Akoose	Akoose	Latn	CM	1		 ≡			1.0	0.013579268982686432	0.043712574850299404	0.38666666666666666	1.0	
ms_Arab	Malay (Arabic)	‫بهاس ملايو (عرب)‬	Arab	MY	2		 ≡			0.5817307692307693	0.04668955370279549	0.10064516129032258	0.3711340206185567	1.0	
hnj	Hmong Njua	𞄀𞄄𞄰𞄩𞄍𞄜𞄰	Hmnp	US	1		 ≡			0.9900990099009901	0.02345679012345679	0.06057737813535258	0.32558139534883723	1.0	
cho	Choctaw	Chahta	Latn	US	1		 ≡			1.0	0.006803492459462524	0.024683925346177003	0.30666666666666664	1.0	
rhg	Rohingya	‫𐴌𐴗𐴥𐴝𐴙𐴚𐴒𐴙𐴝‬	Rohg	MM	2		 ≡			1.0	0.15607637135064148	0.06252852578731173	0.2948717948717949	1.0	ⓑ own_regions
bgn	Western Balochi	‫بلوچی [رخشانی]‬	Arab	PK	5		 ≡			1.0	0.08381989114299851	0.1355487538259729	0.2727272727272727	1.0	ⓑ own_regions
az_Arab	Azeri (Arabic)	‫تۆرکجه‬	Arab	IR	0		 ≡			1.0	0.01901484969214053	0.03207920792079208	0.25742574257425743	1.0	ⓑ own_regions
ss	Swati	siSwati	Latn	ZA	2		 ≡			0.288135593220339	0.0053757882766463354	0.01895991332611051	0.25	1.0	ⓑ own_regions
bal	Baluchi	‫بلۆچی‬	Arab	PK	1		 ≡			0.09363295880149813	0.006578947368421052	0.01921470342522974	0.24210526315789474	1.0	
iu	Inuktitut	ᐃᓄᒃᑎᑐᑦ	Cans	CA	1		 ≡			0.7052631578947368	0.013357940065032077	0.034595034595034595	0.23684210526315788	1.0	
nr	South Ndebele	isiNdebele	Latn	ZA	1		 ≡			0.25	0.004755996691480562	0.016802168021680216	0.22666666666666666	1.0	ⓑ own_regions
ve	Venda	Tshivenḓa	Latn	ZA	1		 ≡			0.22727272727272727	0.004755996691480562	0.016802168021680216	0.22666666666666666	1.0	ⓑ own_regions
sms	Skolt Sami	sääʹmǩiõll	Latn	FI	1		 ≡			0.07650273224043716	0.004176157934700076	0.014705882352941176	0.22666666666666666	1.0	
ann	Obolo	Obolo	Latn	NG	1		 ≡			1.0	0.004417261297995243	0.016177351707609346	0.2077922077922078	1.0	ⓑ own_regions
mn_Mong	Mongolian (Mongolian)	mn (Mong)	Mong	CN	0		 ≡			1.0	0.008630289532293986	0.022120200333889815	0.189873417721519	1.0	ⓑ own_language, ⓑ own_regions
sdh	Southern Kurdish	‫کوردی خوارگ‬	Arab	IR	2		 ≡			1.0	0.005849022116614878	0.016194331983805668	0.1875	1.0	ⓑ own_regions
la	Latin	Latina	Latn	VA	1		 ≡			0.07253269916765755	0.012207302186216845	0.02880658436213992	0.18181818181818182	1.0	
byn	Blin	ብሊን	Ethi	ER	1		 ≡			0.03869047619047619	0.0039573820395738205	0.0119870908252651	0.18181818181818182	1.0	
wal	Wolaytta	ወላይታቱ	Ethi	ET	1		 ≡			0.05172413793103448	0.003766670060063117	0.011542012927054479	0.18181818181818182	1.0	
tig	Tigre	ትግረ	Ethi	ER	1		 ≡			0.03880597014925373	0.0036421367202091894	0.011049723756906077	0.18181818181818182	1.0	
sgs	Samogitian	sgs	Latn	LT	1		 ≡			0.6190476190476191	0.0031594296824368115	0.01056910569105691	0.18181818181818182	1.0	ⓑ own_language, ⓑ own_regions
en_Shaw	English (Shavian)	𐑦𐑙𐑜𐑤𐑦𐑖 (Shaw)	Shaw	GB	1		 ≡			0.09628217349857007	0.01852438252058265	0.04086021505376344	0.1791044776119403	1.0	
mni_Mtei	Manipuri (Meitei Mayek)	ꯃꯤꯇꯩꯂꯣꯟ (ꯃꯤꯇꯩ ꯃꯌꯦꯛ)	Mtei	IN	1		 ≡			0.6363636363636364	0.004551891563827635	0.014110150204824761	0.17894736842105263	1.0	ⓑ own_regions
sat_Deva	Santali (Devanagari)	सानताड़ी (देवानागारी)	Deva	IN	1		 ≡			0.6666666666666666	0.004140786749482402	0.012475633528265107	0.17894736842105263	1.0	ⓑ own_regions
ssy	Saho	Saho	Latn	ER	1		 ≡			0.14893617021276595	0.004055972419387548	0.013485477178423237	0.17333333333333334	1.0	
wbp	Warlpiri	Warlpiri	Latn	AU	1		 ≡			1.0	0.003401746229731262	0.012642986152919929	0.17333333333333334	1.0	ⓑ own_regions
cu	Church Slavic	церковнослове́нскїй	Cyrl	RU	1		 ≡			0.02869757174392936	0.003927242662257131	0.011961722488038277	0.17105263157894737	1.0	
dv	Divehi	‫ދިވެހިބަސް‬	Thaa	MV	1		 ≡			0.46875	0.00391425908667288	0.011455239711497667	0.17105263157894737	1.0	
ab	Abkhazian	Аԥсшәа	Cyrl	GE	1		 ≡			0.01289237668161435	0.005962784003289812	0.0165406427221172	0.16883116883116883	1.0	
an	Aragonese	aragonés	Latn	ES	1		 ≡			0.013009540329575022	0.004191371907585361	0.01369141653501843	0.16883116883116883	1.0	
co	Corsican	corsu	Latn	FR	1		 ≡			0.013431013431013432	0.0037710736468500442	0.013023782559456399	0.16883116883116883	1.0	
frr	Northern Frisian	Nordfriisk	Latn	DE	1		 ≡			0.002604489644053082	0.004605585497305243	0.012195121951219513	0.16883116883116883	1.0	
myv	Erzya	эрзянь кель	Cyrl	RU	1		 ≡			0.025252525252525252	0.003312286512783356	0.01056168987037926	0.16883116883116883	1.0	
rif	Riffian	Tarifit	Latn	MA	1		 ≡			0.016271501627150162	0.007041545116185494	0.01586582048957389	0.16666666666666666	1.0	
moh	Mohawk	Kanienʼkéha	Latn	CA	1		 ≡			1.0	0.003968703934686472	0.013847080072245636	0.16	1.0	ⓑ own_regions
cch	Atsam	Atsam	Latn	NG	1		 ≡			0.19047619047619047	0.0039669046809475235	0.013813813813813814	0.16	1.0	ⓑ own_regions
ny	Nyanja	Nyanja	Latn	MW	1		 ≡			0.25	0.003825475599669148	0.013008130081300813	0.16	1.0	ⓑ own_regions
kaj	Jju	Kaje	Latn	NG	1		 ≡			0.19117647058823528	0.003823894171145101	0.012979989183342347	0.16	1.0	ⓑ own_regions
kcg	Tyap	Katab	Latn	NG	1		 ≡			0.203125	0.003823894171145101	0.012979989183342347	0.16	1.0	ⓑ own_regions
quc	Kʼicheʼ	Kʼicheʼ	Latn	GT	1		 ≡			1.0	0.28903503798616625	0.012040939193257074	0.16	1.0	ⓑ own_regions
jbo	Lojban	la .lojban.	Latn	001	1		 ≡			0.6923076923076923	0.00328835468874022	0.012040939193257074	0.16	1.0	ⓑ own_regions
arn	Mapuche	Mapudungun	Latn	CL	1		 ≡			1.0	0.003061571606758136	0.011438892233594221	0.16	1.0	ⓑ own_regions
mic	Mi'kmaw	Lʼnuiʼsuti	Latn	CA	1		 ≡			0.47058823529411764	0.003061571606758136	0.011438892233594221	0.16	1.0	ⓑ own_regions
nv	Navajo	Diné Bizaad	Latn	US	1		 ≡			1.0	0.003061571606758136	0.011438892233594221	0.16	1.0	ⓑ own_regions
ken	Kenyang	Kɛnyaŋ	Latn	CM	1		 ≡			1.0	0.0030570652173913045	0.011390887290167866	0.16	1.0	ⓑ own_regions
ltg	Latgalian	latgalīšu	Latn	LV	1		 ≡			0.09302325581395349	0.003054989816700611	0.011336515513126491	0.16	1.0	
sid	Sidamo	Sidaamu Afo	Latn	ET	1		 ≡			0.1568627450980392	0.0030076863094575025	0.010913268236645606	0.16	1.0	
io	Ido	Ido	Latn	001	1		 ≡			1.0	0.0029983457402812243	0.01084010840108401	0.16	1.0	ⓑ own_regions
wa	Walloon	walon	Latn	BE	1		 ≡			1.0	0.0029949395848394094	0.010775862068965518	0.16	1.0	ⓑ own_regions
trv	Taroko	patas Taroko	Latn	TW	1		 ≡			0.05660377358490566	0.0037511032656663726	0.010746606334841629	0.16	1.0	ⓑ own_regions
blt	Tai Dam	ꪼꪕꪒꪾ	Tavt	VN	1		 ≡			1.0	0.0028994511753132443	0.009615384615384616	0.16	1.0	ⓑ own_regions
mdf	Moksha	мокшень кяль	Cyrl	RU	1		 ≡			0.12307692307692308	0.0027964785085447955	0.00913900913900914	0.16	1.0	ⓑ own_regions
bew	Betawi	Betawi	Latn	ID	1		 ≡			0.0020130850528434826	0.0026650873556411016	0.009047619047619047	0.16	1.0	
cop	Coptic	ϯⲙⲉⲧⲣⲉⲙⲛ̀ⲭⲏⲙⲓ	Copt	EG	1		 ≡			0.0032710280373831778	0.002595069368200419	0.008444444444444444	0.16	1.0	
kpe	Kpelle	Kpɛlɛɛ	Latn	LR	2		 ≡			1.0	0.004195011337868481	0.01444043321299639	0.15789473684210525	1.0	ⓑ own_regions
oka	Okanagan	n̓səl̓xcin̓	Latn	CA	2		 ≡			1.0	0.003061224489795918	0.011432009626955475	0.15789473684210525	1.0	ⓑ own_regions
sma	Southern Sami	Åarjelsaemien gïele	Latn	SE	2		 ≡			1.0	0.002942013855936225	0.0102890739833415	0.15789473684210525	1.0	ⓑ own_regions
smj	Lule Sami	julevsámegiella	Latn	SE	2		 ≡			1.0	0.002942013855936225	0.0102890739833415	0.15789473684210525	1.0	ⓑ own_regions
gez	Geez	ግዕዝኛ	Ethi	ET	2		 ≡			0.02857142857142857	0.0028982610433739755	0.008908685968819599	0.15789473684210525	1.0	
aa	Afar	Qafar	Latn	ET	3		 ≡			0.15217391304347827	0.004253462754935107	0.013691128148959474	0.15584415584415584	1.0	
bm_Nkoo	Bambara (N’Ko)	bm (Nkoo)	Nkoo	ML	1		 ≡			0.171875	0.0034961439588688946	0.010895310279488394	0.15384615384615385	1.0	ⓑ own_language, ⓑ own_regions
lzz	Laz	lzz	Latn	TR	1		 ≡			1.0	0.002664594204507605	0.00975889781859931	0.14666666666666667	1.0	ⓑ own_language, ⓑ own_regions
mww	Hmong Daw	mww	Hmnp	US	1		 ≡			0.6224489795918368	0.013788845441448858	0.03458076740881099	0.13953488372093023	1.0	ⓑ own_language
skr	Saraiki	‫سرائیکی‬	Arab	PK	1		 ≡			0.13513513513513514	0.003223856538384042	0.009986382206082615	0.1368421052631579	1.0	
trw	Torwali	‫توروالی‬	Arab	PK	1		 ≡			0.003243593902043464	0.0031533307055577452	0.009812667261373774	0.1368421052631579	1.0	
pi	Pali	pi	Latn	GB	1		 ≡			1.0	0.0023812223608118835	0.009030704394942806	0.13333333333333333	1.0	ⓑ own_language, ⓑ own_regions
