#Locale	Prov.	Unconf.	Missing	Path*
ba	1	0	0	//ldml/localeDisplayNames/localeDisplayPattern/localeSeparator
ba	3	0	0	//ldml/localeDisplayNames/measurementSystemNames/measurementSystemName[@type='*']
ba	1	0	0	//ldml/localeDisplayNames/scripts/script[@type='*']
ba	2	0	0	//ldml/localeDisplayNames/territories/territory[@type='*']
ba	1	0	0	//ldml/numbers/currencyFormats[@numberSystem='*']/currencyFormatLength/currencyFormat[@type='*']/pattern[@type='*']
ba	1	0	0	//ldml/numbers/decimalFormats[@numberSystem='*']/decimalFormatLength/decimalFormat[@type='*']/pattern[@type='*']
ba	1	0	0	//ldml/numbers/percentFormats[@numberSystem='*']/percentFormatLength/percentFormat[@type='*']/pattern[@type='*']
ba	1	0	0	//ldml/numbers/scientificFormats[@numberSystem='*']/scientificFormatLength/scientificFormat[@type='*']/pattern[@type='*']
ba	1	0	0	//ldml/numbers/symbols[@numberSystem='*']/decimal
ba	1	0	0	//ldml/numbers/symbols[@numberSystem='*']/group
ba	1	0	0	//ldml/numbers/symbols[@numberSystem='*']/minusSign
ba	1	0	0	//ldml/numbers/symbols[@numberSystem='*']/percentSign
ba	1	0	0	//ldml/numbers/symbols[@numberSystem='*']/plusSign
ba	63	0	0	Totals
				
bal	8	0	0	//ldml/dates/calendars/calendar[@type='*']/dateTimeFormats/availableFormats/dateFormatItem[@id='*']
bal	1	0	0	//ldml/dates/calendars/calendar[@type='*']/dateTimeFormats/intervalFormats/intervalFormatFallback
bal	2	0	0	//ldml/dates/calendars/calendar[@type='*']/dayPeriods/dayPeriodContext[@type='*']/dayPeriodWidth[@type='*']/dayPeriod[@type='*']
bal	0	7	0	//ldml/dates/calendars/calendar[@type='*']/days/dayContext[@type='*']/dayWidth[@type='*']/day[@type='*']
bal	0	12	0	//ldml/dates/calendars/calendar[@type='*']/months/monthContext[@type='*']/monthWidth[@type='*']/month[@type='*']
bal	1	0	0	//ldml/dates/timeZoneNames/fallbackFormat
bal	1	0	0	//ldml/dates/timeZoneNames/gmtFormat
bal	1	0	0	//ldml/dates/timeZoneNames/gmtZeroFormat
bal	1	0	0	//ldml/dates/timeZoneNames/hourFormat
bal	1	0	0	//ldml/dates/timeZoneNames/metazone[@type='*']/long/standard
bal	1	0	0	//ldml/dates/timeZoneNames/regionFormat
bal	2	0	0	//ldml/dates/timeZoneNames/regionFormat[@type='*']
bal	1	0	0	//ldml/delimiters/alternateQuotationEnd
bal	1	0	0	//ldml/delimiters/alternateQuotationStart
bal	1	0	0	//ldml/delimiters/quotationEnd
bal	1	0	0	//ldml/delimiters/quotationStart
bal	0	1	0	//ldml/localeDisplayNames/languages/language[@type='*']
bal	0	3	0	//ldml/localeDisplayNames/measurementSystemNames/measurementSystemName[@type='*']
bal	0	2	0	//ldml/localeDisplayNames/scripts/script[@type='*']
bal	0	1	0	//ldml/localeDisplayNames/territories/territory[@type='*']
bal	0	1	0	//ldml/numbers/currencyFormats[@numberSystem='*']/currencyFormatLength/currencyFormat[@type='*']/pattern[@type='*']
bal	0	1	0	//ldml/numbers/decimalFormats[@numberSystem='*']/decimalFormatLength/decimalFormat[@type='*']/pattern[@type='*']
bal	0	1	0	//ldml/numbers/defaultNumberingSystem
bal	0	1	0	//ldml/numbers/percentFormats[@numberSystem='*']/percentFormatLength/percentFormat[@type='*']/pattern[@type='*']
bal	0	1	0	//ldml/numbers/scientificFormats[@numberSystem='*']/scientificFormatLength/scientificFormat[@type='*']/pattern[@type='*']
bal	0	1	0	//ldml/numbers/symbols[@numberSystem='*']/decimal
bal	0	1	0	//ldml/numbers/symbols[@numberSystem='*']/group
bal	0	1	0	//ldml/numbers/symbols[@numberSystem='*']/minusSign
bal	0	1	0	//ldml/numbers/symbols[@numberSystem='*']/percentSign
bal	0	1	0	//ldml/numbers/symbols[@numberSystem='*']/plusSign
bal	23	36	0	Totals
				
bal_Latn	8	0	0	//ldml/dates/calendars/calendar[@type='*']/dateTimeFormats/availableFormats/dateFormatItem[@id='*']
bal_Latn	1	0	0	//ldml/dates/calendars/calendar[@type='*']/dateTimeFormats/intervalFormats/intervalFormatFallback
bal_Latn	2	0	0	//ldml/dates/calendars/calendar[@type='*']/dayPeriods/dayPeriodContext[@type='*']/dayPeriodWidth[@type='*']/dayPeriod[@type='*']
bal_Latn	0	7	0	//ldml/dates/calendars/calendar[@type='*']/days/dayContext[@type='*']/dayWidth[@type='*']/day[@type='*']
bal_Latn	0	12	0	//ldml/dates/calendars/calendar[@type='*']/months/monthContext[@type='*']/monthWidth[@type='*']/month[@type='*']
bal_Latn	1	0	0	//ldml/dates/timeZoneNames/fallbackFormat
bal_Latn	1	0	0	//ldml/dates/timeZoneNames/gmtFormat
bal_Latn	1	0	0	//ldml/dates/timeZoneNames/gmtZeroFormat
bal_Latn	1	0	0	//ldml/dates/timeZoneNames/hourFormat
bal_Latn	1	0	0	//ldml/dates/timeZoneNames/metazone[@type='*']/long/standard
bal_Latn	1	0	0	//ldml/dates/timeZoneNames/regionFormat
bal_Latn	2	0	0	//ldml/dates/timeZoneNames/regionFormat[@type='*']
bal_Latn	0	1	0	//ldml/localeDisplayNames/languages/language[@type='*']
bal_Latn	0	3	0	//ldml/localeDisplayNames/measurementSystemNames/measurementSystemName[@type='*']
bal_Latn	0	2	0	//ldml/localeDisplayNames/scripts/script[@type='*']
bal_Latn	0	1	0	//ldml/localeDisplayNames/territories/territory[@type='*']
bal_Latn	0	1	0	//ldml/numbers/currencyFormats[@numberSystem='*']/currencyFormatLength/currencyFormat[@type='*']/pattern[@type='*']
bal_Latn	0	1	0	//ldml/numbers/decimalFormats[@numberSystem='*']/decimalFormatLength/decimalFormat[@type='*']/pattern[@type='*']
bal_Latn	0	1	0	//ldml/numbers/percentFormats[@numberSystem='*']/percentFormatLength/percentFormat[@type='*']/pattern[@type='*']
bal_Latn	0	1	0	//ldml/numbers/scientificFormats[@numberSystem='*']/scientificFormatLength/scientificFormat[@type='*']/pattern[@type='*']
bal_Latn	0	1	0	//ldml/numbers/symbols[@numberSystem='*']/decimal
bal_Latn	0	1	0	//ldml/numbers/symbols[@numberSystem='*']/group
bal_Latn	0	1	0	//ldml/numbers/symbols[@numberSystem='*']/minusSign
bal_Latn	0	1	0	//ldml/numbers/symbols[@numberSystem='*']/percentSign
bal_Latn	0	1	0	//ldml/numbers/symbols[@numberSystem='*']/plusSign
bal_Latn	19	35	0	Totals
				
bas	2	0	0	//ldml/dates/calendars/calendar[@type='*']/dateTimeFormats/availableFormats/dateFormatItem[@id='*']
bas	1	0	0	//ldml/dates/calendars/calendar[@type='*']/dateTimeFormats/intervalFormats/intervalFormatFallback
bas	1	0	0	//ldml/dates/timeZoneNames/fallbackFormat
bas	1	0	0	//ldml/dates/timeZoneNames/gmtFormat
bas	1	0	0	//ldml/dates/timeZoneNames/gmtZeroFormat
bas	1	0	0	//ldml/dates/timeZoneNames/hourFormat
bas	1	0	0	//ldml/dates/timeZoneNames/metazone[@type='*']/long/standard
bas	1	0	0	//ldml/dates/timeZoneNames/regionFormat
bas	2	0	0	//ldml/dates/timeZoneNames/regionFormat[@type='*']
bas	3	0	0	//ldml/localeDisplayNames/codePatterns/codePattern[@type='*']
bas	1	0	0	//ldml/localeDisplayNames/localeDisplayPattern/localePattern
bas	1	0	0	//ldml/localeDisplayNames/localeDisplayPattern/localeSeparator
bas	3	0	0	//ldml/localeDisplayNames/measurementSystemNames/measurementSystemName[@type='*']
bas	1	0	0	//ldml/localeDisplayNames/scripts/script[@type='*']
bas	1	0	0	//ldml/numbers/scientificFormats[@numberSystem='*']/scientificFormatLength/scientificFormat[@type='*']/pattern[@type='*']
bas	1	0	0	//ldml/numbers/symbols[@numberSystem='*']/minusSign
bas	1	0	0	//ldml/numbers/symbols[@numberSystem='*']/percentSign
bas	1	0	0	//ldml/numbers/symbols[@numberSystem='*']/plusSign
bas	24	0	0	Totals
				
bem	3	0	0	//ldml/dates/calendars/calendar[@type='*']/dateTimeFormats/availableFormats/dateFormatItem[@id='*']
bem	1	0	0	//ldml/dates/calendars/calendar[@type='*']/dateTimeFormats/intervalFormats/intervalFormatFallback
bem	1	0	0	//ldml/dates/timeZoneNames/fallbackFormat
bem	1	0	0	//ldml/dates/timeZoneNames/gmtFormat
bem	1	0	0	//ldml/dates/timeZoneNames/gmtZeroFormat
bem	1	0	0	//ldml/dates/timeZoneNames/hourFormat
bem	1	0	0	//ldml/dates/timeZoneNames/metazone[@type='*']/long/standard
bem	1	0	0	//ldml/dates/timeZoneNames/regionFormat
bem	2	0	0	//ldml/dates/timeZoneNames/regionFormat[@type='*']
bem	3	0	0	//ldml/localeDisplayNames/codePatterns/codePattern[@type='*']
bem	1	0	0	//ldml/localeDisplayNames/localeDisplayPattern/localePattern
bem	1	0	0	//ldml/localeDisplayNames/localeDisplayPattern/localeSeparator
bem	3	0	0	//ldml/localeDisplayNames/measurementSystemNames/measurementSystemName[@type='*']
bem	1	0	0	//ldml/localeDisplayNames/scripts/script[@type='*']
bem	1	0	0	//ldml/numbers/decimalFormats[@numberSystem='*']/decimalFormatLength/decimalFormat[@type='*']/pattern[@type='*']
bem	1	0	0	//ldml/numbers/percentFormats[@numberSystem='*']/percentFormatLength/percentFormat[@type='*']/pattern[@type='*']
bem	1	0	0	//ldml/numbers/scientificFormats[@numberSystem='*']/scientificFormatLength/scientificFormat[@type='*']/pattern[@type='*']
bem	1	0	0	//ldml/numbers/symbols[@numberSystem='*']/decimal
bem	1	0	0	//ldml/numbers/symbols[@numberSystem='*']/group
bem	1	0	0	//ldml/numbers/symbols[@numberSystem='*']/minusSign
bem	1	0	0	//ldml/numbers/symbols[@numberSystem='*']/percentSign
bem	1	0	0	//ldml/numbers/symbols[@numberSystem='*']/plusSign
bem	29	0	0	Totals
				
bez	3	0	0	//ldml/dates/calendars/calendar[@type='*']/dateTimeFormats/availableFormats/dateFormatItem[@id='*']
bez	1	0	0	//ldml/dates/calendars/calendar[@type='*']/dateTimeFormats/intervalFormats/intervalFormatFallback
bez	1	0	0	//ldml/dates/timeZoneNames/fallbackFormat
bez	1	0	0	//ldml/dates/timeZoneNames/gmtFormat
bez	1	0	0	//ldml/dates/timeZoneNames/gmtZeroFormat
bez	1	0	0	//ldml/dates/timeZoneNames/hourFormat
bez	1	0	0	//ldml/dates/timeZoneNames/metazone[@type='*']/long/standard
bez	1	0	0	//ldml/dates/timeZoneNames/regionFormat
bez	2	0	0	//ldml/dates/timeZoneNames/regionFormat[@type='*']
bez	3	0	0	//ldml/localeDisplayNames/codePatterns/codePattern[@type='*']
bez	1	0	0	//ldml/localeDisplayNames/localeDisplayPattern/localePattern
bez	1	0	0	//ldml/localeDisplayNames/localeDisplayPattern/localeSeparator
bez	3	0	0	//ldml/localeDisplayNames/measurementSystemNames/measurementSystemName[@type='*']
bez	1	0	0	//ldml/localeDisplayNames/scripts/script[@type='*']
bez	1	0	0	//ldml/numbers/decimalFormats[@numberSystem='*']/decimalFormatLength/decimalFormat[@type='*']/pattern[@type='*']
bez	1	0	0	//ldml/numbers/percentFormats[@numberSystem='*']/percentFormatLength/percentFormat[@type='*']/pattern[@type='*']
bez	1	0	0	//ldml/numbers/scientificFormats[@numberSystem='*']/scientificFormatLength/scientificFormat[@type='*']/pattern[@type='*']
bez	1	0	0	//ldml/numbers/symbols[@numberSystem='*']/decimal
bez	1	0	0	//ldml/numbers/symbols[@numberSystem='*']/group
bez	1	0	0	//ldml/numbers/symbols[@numberSystem='*']/minusSign
bez	1	0	0	//ldml/numbers/symbols[@numberSystem='*']/percentSign
bez	1	0	0	//ldml/numbers/symbols[@numberSystem='*']/plusSign
bez	29	0	0	Totals
				
bgn	8	0	0	//ldml/dates/calendars/calendar[@type='*']/dateTimeFormats/availableFormats/dateFormatItem[@id='*']
bgn	1	0	0	//ldml/dates/calendars/calendar[@type='*']/dateTimeFormats/intervalFormats/intervalFormatFallback
bgn	2	0	0	//ldml/dates/calendars/calendar[@type='*']/dayPeriods/dayPeriodContext[@type='*']/dayPeriodWidth[@type='*']/dayPeriod[@type='*']
bgn	7	0	0	//ldml/dates/calendars/calendar[@type='*']/days/dayContext[@type='*']/dayWidth[@type='*']/day[@type='*']
bgn	12	0	0	//ldml/dates/calendars/calendar[@type='*']/months/monthContext[@type='*']/monthWidth[@type='*']/month[@type='*']
bgn	1	0	0	//ldml/dates/timeZoneNames/fallbackFormat
bgn	1	0	0	//ldml/dates/timeZoneNames/gmtFormat
bgn	1	0	0	//ldml/dates/timeZoneNames/gmtZeroFormat
bgn	1	0	0	//ldml/dates/timeZoneNames/hourFormat
bgn	1	0	0	//ldml/dates/timeZoneNames/metazone[@type='*']/long/standard
bgn	2	0	0	//ldml/dates/timeZoneNames/regionFormat[@type='*']
bgn	1	0	0	//ldml/delimiters/alternateQuotationEnd
bgn	1	0	0	//ldml/delimiters/alternateQuotationStart
bgn	1	0	0	//ldml/delimiters/quotationEnd
bgn	1	0	0	//ldml/delimiters/quotationStart
bgn	3	0	0	//ldml/localeDisplayNames/codePatterns/codePattern[@type='*']
bgn	1	0	0	//ldml/localeDisplayNames/localeDisplayPattern/localePattern
bgn	1	0	0	//ldml/localeDisplayNames/localeDisplayPattern/localeSeparator
bgn	4	0	0	//ldml/localeDisplayNames/territories/territory[@type='*']
bgn	1	0	0	//ldml/numbers/currencyFormats[@numberSystem='*']/currencyFormatLength/currencyFormat[@type='*']/pattern[@type='*']
bgn	1	0	0	//ldml/numbers/decimalFormats[@numberSystem='*']/decimalFormatLength/decimalFormat[@type='*']/pattern[@type='*']
bgn	1	0	0	//ldml/numbers/percentFormats[@numberSystem='*']/percentFormatLength/percentFormat[@type='*']/pattern[@type='*']
bgn	1	0	0	//ldml/numbers/scientificFormats[@numberSystem='*']/scientificFormatLength/scientificFormat[@type='*']/pattern[@type='*']
bgn	54	0	0	Totals
				
blo	8	0	0	//ldml/dates/calendars/calendar[@type='*']/dateTimeFormats/availableFormats/dateFormatItem[@id='*']
blo	1	0	0	//ldml/dates/calendars/calendar[@type='*']/dateTimeFormats/intervalFormats/intervalFormatFallback
blo	2	0	0	//ldml/dates/calendars/calendar[@type='*']/dayPeriods/dayPeriodContext[@type='*']/dayPeriodWidth[@type='*']/dayPeriod[@type='*']
blo	7	0	0	//ldml/dates/calendars/calendar[@type='*']/days/dayContext[@type='*']/dayWidth[@type='*']/day[@type='*']
blo	12	0	0	//ldml/dates/calendars/calendar[@type='*']/months/monthContext[@type='*']/monthWidth[@type='*']/month[@type='*']
blo	1	0	0	//ldml/dates/timeZoneNames/fallbackFormat
blo	1	0	0	//ldml/dates/timeZoneNames/gmtFormat
blo	1	0	0	//ldml/dates/timeZoneNames/gmtZeroFormat
blo	1	0	0	//ldml/dates/timeZoneNames/hourFormat
blo	1	0	0	//ldml/dates/timeZoneNames/metazone[@type='*']/long/standard
blo	1	0	0	//ldml/dates/timeZoneNames/regionFormat
blo	2	0	0	//ldml/dates/timeZoneNames/regionFormat[@type='*']
blo	1	0	0	//ldml/delimiters/alternateQuotationEnd
blo	1	0	0	//ldml/delimiters/alternateQuotationStart
blo	1	0	0	//ldml/delimiters/quotationEnd
blo	1	0	0	//ldml/delimiters/quotationStart
blo	3	0	0	//ldml/localeDisplayNames/codePatterns/codePattern[@type='*']
blo	2	0	0	//ldml/localeDisplayNames/languages/language[@type='*']
blo	1	0	0	//ldml/localeDisplayNames/localeDisplayPattern/localePattern
blo	1	0	0	//ldml/localeDisplayNames/localeDisplayPattern/localeSeparator
blo	3	0	0	//ldml/localeDisplayNames/measurementSystemNames/measurementSystemName[@type='*']
blo	1	0	0	//ldml/localeDisplayNames/scripts/script[@type='*']
blo	3	0	0	//ldml/localeDisplayNames/territories/territory[@type='*']
blo	1	0	0	//ldml/numbers/currencyFormats[@numberSystem='*']/currencyFormatLength/currencyFormat[@type='*']/pattern[@type='*']
blo	1	0	0	//ldml/numbers/decimalFormats[@numberSystem='*']/decimalFormatLength/decimalFormat[@type='*']/pattern[@type='*']
blo	1	0	0	//ldml/numbers/percentFormats[@numberSystem='*']/percentFormatLength/percentFormat[@type='*']/pattern[@type='*']
blo	1	0	0	//ldml/numbers/scientificFormats[@numberSystem='*']/scientificFormatLength/scientificFormat[@type='*']/pattern[@type='*']
blo	1	0	0	//ldml/numbers/symbols[@numberSystem='*']/decimal
blo	1	0	0	//ldml/numbers/symbols[@numberSystem='*']/group
blo	1	0	0	//ldml/numbers/symbols[@numberSystem='*']/minusSign
blo	1	0	0	//ldml/numbers/symbols[@numberSystem='*']/percentSign
blo	1	0	0	//ldml/numbers/symbols[@numberSystem='*']/plusSign
blo	65	0	0	Totals
				
blt	8	0	0	//ldml/dates/calendars/calendar[@type='*']/dateTimeFormats/availableFormats/dateFormatItem[@id='*']
blt	1	0	0	//ldml/dates/calendars/calendar[@type='*']/dateTimeFormats/intervalFormats/intervalFormatFallback
blt	2	0	0	//ldml/dates/calendars/calendar[@type='*']/dayPeriods/dayPeriodContext[@type='*']/dayPeriodWidth[@type='*']/dayPeriod[@type='*']
blt	7	0	0	//ldml/dates/calendars/calendar[@type='*']/days/dayContext[@type='*']/dayWidth[@type='*']/day[@type='*']
blt	12	0	0	//ldml/dates/calendars/calendar[@type='*']/months/monthContext[@type='*']/monthWidth[@type='*']/month[@type='*']
blt	1	0	0	//ldml/dates/timeZoneNames/fallbackFormat
blt	1	0	0	//ldml/dates/timeZoneNames/gmtFormat
blt	1	0	0	//ldml/dates/timeZoneNames/gmtZeroFormat
blt	1	0	0	//ldml/dates/timeZoneNames/hourFormat
blt	1	0	0	//ldml/dates/timeZoneNames/metazone[@type='*']/long/standard
blt	1	0	0	//ldml/dates/timeZoneNames/regionFormat
blt	2	0	0	//ldml/dates/timeZoneNames/regionFormat[@type='*']
blt	1	0	0	//ldml/delimiters/alternateQuotationEnd
blt	1	0	0	//ldml/delimiters/alternateQuotationStart
blt	1	0	0	//ldml/delimiters/quotationEnd
blt	1	0	0	//ldml/delimiters/quotationStart
blt	3	0	0	//ldml/localeDisplayNames/codePatterns/codePattern[@type='*']
blt	1	0	0	//ldml/localeDisplayNames/languages/language[@type='*']
blt	1	0	0	//ldml/localeDisplayNames/localeDisplayPattern/localePattern
blt	1	0	0	//ldml/localeDisplayNames/localeDisplayPattern/localeSeparator
blt	3	0	0	//ldml/localeDisplayNames/measurementSystemNames/measurementSystemName[@type='*']
blt	1	0	0	//ldml/localeDisplayNames/scripts/script[@type='*']
blt	2	0	0	//ldml/localeDisplayNames/territories/territory[@type='*']
blt	1	0	0	//ldml/numbers/currencyFormats[@numberSystem='*']/currencyFormatLength/currencyFormat[@type='*']/pattern[@type='*']
blt	1	0	0	//ldml/numbers/decimalFormats[@numberSystem='*']/decimalFormatLength/decimalFormat[@type='*']/pattern[@type='*']
blt	1	0	0	//ldml/numbers/percentFormats[@numberSystem='*']/percentFormatLength/percentFormat[@type='*']/pattern[@type='*']
blt	1	0	0	//ldml/numbers/scientificFormats[@numberSystem='*']/scientificFormatLength/scientificFormat[@type='*']/pattern[@type='*']
blt	1	0	0	//ldml/numbers/symbols[@numberSystem='*']/decimal
blt	1	0	0	//ldml/numbers/symbols[@numberSystem='*']/group
blt	1	0	0	//ldml/numbers/symbols[@numberSystem='*']/minusSign
blt	1	0	0	//ldml/numbers/symbols[@numberSystem='*']/percentSign
blt	1	0	0	//ldml/numbers/symbols[@numberSystem='*']/plusSign
blt	63	0	0	Totals
				
bm	6	0	0	//ldml/dates/calendars/calendar[@type='*']/dateTimeFormats/availableFormats/dateFormatItem[@id='*']
bm	1	0	0	//ldml/dates/calendars/calendar[@type='*']/dateTimeFormats/intervalFormats/intervalFormatFallback
bm	2	0	0	//ldml/dates/calendars/calendar[@type='*']/dayPeriods/dayPeriodContext[@type='*']/dayPeriodWidth[@type='*']/dayPeriod[@type='*']
bm	1	0	0	//ldml/dates/timeZoneNames/fallbackFormat
bm	1	0	0	//ldml/dates/timeZoneNames/gmtFormat
bm	1	0	0	//ldml/dates/timeZoneNames/gmtZeroFormat
bm	1	0	0	//ldml/dates/timeZoneNames/hourFormat
bm	1	0	0	//ldml/dates/timeZoneNames/metazone[@type='*']/long/standard
bm	1	0	0	//ldml/dates/timeZoneNames/regionFormat
bm	2	0	0	//ldml/dates/timeZoneNames/regionFormat[@type='*']
bm	3	0	0	//ldml/localeDisplayNames/codePatterns/codePattern[@type='*']
bm	1	0	0	//ldml/localeDisplayNames/localeDisplayPattern/localePattern
bm	1	0	0	//ldml/localeDisplayNames/localeDisplayPattern/localeSeparator
bm	3	0	0	//ldml/localeDisplayNames/measurementSystemNames/measurementSystemName[@type='*']
bm	2	0	0	//ldml/localeDisplayNames/scripts/script[@type='*']
bm	1	0	0	//ldml/numbers/decimalFormats[@numberSystem='*']/decimalFormatLength/decimalFormat[@type='*']/pattern[@type='*']
bm	1	0	0	//ldml/numbers/percentFormats[@numberSystem='*']/percentFormatLength/percentFormat[@type='*']/pattern[@type='*']
bm	1	0	0	//ldml/numbers/scientificFormats[@numberSystem='*']/scientificFormatLength/scientificFormat[@type='*']/pattern[@type='*']
bm	1	0	0	//ldml/numbers/symbols[@numberSystem='*']/decimal
bm	1	0	0	//ldml/numbers/symbols[@numberSystem='*']/group
bm	1	0	0	//ldml/numbers/symbols[@numberSystem='*']/minusSign
bm	1	0	0	//ldml/numbers/symbols[@numberSystem='*']/percentSign
bm	1	0	0	//ldml/numbers/symbols[@numberSystem='*']/plusSign
bm	35	0	0	Totals
				
bm_Nkoo	6	0	2	//ldml/dates/calendars/calendar[@type='*']/dateTimeFormats/availableFormats/dateFormatItem[@id='*']
bm_Nkoo	1	0	0	//ldml/dates/calendars/calendar[@type='*']/dateTimeFormats/intervalFormats/intervalFormatFallback
bm_Nkoo	2	0	0	//ldml/dates/calendars/calendar[@type='*']/dayPeriods/dayPeriodContext[@type='*']/dayPeriodWidth[@type='*']/dayPeriod[@type='*']
bm_Nkoo	7	0	0	//ldml/dates/calendars/calendar[@type='*']/days/dayContext[@type='*']/dayWidth[@type='*']/day[@type='*']
bm_Nkoo	12	0	0	//ldml/dates/calendars/calendar[@type='*']/months/monthContext[@type='*']/monthWidth[@type='*']/month[@type='*']
bm_Nkoo	1	0	0	//ldml/dates/timeZoneNames/fallbackFormat
bm_Nkoo	1	0	0	//ldml/dates/timeZoneNames/gmtFormat
bm_Nkoo	1	0	0	//ldml/dates/timeZoneNames/gmtZeroFormat
bm_Nkoo	1	0	0	//ldml/dates/timeZoneNames/hourFormat
bm_Nkoo	1	0	0	//ldml/dates/timeZoneNames/metazone[@type='*']/long/standard
bm_Nkoo	1	0	0	//ldml/dates/timeZoneNames/regionFormat
bm_Nkoo	2	0	0	//ldml/dates/timeZoneNames/regionFormat[@type='*']
bm_Nkoo	1	0	0	//ldml/delimiters/alternateQuotationEnd
bm_Nkoo	1	0	0	//ldml/delimiters/alternateQuotationStart
bm_Nkoo	1	0	0	//ldml/delimiters/quotationEnd
bm_Nkoo	1	0	0	//ldml/delimiters/quotationStart
bm_Nkoo	3	0	0	//ldml/localeDisplayNames/codePatterns/codePattern[@type='*']
bm_Nkoo	3	0	0	//ldml/localeDisplayNames/languages/language[@type='*']
bm_Nkoo	1	0	0	//ldml/localeDisplayNames/localeDisplayPattern/localePattern
bm_Nkoo	1	0	0	//ldml/localeDisplayNames/localeDisplayPattern/localeSeparator
bm_Nkoo	3	0	0	//ldml/localeDisplayNames/measurementSystemNames/measurementSystemName[@type='*']
bm_Nkoo	2	0	0	//ldml/localeDisplayNames/scripts/script[@type='*']
