# Grammatical Features
#Locale	ID	Feature	Usage	Values
Finnish	fi	grammaticalCase	general	nominative, genitive, partitive, instrumental, ablative, inessive, elative, illative, adessive, allative, essive, translative, abessive, comitative
Finnish	fi	grammaticalCase	units	nominative, genitive, partitive, elative, illative

# Minimal Pairs
#Type	Code	Pattern	Formatted Sample
Plural	one	{0} päivä	<div class='cldr_example'><span class='cldr_substituted'>1</span> päivä</div><div class='cldr_example'>❌  <span class='cldr_substituted'>2</span> päivä</div>
Plural	other	{0} päivää	<div class='cldr_example'><span class='cldr_substituted'>2</span> päivää</div><div class='cldr_example'>❌  <span class='cldr_substituted'>1</span> päivää</div>
Case (for measurement units)	nominative	{0} päivä	<div class='cldr_example'><span class='cldr_substituted'>1 kulmaminuutti</span> päivä</div><div class='cldr_example'>❌  <span class='cldr_substituted'>1 kulmaminuutista</span> päivä</div>
Case (for measurement units)	genitive	{0} päivän	<div class='cldr_example'><span class='cldr_substituted'>2 kulmaminuutin</span> päivän</div><div class='cldr_example'>❌  <span class='cldr_substituted'>1 kulmaminuutista</span> päivän</div>
Case (for measurement units)	partitive	{0} päivää	<div class='cldr_example'><span class='cldr_substituted'>1 kulmaminuuttia</span> päivää</div><div class='cldr_example'>❌  <span class='cldr_substituted'>1 kulmaminuutista</span> päivää</div>
Case (for measurement units)	elative	{0} päivästä	<div class='cldr_example'><span class='cldr_substituted'>1 kulmaminuutista</span> päivästä</div><div class='cldr_example'>❌  <span class='cldr_substituted'>2 kulmaminuutin</span> päivästä</div>
Case (for measurement units)	illative	{0} päivään	<div class='cldr_example'><span class='cldr_substituted'>1 kulmaminuuttiin</span> päivään</div><div class='cldr_example'>❌  <span class='cldr_substituted'>1 kulmaminuutista</span> päivään</div>

# Unit Case and Gender Info
#Quantity	Unit	Case	Pattern for one	Case MP + pattern with 1.0	Pattern for other	Case MP + pattern with 2.0
length	light-year • ( = 9460730472580.8 km)	nominative	{0} valovuosi	1 valovuosi päivä	{0} valovuotta	2 valovuotta päivä
length	light-year • ( = 9460730472580.8 km)	genitive	{0} valovuosi	1 valovuosi päivän	{0} valovuotta	2 valovuotta päivän
length	light-year • ( = 9460730472580.8 km)	partitive	{0} valovuosi	1 valovuosi päivää	{0} valovuotta	2 valovuotta päivää
length	light-year • ( = 9460730472580.8 km)	elative	{0} valovuosi	1 valovuosi päivästä	{0} valovuotta	2 valovuotta päivästä
length	light-year • ( = 9460730472580.8 km)	illative	{0} valovuosi	1 valovuosi päivään	{0} valovuotta	2 valovuotta päivään
length	parsec • ( = ~3.085677581491367E13 km)	nominative	{0} parsek	1 parsek päivä	{0} parsekia	2 parsekia päivä
length	parsec • ( = ~3.085677581491367E13 km)	genitive	{0} parsek	1 parsek päivän	{0} parsekia	2 parsekia päivän
length	parsec • ( = ~3.085677581491367E13 km)	partitive	{0} parsek	1 parsek päivää	{0} parsekia	2 parsekia päivää
length	parsec • ( = ~3.085677581491367E13 km)	elative	{0} parsek	1 parsek päivästä	{0} parsekia	2 parsekia päivästä
length	parsec • ( = ~3.085677581491367E13 km)	illative	{0} parsek	1 parsek päivään	{0} parsekia	2 parsekia päivään
luminous-flux	lumen	nominative	{0} luumen	1 luumen päivä	{0} luumenia	2 luumenia päivä
luminous-flux	lumen	genitive	{0} luumenin	1 luumenin päivän	{0} luumenin	2 luumenin päivän
luminous-flux	lumen	partitive	{0} luumenia	1 luumenia päivää	{0} luumenia	2 luumenia päivää
luminous-flux	lumen	elative	{0} luumenista	1 luumenista päivästä	{0} luumenista	2 luumenista päivästä
luminous-flux	lumen	illative	{0} luumeniin	1 luumeniin päivään	{0} luumeniin	2 luumeniin päivään
luminous-intensity	candela	nominative	{0} kandela	1 kandela päivä	{0} kandelaa	2 kandelaa päivä
luminous-intensity	candela	genitive	{0} kandelan	1 kandelan päivän	{0} kandelan	2 kandelan päivän
luminous-intensity	candela	partitive	{0} kandelaa	1 kandelaa päivää	{0} kandelaa	2 kandelaa päivää
luminous-intensity	candela	elative	{0} kandelasta	1 kandelasta päivästä	{0} kandelasta	2 kandelasta päivästä
luminous-intensity	candela	illative	{0} kandelaan	1 kandelaan päivään	{0} kandelaan	2 kandelaan päivään
mass	micrograms	nominative	{0} mikrogramma	1 mikrogramma päivä	{0} mikrogrammaa	2 mikrogrammaa päivä
mass	micrograms	genitive	{0} mikrogramman	1 mikrogramman päivän	{0} mikrogramman	2 mikrogramman päivän
mass	micrograms	partitive	{0} mikrogrammaa	1 mikrogrammaa päivää	{0} mikrogrammaa	2 mikrogrammaa päivää
mass	micrograms	elative	{0} mikrogrammasta	1 mikrogrammasta päivästä	{0} mikrogrammasta	2 mikrogrammasta päivästä
mass	micrograms	illative	{0} mikrogrammaan	1 mikrogrammaan päivään	{0} mikrogrammaan	2 mikrogrammaan päivään
mass	milligrams	nominative	{0} milligramma	1 milligramma päivä	{0} milligrammaa	2 milligrammaa päivä
mass	milligrams	genitive	{0} milligramman	1 milligramman päivän	{0} milligramman	2 milligramman päivän
mass	milligrams	partitive	{0} milligrammaa	1 milligrammaa päivää	{0} milligrammaa	2 milligrammaa päivää
mass	milligrams	elative	{0} milligrammasta	1 milligrammasta päivästä	{0} milligrammasta	2 milligrammasta päivästä
mass	milligrams	illative	{0} milligrammaan	1 milligrammaan päivään	{0} milligrammaan	2 milligrammaan päivään
mass	grain • ( = 64.79891 mg)	nominative	{0} graani	1 graani päivä	{0} graania	2 graania päivä
mass	grain • ( = 64.79891 mg)	genitive	{0} graani	1 graani päivän	{0} graania	2 graania päivän
mass	grain • ( = 64.79891 mg)	partitive	{0} graani	1 graani päivää	{0} graania	2 graania päivää
mass	grain • ( = 64.79891 mg)	elative	{0} graani	1 graani päivästä	{0} graania	2 graania päivästä
mass	grain • ( = 64.79891 mg)	illative	{0} graani	1 graani päivään	{0} graania	2 graania päivään
mass	carat • ( = 200 mg)	nominative	{0} karaatti	1 karaatti päivä	{0} karaattia	2 karaattia päivä
mass	carat • ( = 200 mg)	genitive	{0} karaatin	1 karaatin päivän	{0} karaatin	2 karaatin päivän
mass	carat • ( = 200 mg)	partitive	{0} karaattia	1 karaattia päivää	{0} karaattia	2 karaattia päivää
mass	carat • ( = 200 mg)	elative	{0} karaatista	1 karaatista päivästä	{0} karaatista	2 karaatista päivästä
mass	carat • ( = 200 mg)	illative	{0} karaattiin	1 karaattiin päivään	{0} karaattiin	2 karaattiin päivään
mass	grams	nominative	{0} gramma	1 gramma päivä	{0} grammaa	2 grammaa päivä
mass	grams	genitive	{0} gramman	1 gramman päivän	{0} gramman	2 gramman päivän
mass	grams	partitive	{0} grammaa	1 grammaa päivää	{0} grammaa	2 grammaa päivää
mass	grams	elative	{0} grammasta	1 grammasta päivästä	{0} grammasta	2 grammasta päivästä
mass	grams	illative	{0} grammaan	1 grammaan päivään	{0} grammaan	2 grammaan päivään
mass	ounce • ( = 28.349523125 g)	nominative	{0} unssi	1 unssi päivä	{0} unssia	2 unssia päivä
mass	ounce • ( = 28.349523125 g)	genitive	{0} unssi	1 unssi päivän	{0} unssia	2 unssia päivän
mass	ounce • ( = 28.349523125 g)	partitive	{0} unssi	1 unssi päivää	{0} unssia	2 unssia päivää
mass	ounce • ( = 28.349523125 g)	elative	{0} unssi	1 unssi päivästä	{0} unssia	2 unssia päivästä
mass	ounce • ( = 28.349523125 g)	illative	{0} unssi	1 unssi päivään	{0} unssia	2 unssia päivään
mass	ounce-troy • ( = 31.10348 g)	nominative	{0} troy-unssi	1 troy-unssi päivä	{0} troy-unssia	2 troy-unssia päivä
mass	ounce-troy • ( = 31.10348 g)	genitive	{0} troy-unssi	1 troy-unssi päivän	{0} troy-unssia	2 troy-unssia päivän
mass	ounce-troy • ( = 31.10348 g)	partitive	{0} troy-unssi	1 troy-unssi päivää	{0} troy-unssia	2 troy-unssia päivää
mass	ounce-troy • ( = 31.10348 g)	elative	{0} troy-unssi	1 troy-unssi päivästä	{0} troy-unssia	2 troy-unssia päivästä
mass	ounce-troy • ( = 31.10348 g)	illative	{0} troy-unssi	1 troy-unssi päivään	{0} troy-unssia	2 troy-unssia päivään
mass	pound • ( = 453.59237 g)	nominative	{0} pauna	1 pauna päivä	{0} paunaa	2 paunaa päivä
mass	pound • ( = 453.59237 g)	genitive	{0} pauna	1 pauna päivän	{0} paunaa	2 paunaa päivän
mass	pound • ( = 453.59237 g)	partitive	{0} pauna	1 pauna päivää	{0} paunaa	2 paunaa päivää
mass	pound • ( = 453.59237 g)	elative	{0} pauna	1 pauna päivästä	{0} paunaa	2 paunaa päivästä
mass	pound • ( = 453.59237 g)	illative	{0} pauna	1 pauna päivään	{0} paunaa	2 paunaa päivään
mass	kilograms	nominative	{0} kilogramma	1 kilogramma päivä	{0} kilogrammaa	2 kilogrammaa päivä
mass	kilograms	genitive	{0} kilogramman	1 kilogramman päivän	{0} kilogramman	2 kilogramman päivän
mass	kilograms	partitive	{0} kilogrammaa	1 kilogrammaa päivää	{0} kilogrammaa	2 kilogrammaa päivää
mass	kilograms	elative	{0} kilogrammasta	1 kilogrammasta päivästä	{0} kilogrammasta	2 kilogrammasta päivästä
mass	kilograms	illative	{0} kilogrammaan	1 kilogrammaan päivään	{0} kilogrammaan	2 kilogrammaan päivään
mass	stone • ( = 6.35029318 kg)	nominative	{0} stone	1 stone päivä	{0} stonea	2 stonea päivä
mass	stone • ( = 6.35029318 kg)	genitive	{0} stone	1 stone päivän	{0} stonea	2 stonea päivän
mass	stone • ( = 6.35029318 kg)	partitive	{0} stone	1 stone päivää	{0} stonea	2 stonea päivää
mass	stone • ( = 6.35029318 kg)	elative	{0} stone	1 stone päivästä	{0} stonea	2 stonea päivästä
mass	stone • ( = 6.35029318 kg)	illative	{0} stone	1 stone päivään	{0} stonea	2 stonea päivään
mass	ton • ( = 0.90718474 t)	nominative	{0} am. tonni	1 am. tonni päivä	{0} am. tonnia	2 am. tonnia päivä
mass	ton • ( = 0.90718474 t)	genitive	{0} am. tonni	1 am. tonni päivän	{0} am. tonnia	2 am. tonnia päivän
mass	ton • ( = 0.90718474 t)	partitive	{0} am. tonni	1 am. tonni päivää	{0} am. tonnia	2 am. tonnia päivää
mass	ton • ( = 0.90718474 t)	elative	{0} am. tonni	1 am. tonni päivästä	{0} am. tonnia	2 am. tonnia päivästä
mass	ton • ( = 0.90718474 t)	illative	{0} am. tonni	1 am. tonni päivään	{0} am. tonnia	2 am. tonnia päivään
mass	metric tons	nominative	{0} tonni	1 tonni päivä	{0} tonnia	2 tonnia päivä
mass	metric tons	genitive	{0} tonnin	1 tonnin päivän	{0} tonnin	2 tonnin päivän
mass	metric tons	partitive	{0} tonnia	1 tonnia päivää	{0} tonnia	2 tonnia päivää
mass	metric tons	elative	{0} tonnista	1 tonnista päivästä	{0} tonnista	2 tonnista päivästä
mass	metric tons	illative	{0} tonniin	1 tonniin päivään	{0} tonniin	2 tonniin päivään
mass	earth-mass • ( = 5972200000000000000000 t)	nominative	{0} Maan massa	1 Maan massa päivä	{0} Maan massaa	2 Maan massaa päivä
mass	earth-mass • ( = 5972200000000000000000 t)	genitive	{0} Maan massa	1 Maan massa päivän	{0} Maan massaa	2 Maan massaa päivän
mass	earth-mass • ( = 5972200000000000000000 t)	partitive	{0} Maan massa	1 Maan massa päivää	{0} Maan massaa	2 Maan massaa päivää
mass	earth-mass • ( = 5972200000000000000000 t)	elative	{0} Maan massa	1 Maan massa päivästä	{0} Maan massaa	2 Maan massaa päivästä
mass	earth-mass • ( = 5972200000000000000000 t)	illative	{0} Maan massa	1 Maan massa päivään	{0} Maan massaa	2 Maan massaa päivään
mass	solar-mass • ( = 1988470000000000000000000000 t)	nominative	{0} auringon massa	1 auringon massa päivä	{0} auringon massaa	2 auringon massaa päivä
mass	solar-mass • ( = 1988470000000000000000000000 t)	genitive	{0} auringon massa	1 auringon massa päivän	{0} auringon massaa	2 auringon massaa päivän
mass	solar-mass • ( = 1988470000000000000000000000 t)	partitive	{0} auringon massa	1 auringon massa päivää	{0} auringon massaa	2 auringon massaa päivää
mass	solar-mass • ( = 1988470000000000000000000000 t)	elative	{0} auringon massa	1 auringon massa päivästä	{0} auringon massaa	2 auringon massaa päivästä
mass	solar-mass • ( = 1988470000000000000000000000 t)	illative	{0} auringon massa	1 auringon massa päivään	{0} auringon massaa	2 auringon massaa päivään
night-duration	nights	nominative	{0} night	1 night päivä	{0} night	2 night päivä
night-duration	nights	genitive	{0} night	1 night päivän	{0} night	2 night päivän
night-duration	nights	partitive	{0} night	1 night päivää	{0} night	2 night päivää
night-duration	nights	elative	{0} night	1 night päivästä	{0} night	2 night päivästä
night-duration	nights	illative	{0} night	1 night päivään	{0} night	2 night päivään
portion	parts per billion	nominative	{0} ppb	1 ppb päivä	{0} ppb	2 ppb päivä
portion	parts per billion	genitive	{0} ppb	1 ppb päivän	{0} ppb	2 ppb päivän
portion	parts per billion	partitive	{0} ppb	1 ppb päivää	{0} ppb	2 ppb päivää
portion	parts per billion	elative	{0} ppb	1 ppb päivästä	{0} ppb	2 ppb päivästä
portion	parts per billion	illative	{0} ppb	1 ppb päivään	{0} ppb	2 ppb päivään
portion	parts per million	nominative	{0} miljoonasosa	1 miljoonasosa päivä	{0} miljoonasosaa	2 miljoonasosaa päivä
portion	parts per million	genitive	{0} miljoonasosan	1 miljoonasosan päivän	{0} miljoonasosan	2 miljoonasosan päivän
portion	parts per million	partitive	{0} miljoonasosaa	1 miljoonasosaa päivää	{0} miljoonasosaa	2 miljoonasosaa päivää
portion	parts per million	elative	{0} miljoonasosasta	1 miljoonasosasta päivästä	{0} miljoonasosasta	2 miljoonasosasta päivästä
portion	parts per million	illative	{0} miljoonasosaan	1 miljoonasosaan päivään	{0} miljoonasosaan	2 miljoonasosaan päivään
portion	permyriad	nominative	{0} peruspiste	1 peruspiste päivä	{0} peruspistettä	2 peruspistettä päivä
portion	permyriad	genitive	{0} peruspisteen	1 peruspisteen päivän	{0} peruspisteen	2 peruspisteen päivän
portion	permyriad	partitive	{0} peruspistettä	1 peruspistettä päivää	{0} peruspistettä	2 peruspistettä päivää
portion	permyriad	elative	{0} peruspisteestä	1 peruspisteestä päivästä	{0} peruspisteestä	2 peruspisteestä päivästä
portion	permyriad	illative	{0} peruspisteeseen	1 peruspisteeseen päivään	{0} peruspisteeseen	2 peruspisteeseen päivään
portion	permille	nominative	{0} promille	1 promille päivä	{0} promillea	2 promillea päivä
portion	permille	genitive	{0} promillen	1 promillen päivän	{0} promillen	2 promillen päivän
portion	permille	partitive	{0} promillea	1 promillea päivää	{0} promillea	2 promillea päivää
portion	permille	elative	{0} promillesta	1 promillesta päivästä	{0} promillesta	2 promillesta päivästä
portion	permille	illative	{0} promilleen	1 promilleen päivään	{0} promilleen	2 promilleen päivään
portion	percent	nominative	{0} prosentti	1 prosentti päivä	{0} prosenttia	2 prosenttia päivä
portion	percent	genitive	{0} prosentin	1 prosentin päivän	{0} prosentin	2 prosentin päivän
portion	percent	partitive	{0} prosenttia	1 prosenttia päivää	{0} prosenttia	2 prosenttia päivää
portion	percent	elative	{0} prosentista	1 prosentista päivästä	{0} prosentista	2 prosentista päivästä
portion	percent	illative	{0} prosenttiin	1 prosenttiin päivään	{0} prosenttiin	2 prosenttiin päivään
portion	karat • ( = 4.1˙6%)	nominative	{0} karaatti	1 karaatti päivä	{0} karaattia	2 karaattia päivä
portion	karat • ( = 4.1˙6%)	genitive	{0} karaatin	1 karaatin päivän	{0} karaatin	2 karaatin päivän
portion	karat • ( = 4.1˙6%)	partitive	{0} karaattia	1 karaattia päivää	{0} karaattia	2 karaattia päivää
portion	karat • ( = 4.1˙6%)	elative	{0} karaatista	1 karaatista päivästä	{0} karaatista	2 karaatista päivästä
portion	karat • ( = 4.1˙6%)	illative	{0} karaattiin	1 karaattiin päivään	{0} karaattiin	2 karaattiin päivään
power	milliwatts	nominative	{0} milliwatti	1 milliwatti päivä	{0} milliwattia	2 milliwattia päivä
power	milliwatts	genitive	{0} milliwatin	1 milliwatin päivän	{0} milliwatin	2 milliwatin päivän
power	milliwatts	partitive	{0} milliwattia	1 milliwattia päivää	{0} milliwattia	2 milliwattia päivää
power	milliwatts	elative	{0} milliwatista	1 milliwatista päivästä	{0} milliwatista	2 milliwatista päivästä
power	milliwatts	illative	{0} milliwattiin	1 milliwattiin päivään	{0} milliwattiin	2 milliwattiin päivään
power	watts	nominative	{0} watti	1 watti päivä	{0} wattia	2 wattia päivä
power	watts	genitive	{0} watin	1 watin päivän	{0} watin	2 watin päivän
power	watts	partitive	{0} wattia	1 wattia päivää	{0} wattia	2 wattia päivää
power	watts	elative	{0} watista	1 watista päivästä	{0} watista	2 watista päivästä
power	watts	illative	{0} wattiin	1 wattiin päivään	{0} wattiin	2 wattiin päivään
power	horsepower • ( = 0.74569987158227022 kW)	nominative	{0} hevosvoima	1 hevosvoima päivä	{0} hevosvoimaa	2 hevosvoimaa päivä
power	horsepower • ( = 0.74569987158227022 kW)	genitive	{0} hevosvoima	1 hevosvoima päivän	{0} hevosvoimaa	2 hevosvoimaa päivän
power	horsepower • ( = 0.74569987158227022 kW)	partitive	{0} hevosvoima	1 hevosvoima päivää	{0} hevosvoimaa	2 hevosvoimaa päivää
power	horsepower • ( = 0.74569987158227022 kW)	elative	{0} hevosvoima	1 hevosvoima päivästä	{0} hevosvoimaa	2 hevosvoimaa päivästä
power	horsepower • ( = 0.74569987158227022 kW)	illative	{0} hevosvoima	1 hevosvoima päivään	{0} hevosvoimaa	2 hevosvoimaa päivään
power	kilowatts	nominative	{0} kilowatti	1 kilowatti päivä	{0} kilowattia	2 kilowattia päivä
power	kilowatts	genitive	{0} kilowatin	1 kilowatin päivän	{0} kilowatin	2 kilowatin päivän
power	kilowatts	partitive	{0} kilowattia	1 kilowattia päivää	{0} kilowattia	2 kilowattia päivää
power	kilowatts	elative	{0} kilowatista	1 kilowatista päivästä	{0} kilowatista	2 kilowatista päivästä
power	kilowatts	illative	{0} kilowattiin	1 kilowattiin päivään	{0} kilowattiin	2 kilowattiin päivään
power	megawatts	nominative	{0} megawatti	1 megawatti päivä	{0} megawattia	2 megawattia päivä
power	megawatts	genitive	{0} megawatin	1 megawatin päivän	{0} megawatin	2 megawatin päivän
power	megawatts	partitive	{0} megawattia	1 megawattia päivää	{0} megawattia	2 megawattia päivää
power	megawatts	elative	{0} megawatista	1 megawatista päivästä	{0} megawatista	2 megawatista päivästä
power	megawatts	illative	{0} megawattiin	1 megawattiin päivään	{0} megawattiin	2 megawattiin päivään
power	gigawatts	nominative	{0} gigawatti	1 gigawatti päivä	{0} gigawattia	2 gigawattia päivä
power	gigawatts	genitive	{0} gigawatin	1 gigawatin päivän	{0} gigawatin	2 gigawatin päivän
power	gigawatts	partitive	{0} gigawattia	1 gigawattia päivää	{0} gigawattia	2 gigawattia päivää
power	gigawatts	elative	{0} gigawatista	1 gigawatista päivästä	{0} gigawatista	2 gigawatista päivästä
power	gigawatts	illative	{0} gigawattiin	1 gigawattiin päivään	{0} gigawattiin	2 gigawattiin päivään
power	solar-luminosity • ( = 382800000000000000 GW)	nominative	{0} Auringon luminositeetti	1 Auringon luminositeetti päivä	{0} Auringon luminositeettia	2 Auringon luminositeettia päivä
power	solar-luminosity • ( = 382800000000000000 GW)	genitive	{0} Auringon luminositeetti	1 Auringon luminositeetti päivän	{0} Auringon luminositeettia	2 Auringon luminositeettia päivän
power	solar-luminosity • ( = 382800000000000000 GW)	partitive	{0} Auringon luminositeetti	1 Auringon luminositeetti päivää	{0} Auringon luminositeettia	2 Auringon luminositeettia päivää
power	solar-luminosity • ( = 382800000000000000 GW)	elative	{0} Auringon luminositeetti	1 Auringon luminositeetti päivästä	{0} Auringon luminositeettia	2 Auringon luminositeettia päivästä
power	solar-luminosity • ( = 382800000000000000 GW)	illative	{0} Auringon luminositeetti	1 Auringon luminositeetti päivään	{0} Auringon luminositeettia	2 Auringon luminositeettia päivään
pressure	pascals	nominative	{0} pascal	1 pascal päivä	{0} pascalia	2 pascalia päivä
pressure	pascals	genitive	{0} pascalin	1 pascalin päivän	{0} pascalin	2 pascalin päivän
pressure	pascals	partitive	{0} pascalia	1 pascalia päivää	{0} pascalia	2 pascalia päivää
pressure	pascals	elative	{0} pascalista	1 pascalista päivästä	{0} pascalista	2 pascalista päivästä
pressure	pascals	illative	{0} pascaliin	1 pascaliin päivään	{0} pascaliin	2 pascaliin päivään
pressure	hectopascal • ( = 1 mbar)	nominative	{0} hehtopascal	1 hehtopascal päivä	{0} hehtopascalia	2 hehtopascalia päivä
pressure	hectopascal • ( = 1 mbar)	genitive	{0} hehtopascalin	1 hehtopascalin päivän	{0} hehtopascalin	2 hehtopascalin päivän
pressure	hectopascal • ( = 1 mbar)	partitive	{0} hehtopascalia	1 hehtopascalia päivää	{0} hehtopascalia	2 hehtopascalia päivää
pressure	hectopascal • ( = 1 mbar)	elative	{0} hehtopascalista	1 hehtopascalista päivästä	{0} hehtopascalista	2 hehtopascalista päivästä
pressure	hectopascal • ( = 1 mbar)	illative	{0} hehtopascaliin	1 hehtopascaliin päivään	{0} hehtopascaliin	2 hehtopascaliin päivään
pressure	millibars	nominative	{0} millibaari	1 millibaari päivä	{0} millibaaria	2 millibaaria päivä
pressure	millibars	genitive	{0} millibaarin	1 millibaarin päivän	{0} millibaarin	2 millibaarin päivän
pressure	millibars	partitive	{0} millibaaria	1 millibaaria päivää	{0} millibaaria	2 millibaaria päivää
pressure	millibars	elative	{0} millibaarista	1 millibaarista päivästä	{0} millibaarista	2 millibaarista päivästä
pressure	millibars	illative	{0} millibaariin	1 millibaariin päivään	{0} millibaariin	2 millibaariin päivään
pressure	kilopascals	nominative	{0} kilopascal	1 kilopascal päivä	{0} kilopascalia	2 kilopascalia päivä
pressure	kilopascals	genitive	{0} kilopascalin	1 kilopascalin päivän	{0} kilopascalin	2 kilopascalin päivän
pressure	kilopascals	partitive	{0} kilopascalia	1 kilopascalia päivää	{0} kilopascalia	2 kilopascalia päivää
pressure	kilopascals	elative	{0} kilopascalista	1 kilopascalista päivästä	{0} kilopascalista	2 kilopascalista päivästä
pressure	kilopascals	illative	{0} kilopascaliin	1 kilopascaliin päivään	{0} kilopascaliin	2 kilopascaliin päivään
pressure	inch-ofhg • ( = 3386.388640341 kilogram-meters per square meter-square second)	nominative	{0} elohopeatuuma	1 elohopeatuuma päivä	{0} elohopeatuumaa	2 elohopeatuumaa päivä
pressure	inch-ofhg • ( = 3386.388640341 kilogram-meters per square meter-square second)	genitive	{0} elohopeatuuma	1 elohopeatuuma päivän	{0} elohopeatuumaa	2 elohopeatuumaa päivän
pressure	inch-ofhg • ( = 3386.388640341 kilogram-meters per square meter-square second)	partitive	{0} elohopeatuuma	1 elohopeatuuma päivää	{0} elohopeatuumaa	2 elohopeatuumaa päivää
pressure	inch-ofhg • ( = 3386.388640341 kilogram-meters per square meter-square second)	elative	{0} elohopeatuuma	1 elohopeatuuma päivästä	{0} elohopeatuumaa	2 elohopeatuumaa päivästä
pressure	inch-ofhg • ( = 3386.388640341 kilogram-meters per square meter-square second)	illative	{0} elohopeatuuma	1 elohopeatuuma päivään	{0} elohopeatuumaa	2 elohopeatuumaa päivään
pressure	pound-force-per-square-inch • ( = ~6894.757293168361 kilogram-meters per square meter-square second)	nominative	{0} pauna / neliötuuma	1 pauna / neliötuuma päivä	{0} paunaa / neliötuuma	2 paunaa / neliötuuma päivä
pressure	pound-force-per-square-inch • ( = ~6894.757293168361 kilogram-meters per square meter-square second)	genitive	{0} pauna / neliötuuma	1 pauna / neliötuuma päivän	{0} paunaa / neliötuuma	2 paunaa / neliötuuma päivän
pressure	pound-force-per-square-inch • ( = ~6894.757293168361 kilogram-meters per square meter-square second)	partitive	{0} pauna / neliötuuma	1 pauna / neliötuuma päivää	{0} paunaa / neliötuuma	2 paunaa / neliötuuma päivää
pressure	pound-force-per-square-inch • ( = ~6894.757293168361 kilogram-meters per square meter-square second)	elative	{0} pauna / neliötuuma	1 pauna / neliötuuma päivästä	{0} paunaa / neliötuuma	2 paunaa / neliötuuma päivästä
pressure	pound-force-per-square-inch • ( = ~6894.757293168361 kilogram-meters per square meter-square second)	illative	{0} pauna / neliötuuma	1 pauna / neliötuuma päivään	{0} paunaa / neliötuuma	2 paunaa / neliötuuma päivään
pressure	bars	nominative	{0} baari	1 baari päivä	{0} baaria	2 baaria päivä
pressure	bars	genitive	{0} baarin	1 baarin päivän	{0} baarin	2 baarin päivän
pressure	bars	partitive	{0} baaria	1 baaria päivää	{0} baaria	2 baaria päivää
pressure	bars	elative	{0} baarista	1 baarista päivästä	{0} baarista	2 baarista päivästä
pressure	bars	illative	{0} baariin	1 baariin päivään	{0} baariin	2 baariin päivään
pressure	atmosphere • ( = 1.01325 bar)	nominative	{0} normaali-ilmakehä	1 normaali-ilmakehä päivä	{0} normaali-ilmakehää	2 normaali-ilmakehää päivä
pressure	atmosphere • ( = 1.01325 bar)	genitive	{0} normaali-ilmakehän	1 normaali-ilmakehän päivän	{0} normaali-ilmakehän	2 normaali-ilmakehän päivän
pressure	atmosphere • ( = 1.01325 bar)	partitive	{0} normaali-ilmakehää	1 normaali-ilmakehää päivää	{0} normaali-ilmakehää	2 normaali-ilmakehää päivää
pressure	atmosphere • ( = 1.01325 bar)	elative	{0} normaali-ilmakehästä	1 normaali-ilmakehästä päivästä	{0} normaali-ilmakehästä	2 normaali-ilmakehästä päivästä
pressure	atmosphere • ( = 1.01325 bar)	illative	{0} normaali-ilmakehään	1 normaali-ilmakehään päivään	{0} normaali-ilmakehään	2 normaali-ilmakehään päivään
pressure	megapascals	nominative	{0} megapascal	1 megapascal päivä	{0} megapascalia	2 megapascalia päivä
pressure	megapascals	genitive	{0} megapascalin	1 megapascalin päivän	{0} megapascalin	2 megapascalin päivän
pressure	megapascals	partitive	{0} megapascalia	1 megapascalia päivää	{0} megapascalia	2 megapascalia päivää
pressure	megapascals	elative	{0} megapascalista	1 megapascalista päivästä	{0} megapascalista	2 megapascalista päivästä
pressure	megapascals	illative	{0} megapascaliin	1 megapascaliin päivään	{0} megapascaliin	2 megapascaliin päivään
resolution	dot-per-inch • ( = ~39.37007874015748 pixels per meter)	nominative	{0} piste tuumalla	1 piste tuumalla päivä	{0} pistettä tuumalla	2 pistettä tuumalla päivä
resolution	dot-per-inch • ( = ~39.37007874015748 pixels per meter)	genitive	{0} piste tuumalla	1 piste tuumalla päivän	{0} pistettä tuumalla	2 pistettä tuumalla päivän
resolution	dot-per-inch • ( = ~39.37007874015748 pixels per meter)	partitive	{0} piste tuumalla	1 piste tuumalla päivää	{0} pistettä tuumalla	2 pistettä tuumalla päivää
resolution	dot-per-inch • ( = ~39.37007874015748 pixels per meter)	elative	{0} piste tuumalla	1 piste tuumalla päivästä	{0} pistettä tuumalla	2 pistettä tuumalla päivästä
resolution	dot-per-inch • ( = ~39.37007874015748 pixels per meter)	illative	{0} piste tuumalla	1 piste tuumalla päivään	{0} pistettä tuumalla	2 pistettä tuumalla päivään
resolution	pixel-per-inch • ( = ~39.37007874015748 pixels per meter)	nominative	{0} pikseli tuumalla	1 pikseli tuumalla päivä	{0} pikseliä tuumalla	2 pikseliä tuumalla päivä
resolution	pixel-per-inch • ( = ~39.37007874015748 pixels per meter)	genitive	{0} pikseli tuumalla	1 pikseli tuumalla päivän	{0} pikseliä tuumalla	2 pikseliä tuumalla päivän
resolution	pixel-per-inch • ( = ~39.37007874015748 pixels per meter)	partitive	{0} pikseli tuumalla	1 pikseli tuumalla päivää	{0} pikseliä tuumalla	2 pikseliä tuumalla päivää
resolution	pixel-per-inch • ( = ~39.37007874015748 pixels per meter)	elative	{0} pikseli tuumalla	1 pikseli tuumalla päivästä	{0} pikseliä tuumalla	2 pikseliä tuumalla päivästä
